node,archetype,MCC_mid,MCC_eve,import_signal,export_signal,spread,conc,marker,hours_covered
KRNSNST_7_N001,BLUE,130.79121798387098,305.65982387768815,305.65982387768815,-130.79121798387098,2187.6973698039214,0.09812075579585862,filled,744
KRNCNYN_6_N001,BLUE,86.65033902150539,205.84743563844088,205.84743563844088,-86.65033902150539,1486.6387356372547,0.0975326551507913,filled,744
RIOBRVQF_6_N001,BLUE,86.65033902150539,205.84743563844088,205.84743563844088,-86.65033902150539,1486.6387356372547,0.0975326551507913,filled,744
S621AC_7_N001,RED,-77.02608517204301,-129.0730247782258,-129.0730247782258,77.02608517204301,986.434105882353,0.17822563133312944,filled,744
S621AC_7_N002,RED,-77.02608517204301,-129.0730247782258,-129.0730247782258,77.02608517204301,986.434105882353,0.17822563133312944,filled,744
SC21ATP_6_B1,RED,-77.02608517204301,-129.0730247782258,-129.0730247782258,77.02608517204301,986.434105882353,0.17822563133312944,filled,744
AVENAL_6_GN002,RED,-123.61489890322581,-4.766572520161291,-4.766572520161291,123.61489890322581,819.3929960784313,0.051080991887443944,filled,744
AVENAL_6_GN003,RED,-123.61489890322581,-4.766572520161291,-4.766572520161291,123.61489890322581,819.3929960784313,0.051080991887443944,filled,744
AVENGEN_7_N001,RED,-123.61489890322581,-4.766572520161291,-4.766572520161291,123.61489890322581,819.3929960784313,0.051080991887443944,filled,744
AVENGEN_7_N002,RED,-123.61489890322581,-4.766572520161291,-4.766572520161291,123.61489890322581,819.3929960784313,0.051080991887443944,filled,744
AVENAL_6_GN001,RED,-123.61489890322581,-4.766572520161291,-4.766572520161291,123.61489890322581,819.3929960784313,0.051080991887443944,filled,744
GRAPEVNE_6_GN001,RED,-33.10336897849462,-59.28760059811828,-59.28760059811828,33.10336897849462,459.81046460784313,0.1169101381931051,filled,744
LAKEVIEW_7_N001,RED,-23.114988924731186,-40.45930284946237,-40.45930284946237,23.114988924731186,334.2035960784314,0.0797371299517144,filled,744
S622B_7_N003,RED,-23.114988924731186,-40.45930284946237,-40.45930284946237,23.114988924731186,334.2035960784314,0.0797371299517144,filled,744
Q829GEN_7_N002,RED,-36.833382731182795,-6.439671552419355,-6.439671552419355,36.833382731182795,283.71078039215683,0.08117036707705019,filled,744
LASAGUIL_2_B1,RED,-36.833382731182795,-6.439671552419355,-6.439671552419355,36.833382731182795,283.71078039215683,0.08117036707705019,filled,744
Q829GEN_7_N001,RED,-36.833382731182795,-6.439671552419355,-6.439671552419355,36.833382731182795,283.71078039215683,0.08117036707705019,filled,744
LTBERA05_7_N002,RED,-53.88312948924732,-25.098666297043014,-25.098666297043014,53.88312948924732,276.871181372549,0.07100879559269412,filled,744
Q607GEN_7_N002,RED,-53.88312948924732,-25.098666297043014,-25.098666297043014,53.88312948924732,276.871181372549,0.07100879559269412,filled,744
LTBERA03_7_N001,RED,-53.88312948924732,-25.098666297043014,-25.098666297043014,53.88312948924732,276.871181372549,0.07100879559269412,filled,744
BIOMSJCT_6_GN001,RED,-53.88312948924732,-25.098666297043014,-25.098666297043014,53.88312948924732,276.871181372549,0.07100879559269412,filled,744
LTBERA06_7_N003,RED,-53.88312948924732,-25.098666297043014,-25.098666297043014,53.88312948924732,276.871181372549,0.07100879559269412,filled,744
SOLBGEN_7_N001,RED,-53.88312948924732,-25.098666297043014,-25.098666297043014,53.88312948924732,276.871181372549,0.07100879559269412,filled,744
MENDOTA_1_B1,RED,-53.88312948924732,-25.098666297043014,-25.098666297043014,53.88312948924732,276.871181372549,0.07100879559269412,filled,744
LTBERA04_7_N001,RED,-53.88312948924732,-25.098666297043014,-25.098666297043014,53.88312948924732,276.871181372549,0.07100879559269412,filled,744
BIOMSJCT_6_B1,RED,-53.88312948924732,-25.098666297043014,-25.098666297043014,53.88312948924732,276.871181372549,0.07100879559269412,filled,744
ADERAG1_7_N001,RED,-42.254314048387094,-15.023531377688174,-15.023531377688174,42.254314048387094,275.0485268627451,0.07854783440896475,filled,744
ADRATAP_1_B1,RED,-42.254314048387094,-15.023531377688174,-15.023531377688174,42.254314048387094,275.0485268627451,0.07854783440896475,filled,744
DARYLDGN_7_N002,RED,-43.86512546236559,-17.40288240591397,-17.40288240591397,43.86512546236559,272.881685,0.07567878285838393,filled,744
DAIRYLND_1_N013,RED,-43.86512546236559,-17.40288240591397,-17.40288240591397,43.86512546236559,272.881685,0.07567878285838393,filled,744
DARYLDGN_7_N003,RED,-43.86512546236559,-17.40288240591397,-17.40288240591397,43.86512546236559,272.881685,0.07567878285838393,filled,744
ORTIGAGN_7_N001,WHITE,43.21082060752689,2.1841514986559143,2.1841514986559143,-43.21082060752689,272.6884301470588,0.09942413656861603,filled,744
SANLUIS8_7_B3,WHITE,43.21082060752689,2.1841514986559143,2.1841514986559143,-43.21082060752689,272.6884301470588,0.09942413656861603,filled,744
SANLUIS6_7_B1,WHITE,43.21082060752689,2.1841514986559143,2.1841514986559143,-43.21082060752689,272.6884301470588,0.09942413656861603,filled,744
ORTIGAGN_7_N003,WHITE,43.21082060752689,2.1841514986559143,2.1841514986559143,-43.21082060752689,272.6884301470588,0.09942413656861603,filled,744
SANLUIS6_7_B3,WHITE,43.21082060752689,2.1841514986559143,2.1841514986559143,-43.21082060752689,272.6884301470588,0.09942413656861603,filled,744
SANLUIS4_7_B3,WHITE,43.21082060752689,2.1841514986559143,2.1841514986559143,-43.21082060752689,272.6884301470588,0.09942413656861603,filled,744
SANLUIS4_7_B1,WHITE,43.21082060752689,2.1841514986559143,2.1841514986559143,-43.21082060752689,272.6884301470588,0.09942413656861603,filled,744
SANLUIS2_7_B3,WHITE,43.21082060752689,2.1841514986559143,2.1841514986559143,-43.21082060752689,272.6884301470588,0.09942413656861603,filled,744
Q548_7_N001,WHITE,43.21082060752689,2.1841514986559143,2.1841514986559143,-43.21082060752689,272.6884301470588,0.09942413656861603,filled,744
SANLUIS2_7_B1,WHITE,43.21082060752689,2.1841514986559143,2.1841514986559143,-43.21082060752689,272.6884301470588,0.09942413656861603,filled,744
WRGHTPP_6_N002,WHITE,43.21082060752689,2.1841514986559143,2.1841514986559143,-43.21082060752689,272.6884301470588,0.09942413656861603,filled,744
ORTIGAGN_7_N004,WHITE,43.21082060752689,2.1841514986559143,2.1841514986559143,-43.21082060752689,272.6884301470588,0.09942413656861603,filled,744
SANLUIS8_7_B1,WHITE,43.21082060752689,2.1841514986559143,2.1841514986559143,-43.21082060752689,272.6884301470588,0.09942413656861603,filled,744
WRGTSRGN_7_N001,RED,-55.659840290322585,-7.844533743279571,-7.844533743279571,55.659840290322585,267.0560215686275,0.08939931093921717,filled,744
Q678C2_7_N001,RED,-41.34357144623655,-5.925264059139786,-5.925264059139786,41.34357144623655,254.07323303921572,0.05211065865041702,filled,744
CANTGEN_7_N002,RED,-41.34357144623655,-5.867845544354839,-5.867845544354839,41.34357144623655,254.07323303921572,0.05214009164176838,filled,744
SCHINDLR_1_N021,RED,-41.34357144623655,-5.925264059139786,-5.925264059139786,41.34357144623655,254.07323303921572,0.05211065865041702,filled,744
SCHINDLR_1_N030,RED,-41.34357144623655,-5.925264059139786,-5.925264059139786,41.34357144623655,254.07323303921572,0.05211065865041702,filled,744
SCHLNDLR_7_N002,RED,-41.34357144623655,-5.925264059139786,-5.925264059139786,41.34357144623655,254.07323303921572,0.05211065865041702,filled,744
SCHLNDLR_7_N003,RED,-41.34357144623655,-5.925264059139786,-5.925264059139786,41.34357144623655,254.07323303921572,0.05211065865041702,filled,744
Q678SS_1_B1,RED,-41.34357144623655,-5.925264059139786,-5.925264059139786,41.34357144623655,254.07323303921572,0.05211065865041702,filled,744
Q526TP_6_B1,RED,-41.34357144623655,-5.925264059139786,-5.925264059139786,41.34357144623655,254.07323303921572,0.05211065865041702,filled,744
Q526C2_7_N006,RED,-41.34357144623655,-5.925264059139786,-5.925264059139786,41.34357144623655,254.07323303921572,0.05211065865041702,filled,744
PANOBS2_7_B1,RED,-35.69534788172043,-7.154526545698924,-7.154526545698924,35.69534788172043,253.42184509803923,0.057043286501382795,filled,744
PANOCHE_7_N002,RED,-35.69534788172043,-7.154526545698924,-7.154526545698924,35.69534788172043,253.42184509803923,0.057043286501382795,filled,744
PANOBS4_7_B1,RED,-35.69534788172043,-7.154526545698924,-7.154526545698924,35.69534788172043,253.42184509803923,0.057043286501382795,filled,744
PANOBS3_7_B1,RED,-35.69534788172043,-7.154526545698924,-7.154526545698924,35.69534788172043,253.42184509803923,0.057043286501382795,filled,744
PANOBS1_7_B1,RED,-35.69534788172043,-7.154526545698924,-7.154526545698924,35.69534788172043,253.42184509803923,0.057043286501382795,filled,744
DOSPAL_7_N003,RED,-35.01501370967742,-5.657830127688173,-5.657830127688173,35.01501370967742,247.843768627451,0.058027275280339415,filled,744
SUNHRVST_7_N001,RED,-35.01501370967742,-5.657830127688173,-5.657830127688173,35.01501370967742,247.843768627451,0.05807162398968814,filled,744
PANOCHE_1_N001,RED,-35.01501370967742,-5.657830127688173,-5.657830127688173,35.01501370967742,247.843768627451,0.05806420789927618,filled,744
PANOCHE_1_B1,RED,-35.01501370967742,-5.657830127688173,-5.657830127688173,35.01501370967742,247.843768627451,0.05806420789927618,filled,744
DOSPALS_7_N002,RED,-35.01501370967742,-5.657830127688173,-5.657830127688173,35.01501370967742,247.843768627451,0.058027275280339415,filled,744
