constraint_key,n_binding_intervals,sum_mu,sum_abs_mu,max_mu,min_mu,abs_sum_mu,type
NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3|Base Case,387,42262.364969999995,42262.364969999995,254.06776,0.0,42262.364969999995,NOM
NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1|PG2 TRACY SOUTH DLO 500,131,31986.754830000005,31986.754830000005,756.08618,0.0,31986.754830000005,NOM
ITC:NWMT_AMPS_EAST|I|Base Case,1522,-28715.58256,28715.58256,0.0,-86.13979,28715.58256,ITC
ITC:PACE_FOURCORNE345_ITC|E|Base Case,1019,-23040.69806,23040.69806,0.0,-1051.23837,23040.69806,ITC
ITC:FRCE-PINT1|I|Base Case,47,19289.659660000005,19289.659660000005,1915.72353,0.0,19289.659660000005,ITC
NOM:30105_COTTNWD _230_30245_ROUND MT_230_BR_2 _1|PG1 CTNWDW-RNDMTN_1 230,111,18709.125200000002,18709.125200000002,280.75785,0.0,18709.125200000002,NOM
NOM:VC_TL_681B_import_NG|Base Case,914,-16869.496400000004,16869.496400000004,0.0,-332.03771,16869.496400000004,NOM
ITC:TEPC_BA_IMP_ITC|I|Base Case,340,-16834.55964,16834.55964,0.0,-1056.38597,16834.55964,ITC
NOM:Lugo AA bank outage  Area EXP|Base Case,456,-16594.97906,16594.97906,0.0,-88.56809,16594.97906,NOM
NOM:7690-INYOKN_VOLTAGE_EX_NG|Base Case,43,-15650.84598,15650.84598,0.0,-928.76654,15650.84598,NOM
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1|PG1 MOSSLD-LOSBNS 500,51,14599.73372,14599.73372,890.39575,0.0,14599.73372,NOM
ITC:MALIN500_ISL|E|Base Case,308,-11432.386970000001,11432.386970000001,0.0,-81.06056,11432.386970000001,ITC
ITC:Line_PR-CVN_345KV|I|Base Case,70,10748.56193,10748.56193,195.85207,0.0,10748.56193,ITC
ITC:HURRICAW_WALAWALA_230|I|Base Case,38,10626.649529999999,10626.649529999999,967.4931,0.0,10626.649529999999,ITC
ITC:SRP_SYSTEM_ITC|I|Base Case,227,-10414.78686,10414.78686,0.0,-1000.91855,10414.78686,ITC
NOM:115kv LK|Base Case,21,10259.65873,10259.65873,500.0,0.0,10259.65873,NOM
NOM:31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1|PG1 EGLRK-SLVR-FLTN 115_M,32,9602.51077,9602.51077,414.02614,0.0,9602.51077,NOM
NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1|PG1 TRACY-LOSBNS 500,239,9333.755100000002,9333.755100000002,108.06905,0.0,9333.755100000002,NOM
NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1|PG1 MOSSLD-LOSBNS 500,173,9267.15574,9267.15574,151.12481,0.0,9267.15574,NOM
NOM:35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1|PG1 METCLF-MNTVIS 230 3,9,9001.83192,9001.83192,2006.12744,0.0,9001.83192,NOM
NOM:35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1|PG1 TESLA-LOSBNS 500,3,8876.59841,8876.59841,2999.37565,0.0,8876.59841,NOM
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|SC1 MIDWAY-WHIRWD_1 500,636,7859.930550000001,7859.930550000001,77.80989,0.0,7859.930550000001,NOM
NOM:24087_MAGUNDEN_230_24401_ANTELOPE_230_BR_1 _1|Base Case,50,7004.61904,7004.61904,415.25015,0.0,7004.61904,NOM
NOM:22740_SANYSDRO_69.0_22616_OTAYLKTP_69.0_BR_1 _1|SD1 MIGUEL-SALTCK_1 69,16,6966.5934099999995,6966.5934099999995,697.22811,0.0,6966.5934099999995,NOM
NOM:30705_MONTAVIS_230_30730_HICKS   _230_BR_2 _1|PG1 METCLF-MNTVIS 230 3,24,6587.820030000001,6587.820030000001,1254.80528,0.0,6587.820030000001,NOM
NOM:34375_ULTPWRJ _115_34377_AIRPROD _115_BR_1 _1|PG1 SANGER-MALAGA 115,18,6197.58975,6197.58975,1034.66928,0.0,6197.58975,NOM
NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1|PG1 DIABLO-GATES 500,179,6144.366670000001,6144.366670000001,124.55992,0.0,6144.366670000001,NOM
NOM:OMS_17337774_ML_BK81_NG|Base Case,49,-6012.492840000001,6012.492840000001,0.0,-286.99295,6012.492840000001,NOM
NOM:30500_BELLOTA _230_30515_WARNERVL_230_BR_1 _1|Base Case,18,5747.59944,5747.59944,682.53111,0.0,5747.59944,NOM
NOM:MIGUEL_BKs_MXFLW_NG|Base Case,37,-5688.36613,5688.36613,0.0,-423.2971,5688.36613,NOM
NOM:31336_HPLND JT_60.0_31206_HPLND JT_115_XF_2|PG1 EGLRK-SLVR-FLTN 115_M,11,5097.96626,5097.96626,745.24299,0.0,5097.96626,NOM
NOM:36850_KIFER   _115_35615_FMC     _115_BR_1 _1|PG1 TESLA 500-230 BK6,6,4347.91972,4347.91972,1000.0,0.0,4347.91972,NOM
ITC:PACE_FOURCORNE345_ITC|I|Base Case,247,-4322.57086,4322.57086,0.0,-65.56246,4322.57086,ITC
ITC:PACE_POPWEST_ITC|E|Base Case,216,-4289.1315700000005,4289.1315700000005,0.0,-110.7776,4289.1315700000005,ITC
NOM:22886_SUNCREST_230_22885_SUNCREST_500_XF_2 _P|SD1 SNCRST 500-230 BK80,39,3719.0589499999996,3719.0589499999996,193.15696,0.0,3719.0589499999996,NOM
NOM:VC_TL_681B_export_NG|Base Case,200,-3605.38833,3605.38833,0.0,-173.12474,3605.38833,NOM
ITC:MRHL_STMW_V11712|I|Base Case,9,3533.61366,3533.61366,1299.629,0.0,3533.61366,ITC
NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1|PG1 LOSBNS-MIDWAY 500 2,154,3521.8965900000003,3521.8965900000003,74.97939,0.0,3521.8965900000003,NOM
ITC:LDWP_IPPDC-NS|I|Base Case,604,-3227.9979799999996,3227.9979799999996,0.0,-214.37699,3227.9979799999996,ITC
ITC:EPE_NET_ITC|E|Base Case,102,-3165.50139,3165.50139,0.0,-61.16807,3165.50139,ITC
ITC:TEPC_BA_EXP_ITC|E|Base Case,207,-3123.8028000000004,3123.8028000000004,0.0,-403.6367,3123.8028000000004,ITC
NOM:24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1|Base Case,161,2802.73482,2802.73482,76.79864,0.0,2802.73482,NOM
NOM:OMS_17256009_TL50005_NG|Base Case,16,-2664.52755,2664.52755,0.0,-699.54731,2664.52755,NOM
ITC:LDWP_IPP_NORTH|I|Base Case,523,-2585.1038999999996,2585.1038999999996,0.0,-32.7004,2585.1038999999996,ITC
NOM:22604_OTAY    _69.0_22616_OTAYLKTP_69.0_BR_1 _1|SD1 MIGUEL-SALTCK_1 69,39,2016.99298,2016.99298,214.29365,0.0,2016.99298,NOM
NOM:30460_VACA-DIX_230_30472_PEABODY _230_BR_1 _1|PG1 VACADX-LMBEPK 230,115,1986.8601599999997,1986.8601599999997,64.37304,0.0,1986.8601599999997,NOM
NOM:30460_VACA-DIX_230_30478_LAMBIE  _230_BR_1 _1|PG1 PEABDY-BRDSLD 230,43,1819.85475,1819.85475,71.06788,0.0,1819.85475,NOM
ITC:WMesaWT2_448 MVA|I|Base Case,5,1801.8495,1801.8495,1000.0,0.0,1801.8495,ITC
ITC:MALIN500_ISL|I|Base Case,258,-1782.5791600000002,1782.5791600000002,0.0,-34.28204,1782.5791600000002,ITC
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1|PG1 LOSBNS-MIDWAY 500 2,18,1688.98627,1688.98627,220.86103,0.0,1688.98627,NOM
ITC:PACE_PATHC_ITC|E|Base Case,110,-1688.9149,1688.9149,0.0,-89.00423,1688.9149,ITC
NOM:39536_FINKSS_230_38402_WSTLYTID_230_BR_1_1|PG1 TESLA-LOSBNS 500,60,1680.6755,1680.6755,138.45222,0.0,1680.6755,NOM
ITC:ME-USAF 138|I|VE1 VEAVST-PAHRUM 138,18,1668.86597,1668.86597,107.05504,0.0,1668.86597,ITC
NOM:TL687_BREGGO_NAROWS|Base Case,115,-1622.56278,1622.56278,0.0,-109.97345,1622.56278,NOM
ITC:PNM_SRP_ITC|I|Base Case,27,-1487.08619,1487.08619,0.0,-1056.38637,1487.08619,ITC
NOM:25634_BUCKWND _115_25625_TAP809  _115_BR_1 _1|Base Case,19,1466.2998899999998,1466.2998899999998,92.20649,0.0,1466.2998899999998,NOM
NOM:34540_HENRITTA_70.0_30881_HENRIETA_230_XF_4|Base Case,95,1453.8133599999999,1453.8133599999999,53.08261,0.0,1453.8133599999999,NOM
NOM:32056_CORTINA _60.0_30451_CRTNA  M_ 1.0_XF_1|PG1 CORTIN 230-115 BK4,5,1343.5402800000002,1343.5402800000002,367.00516,0.0,1343.5402800000002,NOM
NOM:30055_GATES1  _500_30900_GATES   _230_XF_12_P|PG1 GATES 500-230 BK11,106,1322.39487,1322.39487,54.06209,0.0,1322.39487,NOM
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1|PG1 GREGG-MSTANS 230,9,1271.7223600000002,1271.7223600000002,332.14174,0.0,1271.7223600000002,NOM
ITC:EPE_NET_ITC|I|Base Case,37,-1194.73835,1194.73835,0.0,-146.73949,1194.73835,ITC
NOM:OMS 50004 IV-ML OUTAGE_NG|Base Case,9,-1188.87977,1188.87977,0.0,-242.44174,1188.87977,NOM
NOM:31215_LUCERNJ1_115_31200_MENDOCNO_115_BR_1 _1|PG1 EGLRK-SLVR-FLTN 115_M,30,1169.58081,1169.58081,53.67622,0.0,1169.58081,NOM
NOM:24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1|Base Case,14,1123.22931,1123.22931,119.05642,0.0,1123.22931,NOM
NOM:39536_FINKSS_230_38402_WSTLYTID_230_BR_1_1|PG2 TRACY SOUTH DLO 500,19,1116.52278,1116.52278,128.1679,0.0,1116.52278,NOM
NOM:6110_COI_N-S|Base Case,39,-1112.75809,1112.75809,0.0,-63.62403,1112.75809,NOM
ITC:YU XFMR2 A  69KV|I|SD1 NGILA-IVALLY 500,3,1091.1999999999998,1091.1999999999998,1000.0,0.0,1091.1999999999998,ITC
ITC:IPCO_LAGRANDE_ITC|E|Base Case,74,-1071.91732,1071.91732,0.0,-73.46497,1071.91732,ITC
NOM:30640_TESLA C _230_30040_TESLA   _500_XF_6H|PG1 TESLA-METCLF 500,11,999.7421400000001,999.7421400000001,297.91974,0.0,999.7421400000001,NOM
ITC:PNM_SRP_ITC|E|Base Case,32,-936.13236,936.13236,0.0,-127.88927,936.13236,ITC
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 SOBRNT-MORAGA 115,1,887.68572,887.68572,887.68572,0.0,887.68572,NOM
ITC:MRHL_SHWD_V1607|I|Base Case,9,814.56654,814.56654,468.23514,0.0,814.56654,ITC
ITC:SUMMIT_ITC|I|Base Case,563,-778.99688,778.99688,0.0,-49.82436,778.99688,ITC
NOM:33020_MORAGA  _115_32790_STATIN X_115_BR_1 _1|PG1 MORAGA 230-115 BK3,8,770.0336,770.0336,257.71181,0.0,770.0336,NOM
NOM:33020_MORAGA  _115_32790_STATIN X_115_BR_2 _1|PG1 MORAGA 230-115 BK3,8,770.0336,770.0336,257.71181,0.0,770.0336,NOM
ITC:LDWP_IPP_NORTH|E|Base Case,91,-745.0481500000001,745.0481500000001,0.0,-26.24104,745.0481500000001,ITC
NOM:24303_BIG CRK3_230_24235_RECTOR  _230_BR_1 _1|SC1 BGCRK3-RECTOR_2 230,18,702.38949,702.38949,57.29565,0.0,702.38949,NOM
ITC:CASPER_SPENCE_230|I|Base Case,4,678.8956,678.8956,224.52337,0.0,678.8956,ITC
NOM:30500_BELLOTA _230_30515_WARNERVL_230_BR_1 _1|PG1 GATES-LOSBNS_1 500,3,675.67895,675.67895,439.20882,0.0,675.67895,NOM
ITC:AZPS_NET_ITC|I|Base Case,21,-628.85716,628.85716,0.0,-36.65589,628.85716,ITC
ITC:WALC_NET_IMPORT_ITC|I|Base Case,103,-613.2928199999999,613.2928199999999,0.0,-49.82556,613.2928199999999,ITC
ITC:IPPDCADLN_ITC|I|Base Case,28,-557.86071,557.86071,0.0,-218.75164,557.86071,ITC
NOM:24086_LUGO    _500_26105_VICTORVL_500_BR_1 _1|SC1 LUGO-LUDLO-MOHV1 500,48,542.94401,542.94401,65.74151,0.0,542.94401,NOM
ITC:TOTAL_WYOMING_EXPORT|E|Base Case,12,542.57851,542.57851,96.20101,0.0,542.57851,ITC
NOM:30900_GATES   _230_30970_MIDWAY  _230_BR_1 _1|PG1 GATES-MIDWAY 500,5,539.52724,539.52724,161.83105,0.0,539.52724,NOM
NOM:34418_KINGSBRG_115_34419_WAUKENA _115_BR_1 _1|Base Case,45,479.04391,479.04391,24.31968,0.0,479.04391,NOM
NOM:32214_RIO OSO _115_32244_BRNSWKT2_115_BR_2 _1|PG1 BELL-HIGGNS 115,2,430.84262,430.84262,260.3855,0.0,430.84262,NOM
ITC:HWD_FAR B REA|I|LA1 NR_TAR 1,2,294.70799,294.70799,148.17596,0.0,294.70799,ITC
NOM:6110_COI_S-N|Base Case,37,-280.70305,280.70305,0.0,-20.60367,280.70305,NOM
NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1|Base Case,27,271.1223,271.1223,27.24686,0.0,271.1223,NOM
ITC:PACE_PATHC_ITC|I|Base Case,111,-266.71442,266.71442,0.0,-14.07328,266.71442,ITC
NOM:Lugo AA bank outage  Area IMP|Base Case,6,-243.20502000000002,243.20502000000002,0.0,-45.87559,243.20502000000002,NOM
NOM:30580_ALTM MDW_230_30625_TESLA D _230_BR_1 _1|PG1 BRNTWD-KELSO 230,6,231.60766999999998,231.60766999999998,76.73686,0.0,231.60766999999998,NOM
NOM:22468_MIGUEL  _500_22472_MIGUELMP_ 1.0_XF_80|Base Case,12,230.45232000000001,230.45232000000001,42.3168,0.0,230.45232000000001,NOM
ITC:Line_PR-CVN_345KV|I|AP1 FC-MK_1 500,5,228.97048,228.97048,85.20243,0.0,228.97048,ITC
ITC:LADWP_NET_ITC|E|Base Case,13,-214.91738999999998,214.91738999999998,0.0,-74.15225,214.91738999999998,ITC
NOM:34930_MC FRLND_70.0_34932_WASCO   _70.0_BR_1 _1|PG1 LERDO-KNOIL-7STD 115,3,203.94321000000002,203.94321000000002,71.51213,0.0,203.94321000000002,NOM
NOM:34898_BAKRSFLD_70.0_34902_MAGUNDEN_70.0_BR_1 _1|Base Case,3,181.52872,181.52872,68.83932,0.0,181.52872,NOM
NOM:34912_FRUTVLTP_70.0_34918_KERN PW _70.0_BR_1 _1|Base Case,3,181.52872,181.52872,68.83932,0.0,181.52872,NOM
NOM:34898_BAKRSFLD_70.0_34912_FRUTVLTP_70.0_BR_1 _1|Base Case,3,181.52872,181.52872,68.83932,0.0,181.52872,NOM
ITC:WALC_NET_EXPORT_ITC|E|Base Case,11,-165.12264000000002,165.12264000000002,0.0,-19.7937,165.12264000000002,ITC
ITC:CISO_NET_ITC|I|Base Case,14,-158.87135,158.87135,0.0,-16.77406,158.87135,ITC
NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1|PG1 TESLA-SCHLTE_1 115_M,9,158.28642000000002,158.28642000000002,24.90511,0.0,158.28642000000002,NOM
NOM:7430_KTTLM_GATES_70_1|Base Case,16,-138.52913,138.52913,0.0,-28.22256,138.52913,NOM
NOM:34562_SCHLNDLR_70.0_34354_SCHINDLR_115_XF_1|PG1 GATES 230-70 BK5,25,112.32517000000001,112.32517000000001,16.98372,0.0,112.32517000000001,NOM
NOM:31224_INDIN VL_115_31215_LUCERNJ1_115_BR_1 _1|PG1 EGLRK-SLVR-FLTN 115_M,3,105.14868,105.14868,35.32992,0.0,105.14868,NOM
ITC:WECC_Path_41|E|Base Case,8,102.54657999999999,102.54657999999999,22.16356,0.0,102.54657999999999,ITC
NOM:31224_INDIN VL_115_31950_CORTINA _115_BR_1 _1|PG1 EGLRK-SLVR-FLTN 115_M,3,100.91901000000001,100.91901000000001,33.98211,0.0,100.91901000000001,NOM
ITC:BPAT_NET_ITC|I|Base Case,4,-93.55578,93.55578,0.0,-45.17478,93.55578,ITC
NOM:OMS_16905195_Devers230Bus_NG|Base Case,3,-83.40777,83.40777,0.0,-35.88023,83.40777,NOM
NOM:39021_SC21ATP _70.0_34888_ARVIN   _70.0_BR_1 _1|PG1 WHELRG-WEEDPC 70,3,77.78018,77.78018,68.83932,0.0,77.78018,NOM
NOM:34888_ARVIN   _70.0_34890_WEEDPTCH_70.0_BR_1 _1|PG1 WHELRG-WEEDPC 70,3,77.78018,77.78018,68.83932,0.0,77.78018,NOM
NOM:34886_MAGNDN J_70.0_34890_WEEDPTCH_70.0_BR_1 _1|Base Case,3,77.78018,77.78018,68.83932,0.0,77.78018,NOM
NOM:30055_GATES1  _500_30900_GATES   _230_XF_11_P|PG1 GATES 500-230 BK12,9,77.29457000000001,77.29457000000001,18.50409,0.0,77.29457000000001,NOM
ITC:NWMT_AMPS_EAST|E|Base Case,19,-70.58873999999999,70.58873999999999,0.0,-21.17128,70.58873999999999,ITC
NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3|PG1 LOSBNS-MIDWAY 500 2,3,69.81752,69.81752,43.33952,0.0,69.81752,NOM
NOM:24085_LUGO    _230_24086_LUGO    _500_XF_2 _P|Base Case,5,68.79919,68.79919,34.68374,0.0,68.79919,NOM
NOM:34610_HAAS    _13.8_30855_HAAS    _230_XF_1|Base Case,3,67.95166,67.95166,23.06651,0.0,67.95166,NOM
NOM:34888_ARVIN   _70.0_34890_WEEDPTCH_70.0_BR_1 _1|Base Case,3,61.282439999999994,61.282439999999994,54.58958,0.0,61.282439999999994,NOM
NOM:39021_SC21ATP _70.0_34888_ARVIN   _70.0_BR_1 _1|Base Case,3,61.282439999999994,61.282439999999994,54.58958,0.0,61.282439999999994,NOM
ITC:SRP_SYSTEM_ITC|E|Base Case,12,-56.161469999999994,56.161469999999994,0.0,-10.8512,56.161469999999994,ITC
ITC:Line_MA-OD_69KV|I|SD1 NGILA-IVALLY 500,1,44.03332,44.03332,44.03332,0.0,44.03332,ITC
NOM:30055_GATES1  _500_30057_DIABLO  _500_BR_1 _1|PG1 GATES-MIDWAY 500,4,32.32882,32.32882,14.72719,0.0,32.32882,NOM
ITC:EPE_SNMIC_ITC|I|Base Case,59,-29.846939999999996,29.846939999999996,0.0,-6.13414,29.846939999999996,ITC
NOM:30005_ROUND MT_500_30245_ROUND MT_230_XF_1 _P|Base Case,1,21.1458,21.1458,21.1458,0.0,21.1458,NOM
ITC:BPAT_NET_ITC|E|Base Case,1,-16.07765,16.07765,0.0,-16.07765,16.07765,ITC
NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1|PG1 GATES-LOSBNS_1 500,1,15.6769,15.6769,15.6769,0.0,15.6769,NOM
NOM:28195_REDBLUFF_500_24375_REDBLUFF_230_XF_1_P_1|Base Case,5,9.9756,9.9756,7.71218,0.0,9.9756,NOM
NOM:34880_SN BRNRD_70.0_39021_SC21ATP _70.0_BR_1 _1|PG1 WHELRG-WEEDPC 70,1,1.42891,1.42891,1.42891,0.0,1.42891,NOM
ITC:LDWP_MCCULLOUG500|I|Base Case,183,-0.25639999999999996,0.25639999999999996,0.0,-0.0024,0.25639999999999996,ITC
ITC:NORTHGILA500_ITC|E|Base Case,90,-0.1688,0.1688,0.0,-0.0024,0.1688,ITC
ITC:PARKER_ITC|E|Base Case,248,-0.12760000000000002,0.12760000000000002,0.0,-0.0012,0.12760000000000002,ITC
ITC:BLYTHE_ITC|I|Base Case,180,-0.07440000000000002,0.07440000000000002,0.0,-0.0012,0.07440000000000002,ITC
ITC:PARKER_ITC|I|Base Case,180,-0.07440000000000002,0.07440000000000002,0.0,-0.0012,0.07440000000000002,ITC
ITC:TEPC_SPV_VAIL_ITC|I|Base Case,99,-0.048799999999999996,0.048799999999999996,0.0,-0.0012,0.048799999999999996,ITC
ITC:PALOVRDE_ITC|I|Base Case,12,-0.025999999999999995,0.025999999999999995,0.0,-0.0024,0.025999999999999995,ITC
ITC:LDWP_CRYSTAL500|I|Base Case,18,-0.020399999999999995,0.020399999999999995,0.0,-0.0012,0.020399999999999995,ITC
ITC:LDWP_ VICLA|I|Base Case,11,-0.019200000000000002,0.019200000000000002,0.0,-0.0024,0.019200000000000002,ITC
ITC:BLYTHE_ITC|E|Base Case,27,-0.012800000000000002,0.012800000000000002,0.0,-0.0008,0.012800000000000002,ITC
ITC:MERCHANT_ITC|I|Base Case,9,-0.0108,0.0108,0.0,-0.0012,0.0108,ITC
ITC:TEPC_SJ_SPV_ITC|I|Base Case,5,-0.008,0.008,0.0,-0.0028,0.008,ITC
ITC:MERCHANT_ITC|E|Base Case,5,-0.005999999999999999,0.005999999999999999,0.0,-0.0012,0.005999999999999999,ITC
ITC:WALC_TEP_EXPORT_ITC|E|Base Case,6,-0.0024000000000000002,0.0024000000000000002,0.0,-0.0004,0.0024000000000000002,ITC
