node,spread_D2,spread_D4,spread_D8,rank_D2,rank_D4,rank_D8,rank_shift_2_vs_8
BEARCRK_6_N010,24.14726490196078,43.294898333333336,63.005575563725486,1485.0,1064.0,1032.0,453.0
BEARDSLY_7_B1,54.44194,97.31464392156865,142.01992764705884,428.0,388.0,368.0,60.0
BELDEN_7_B1,34.3693293872549,57.1526525,84.24762681372549,806.0,884.0,880.0,74.0
BELLEF_7_CN01,24.323197941176467,38.15266426470589,51.33527892156864,1395.0,1388.0,1370.0,25.0
BELLEF_7_CN04,24.323197941176467,38.15266426470589,51.33527892156864,1395.0,1388.0,1370.0,25.0
BELLEF_7_CN05,24.323197941176467,38.15266426470589,51.33527892156864,1395.0,1388.0,1370.0,25.0
BELLEF_7_CN06,24.323197941176467,38.15266426470589,51.33527892156864,1395.0,1388.0,1370.0,25.0
BELLEF_7_CN07,24.323197941176467,38.15266426470589,51.33527892156864,1395.0,1388.0,1370.0,25.0
BELLEF_7_CN08,24.323197941176467,38.15266426470589,51.33527892156864,1395.0,1388.0,1370.0,25.0
BELLOTA_2_B1,35.26821769607843,62.36504218137256,93.83280593137255,780.0,739.0,715.0,65.0
BELLPGE_1_N001,31.383868333333336,55.63087379901961,94.68755875,926.0,917.0,705.0,221.0
BEND_NODE1,25.361685269607843,39.672495465686275,52.244634754901966,1270.0,1221.0,1288.0,18.0
BEND_NODE2,25.361685269607843,39.672495465686275,52.244634754901966,1270.0,1221.0,1288.0,18.0
BEND_NODE3,25.361685269607843,39.672495465686275,52.244634754901966,1270.0,1221.0,1288.0,18.0
BERCYN_7_N001,42.657348725490195,74.58713370098039,120.08083401960783,643.0,621.0,523.0,120.0
BERNARDO_6_N001,48.79650754901961,73.54742595588235,103.67875019607843,496.0,635.0,634.0,138.0
BESSGEN_7_N001,41.04077360294118,62.824587132352946,73.24029392156862,690.0,723.0,958.0,268.0
BESSGEN_7_N002,41.04077360294118,62.824587132352946,73.24029392156862,690.0,723.0,958.0,268.0
