node,archetype,MCC_mid,MCC_eve,import_signal,export_signal,spread,conc,marker,hours_covered
CONTROLX_1_N003,RED,-77.7812884111111,-200.1469226875,-200.1469226875,77.7812884111111,2326.3851173529415,0.08935519763807885,filled,720
CONTROLX_1_N008,RED,-77.7812884111111,-200.1469226875,-200.1469226875,77.7812884111111,2326.3851173529415,0.08935519763807885,filled,720
CONTROLX_1_N005,RED,-77.7812884111111,-200.1469226875,-200.1469226875,77.7812884111111,2326.3851173529415,0.08935519763807885,filled,720
CONTROL_1_N034,RED,-77.7812884111111,-200.1469226875,-200.1469226875,77.7812884111111,2326.3851173529415,0.08935519763807885,filled,720
CONTROL_1_B1,RED,-77.7812884111111,-200.1469226875,-200.1469226875,77.7812884111111,2326.3851173529415,0.08935519763807885,filled,720
CONTROLX_1_N010,RED,-77.7812884111111,-200.1469226875,-200.1469226875,77.7812884111111,2326.3851173529415,0.08935519763807885,filled,720
CSADIAB_7_N001,RED,-77.7812884111111,-200.1469226875,-200.1469226875,77.7812884111111,2326.3851173529415,0.08935519763807885,filled,720
CONTROLX_1_N009,RED,-77.7812884111111,-200.1469226875,-200.1469226875,77.7812884111111,2326.3851173529415,0.08935519763807885,filled,720
CONTROL_7_N021,RED,-77.50179963888888,-199.92028909027775,-199.92028909027775,77.50179963888888,2325.0445266666666,0.08947372427982235,filled,720
CONTROL_7_B1,RED,-77.50179963888888,-199.92028909027775,-199.92028909027775,77.50179963888888,2325.0445266666666,0.08947372427982235,filled,720
KRNSNST_7_N001,BLUE,142.71841578888888,174.78074261805568,174.78074261805568,-142.71841578888888,1314.2588822303924,0.10568686211822677,filled,720
KRNCNYN_6_N001,BLUE,88.57925687222223,111.81038276388887,111.81038276388887,-88.57925687222223,946.4850750490195,0.10189965732707262,filled,720
RIOBRVQF_6_N001,BLUE,88.57925687222223,111.81038276388887,111.81038276388887,-88.57925687222223,946.4850750490195,0.10189965732707262,filled,720
AVENGEN_7_N001,RED,-139.62680822777781,-8.584522895833334,-8.584522895833334,139.62680822777781,805.7725104656863,0.05480608842069595,filled,720
AVENAL_6_GN003,RED,-139.62680822777781,-8.584522895833334,-8.584522895833334,139.62680822777781,805.7725104656863,0.05480608842069595,filled,720
AVENAL_6_GN002,RED,-139.62680822777781,-8.584522895833334,-8.584522895833334,139.62680822777781,805.7725104656863,0.05480608842069595,filled,720
AVENAL_6_GN001,RED,-139.62680822777781,-8.584522895833334,-8.584522895833334,139.62680822777781,805.7725104656863,0.05480608842069595,filled,720
AVENGEN_7_N002,RED,-139.62680822777781,-8.584522895833334,-8.584522895833334,139.62680822777781,805.7725104656863,0.05480608842069595,filled,720
S621AC_7_N002,RED,-87.90829078333327,-84.14111499305558,-84.14111499305558,87.90829078333327,762.4986769607845,0.1483941825451524,filled,720
SC21ATP_6_B1,RED,-87.90829078333327,-84.14111499305558,-84.14111499305558,87.90829078333327,762.4986769607845,0.1483941825451524,filled,720
S621AC_7_N001,RED,-87.90829078333327,-84.14111499305558,-84.14111499305558,87.90829078333327,762.4986769607845,0.1483941825451524,filled,720
VENTSO_7_N2,BLUE,63.299506433333335,59.516764638888866,59.516764638888866,-63.299506433333335,654.1180762009803,0.11011784257052297,filled,720
ELCAJON_6_GN002,BLUE,63.299506433333335,59.516764638888866,59.516764638888866,-63.299506433333335,654.1180762009803,0.11011784257052297,filled,720
ELCAJNGT_7_N011,BLUE,63.299506433333335,59.516764638888866,59.516764638888866,-63.299506433333335,654.1180762009803,0.11011789381208921,filled,720
ELCAJON_6_B1,BLUE,63.299506433333335,59.516764638888866,59.516764638888866,-63.299506433333335,654.1180762009803,0.11011784257052297,filled,720
ELCAJON_6_GN001,BLUE,63.299506433333335,59.516764638888866,59.516764638888866,-63.299506433333335,654.1180762009803,0.11011784257052297,filled,720
ELCAJNEG_7_GN001,BLUE,63.299506433333335,58.626294013888874,58.626294013888874,-63.299506433333335,619.52494125,0.11151436985137843,filled,720
ELCAJN_7_N004,BLUE,63.299506433333335,58.626294013888874,58.626294013888874,-63.299506433333335,619.52494125,0.11151436985137843,filled,720
MURRAYGN_7_N024,BLUE,43.50817944444444,38.96735028472222,38.96735028472222,-43.50817944444444,404.8994553676471,0.12477933155209665,filled,720
MURRAYGN_7_N018,BLUE,43.50817944444444,38.96735028472222,38.96735028472222,-43.50817944444444,404.8994553676471,0.12477933155209665,filled,720
MURRAYGN_7_N021,BLUE,43.50817944444444,38.96735028472222,38.96735028472222,-43.50817944444444,404.8994553676471,0.12477933155209665,filled,720
MURRAYGN_7_N022,BLUE,43.50817944444444,38.96735028472222,38.96735028472222,-43.50817944444444,404.8994553676471,0.12477933155209665,filled,720
MURRAYGN_7_N023,BLUE,43.50817944444444,38.96735028472222,38.96735028472222,-43.50817944444444,404.8994553676471,0.12477933155209665,filled,720
MURRAYGN_7_N025,BLUE,43.50817944444444,38.96735028472222,38.96735028472222,-43.50817944444444,404.8994553676471,0.12477933155209665,filled,720
MURRAYGN_7_N026,BLUE,43.50817944444444,38.96735028472222,38.96735028472222,-43.50817944444444,404.8994553676471,0.12477933155209665,filled,720
MURRAYGN_7_N027,BLUE,43.50817944444444,38.96735028472222,38.96735028472222,-43.50817944444444,404.8994553676471,0.12477933155209665,filled,720
GRAPEVNE_6_GN001,RED,-41.75520472777777,-41.53256925,-41.53256925,41.75520472777777,331.9349818627451,0.10418711840014659,filled,720
SANLUIS6_7_B1,BLUE,65.92784158888887,7.4566734374999974,7.4566734374999974,-65.92784158888887,331.6411218137255,0.067483927207641,filled,720
SANLUIS4_7_B1,BLUE,65.92784158888887,7.4566734374999974,7.4566734374999974,-65.92784158888887,331.6411218137255,0.067483927207641,filled,720
SANLUIS4_7_B3,BLUE,65.92784158888887,7.4566734374999974,7.4566734374999974,-65.92784158888887,331.6411218137255,0.067483927207641,filled,720
SANLUIS6_7_B3,BLUE,65.92784158888887,7.4566734374999974,7.4566734374999974,-65.92784158888887,331.6411218137255,0.067483927207641,filled,720
SANLUIS2_7_B3,BLUE,65.92784158888887,7.4566734374999974,7.4566734374999974,-65.92784158888887,331.6411218137255,0.067483927207641,filled,720
SANLUIS2_7_B1,BLUE,65.92784158888887,7.4566734374999974,7.4566734374999974,-65.92784158888887,331.6411218137255,0.067483927207641,filled,720
SANLUIS8_7_B3,BLUE,65.92784158888887,7.4566734374999974,7.4566734374999974,-65.92784158888887,331.6411218137255,0.067483927207641,filled,720
SANLUIS8_7_B1,BLUE,65.92784158888887,7.4566734374999974,7.4566734374999974,-65.92784158888887,331.6411218137255,0.067483927207641,filled,720
CRESTWD_6_B1,RED,-25.439985944444444,-17.586656395833334,-17.586656395833334,25.439985944444444,303.2752511029412,0.09698365882057652,filled,720
CRELMN_7_N003,RED,-25.521866383333336,-17.586656395833334,-17.586656395833334,25.521866383333336,303.2752511029412,0.09689859695688195,filled,720
CAMERON_7_N008,RED,-25.521866383333336,-17.586656395833334,-17.586656395833334,25.521866383333336,303.2752511029412,0.09689859695688195,filled,720
ADERAG1_7_N001,RED,-47.147439911111114,-29.491929499999976,-29.491929499999976,47.147439911111114,293.9137061029412,0.24540361422171855,filled,720
ADRATAP_1_B1,RED,-47.147439911111114,-29.491929499999976,-29.491929499999976,47.147439911111114,293.9137061029412,0.24540361422171855,filled,720
2C577C1_7_N001,BLUE,58.36740793333334,6.749789631944447,6.749789631944447,-58.36740793333334,292.11653875,0.06737345702651687,filled,720
