node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_sum_abs_mu,kstar_contribution,top5_lines,top5_shares
VICTOR_7_N013,WHITE,17.3441931372549,0.1758263772883723,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.1998868225806452,0.2564330510752687,0.2564330510752687,1.1998868225806452,744,70072.19807999999,0.20622852384865273,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:7690-COOLWATER_KRAMER_IM_NG | ITC:LDWP_IPP_NORTH,18% | 18% | 15% | 13% | 11%
MIDWAY_1_B1,WHITE,14.742882352941177,0.1698028035981601,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29779524994478285,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
SHAFTER_7_N021,WHITE,14.742882352941177,0.1698344340240646,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29773916121981214,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
PEN_2_B1,WHITE,17.06323975490196,0.2019200886759865,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.5546316559139784,0.2440450336021505,0.2440450336021505,0.5546316559139784,744,70072.19807999999,0.20544134286019106,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:7820_TL23040_IV_SPS_NG | ITC:LDWP_IPP_NORTH,18% | 17% | 15% | 14% | 9%
TXMIDST_7_N001,WHITE,14.742882352941177,0.1698028035981601,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29779524994478285,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
FELLOWSG_7_N002,WHITE,14.742882352941177,0.1698028035981601,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29779524994478285,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
C877P2C2_7_ND002,WHITE,16.980426421568627,0.1776501307173784,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.7537322580645162,0.3870694422043011,0.3870694422043011,0.7537322580645162,744,70072.19807999999,0.4248930159703031,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | ITC:LDWP_IPP_NORTH | NOM:6410_CP7_NG,37% | 20% | 13% | 7% | 6%
CAFLTSSS_2_B1,WHITE,16.980426421568627,0.1776501307173784,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.7537322580645162,0.3870694422043011,0.3870694422043011,0.7537322580645162,744,70072.19807999999,0.4248930159703031,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | ITC:LDWP_IPP_NORTH | NOM:6410_CP7_NG,37% | 20% | 13% | 7% | 6%
C877P1C2_7_N001,WHITE,16.980426421568627,0.1776501307173784,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.7537322580645162,0.3870694422043011,0.3870694422043011,0.7537322580645162,744,70072.19807999999,0.4248930159703031,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | ITC:LDWP_IPP_NORTH | NOM:6410_CP7_NG,37% | 20% | 13% | 7% | 6%
C877P2C2_7_N001,WHITE,16.980426421568627,0.1776501307173784,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.7537322580645162,0.3870694422043011,0.3870694422043011,0.7537322580645162,744,70072.19807999999,0.4248930159703031,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | ITC:LDWP_IPP_NORTH | NOM:6410_CP7_NG,37% | 20% | 13% | 7% | 6%
BPFFD_1_N002,WHITE,14.742882352941177,0.1698028035981601,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29779524994478285,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
RENFRO_1_N001,WHITE,14.742882352941177,0.1698186192255942,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.2977672053610346,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
FLBRK_7_N001,WHITE,16.855167205882353,0.2109763050722926,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.4205557795698925,0.2352443615591397,0.2352443615591397,0.4205557795698925,744,70072.19807999999,0.20659629608787344,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:7820_TL23040_IV_SPS_NG | ITC:LDWP_IPP_NORTH,17% | 17% | 14% | 13% | 10%
GANSOGN_7_N001,WHITE,14.742882352941177,0.1698505401160117,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044022795698928,0.385990067204301,0.385990067204301,0.9044022795698928,744,70072.19807999999,0.29773007708096766,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
Q356_7_N001,WHITE,14.742882352941177,0.1698028035981601,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29779524994478285,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
Q356TAP_6_B1,WHITE,14.742882352941177,0.1698028035981601,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29779524994478285,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
CADET_6_N002,WHITE,14.742882352941177,0.1698028035981601,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29779524994478285,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
TUPMAN_1_N102,WHITE,14.742882352941177,0.1698265272797236,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.297753182378109,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
WASCO_12_N008,WHITE,14.743525490196076,0.1698002973962775,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9045043225806452,0.3859988306451613,0.3859988306451613,0.9045043225806452,744,70072.19807999999,0.29755484082845496,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
ATWELL_1_N001,WHITE,14.743525490196076,0.1690661600694523,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9018546505376344,0.3951741397849462,0.3951741397849462,0.9018546505376344,744,70072.19807999999,0.2967859790205469,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 21% | 12% | 10% | 7%
GOSLKPV_7_N001,WHITE,14.743525490196076,0.1698032922871737,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044967741935483,0.3859988306451613,0.3859988306451613,0.9044967741935483,744,70072.19807999999,0.297549383702487,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
GOSLKPV_7_N003,WHITE,14.743525490196076,0.1698032922871737,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044967741935483,0.3859988306451613,0.3859988306451613,0.9044967741935483,744,70072.19807999999,0.297549383702487,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
Q482_7_N001,WHITE,14.743525490196076,0.1690661600694523,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9018546505376344,0.3951741397849462,0.3951741397849462,0.9018546505376344,744,70072.19807999999,0.2967859790205469,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 21% | 12% | 10% | 7%
SMYRNA2_1_N009,WHITE,14.743525490196076,0.1698032922871737,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044967741935483,0.3859988306451613,0.3859988306451613,0.9044967741935483,744,70072.19807999999,0.297549383702487,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
T0304_7_N003,WHITE,14.743525490196076,0.1688935220270595,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9018546505376344,0.398939939516129,0.398939939516129,0.9018546505376344,744,70072.19807999999,0.2970316442277717,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 21% | 13% | 10% | 7%
ANGELA_7_N001,WHITE,14.743525490196076,0.1688935220270595,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9018546505376344,0.398939939516129,0.398939939516129,0.9018546505376344,744,70072.19807999999,0.2970316442277717,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 21% | 13% | 10% | 7%
S473_7_N005,WHITE,14.743525490196076,0.1688935220270595,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9018546505376344,0.398939939516129,0.398939939516129,0.9018546505376344,744,70072.19807999999,0.2970316442277717,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 21% | 13% | 10% | 7%
BP21Z_1_N002,WHITE,14.742882352941177,0.1698028035981601,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29779524994478285,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
MIDWAY_1_N047,WHITE,14.742882352941177,0.1698028035981601,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29779524994478285,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
S0479_7_N003,WHITE,14.743525490196076,0.1688935220270595,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9018546505376344,0.398939939516129,0.398939939516129,0.9018546505376344,744,70072.19807999999,0.2970316442277717,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 21% | 13% | 10% | 7%
CYMRIC_1_N001,WHITE,14.742882352941177,0.1698028035981601,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29779524994478285,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
KRNCNYN_6_N001,WHITE,14.73188789215686,0.1695193083704349,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044950913978496,0.3861114650537635,0.3861114650537635,0.9044950913978496,744,70072.19807999999,0.29565317677956077,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 20% | 13% | 10% | 7%
LAKEVIEW_7_N001,WHITE,14.73188789215686,0.1695193083704349,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044950913978496,0.3861114650537635,0.3861114650537635,0.9044950913978496,744,70072.19807999999,0.29565317677956077,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 20% | 13% | 10% | 7%
4C744C22_7_N001,WHITE,14.73188789215686,0.169519148600399,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044989086021508,0.3861114650537635,0.3861114650537635,0.9044989086021508,744,70072.19807999999,0.2956525307079179,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 20% | 13% | 10% | 7%
RIOBRVQF_6_N001,WHITE,14.73188789215686,0.1695193083704349,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044950913978496,0.3861114650537635,0.3861114650537635,0.9044950913978496,744,70072.19807999999,0.29565317677956077,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 20% | 13% | 10% | 7%
STHKERN_7_N001,WHITE,14.73188789215686,0.1695193083704349,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044950913978496,0.3861114650537635,0.3861114650537635,0.9044950913978496,744,70072.19807999999,0.29565317677956077,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 20% | 13% | 10% | 7%
4C744C32_7_N001,WHITE,14.73188789215686,0.169519148600399,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044989086021508,0.3861114650537635,0.3861114650537635,0.9044989086021508,744,70072.19807999999,0.2956525307079179,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 20% | 13% | 10% | 7%
OLDRIVR_7_N033,WHITE,14.73188789215686,0.1695193083704349,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044950913978496,0.3861114650537635,0.3861114650537635,0.9044950913978496,744,70072.19807999999,0.29565317677956077,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 20% | 13% | 10% | 7%
OLDRIVR_6_N007,WHITE,14.73188789215686,0.1695193083704349,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044950913978496,0.3861114650537635,0.3861114650537635,0.9044950913978496,744,70072.19807999999,0.29565317677956077,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 20% | 13% | 10% | 7%
4C744C42_7_N001,WHITE,14.73188789215686,0.169519148600399,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044989086021508,0.3861114650537635,0.3861114650537635,0.9044989086021508,744,70072.19807999999,0.2956525307079179,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 20% | 13% | 10% | 7%
LAMONT_1_B4,WHITE,14.73188789215686,0.169519148600399,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044989086021508,0.3861114650537635,0.3861114650537635,0.9044989086021508,744,70072.19807999999,0.2956525307079179,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 20% | 13% | 10% | 7%
FAMOSO_6_N008,WHITE,14.73188789215686,0.1695090150698799,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9046943172043012,0.385973125,0.385973125,0.9046943172043012,744,70072.19807999999,0.2956661550257112,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 20% | 13% | 10% | 7%
DOUBLEC_1_B1,WHITE,14.73188789215686,0.169519148600399,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044989086021508,0.3861114650537635,0.3861114650537635,0.9044989086021508,744,70072.19807999999,0.2956525307079179,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 20% | 13% | 10% | 7%
OLDRIVR_7_N044,WHITE,14.73188789215686,0.1695193083704349,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9044950913978496,0.3861114650537635,0.3861114650537635,0.9044950913978496,744,70072.19807999999,0.29565317677956077,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,28% | 20% | 13% | 10% | 7%
RIOBRVTM_1_B1,WHITE,14.742882352941177,0.1698344340240646,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29773916121981214,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
TAFTA_J_6_B1,WHITE,14.742882352941177,0.1698028035981601,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29779524994478285,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
CYMRIC_1_N004,WHITE,14.742882352941177,0.1698028035981601,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29779524994478285,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
TAFT_6_B1,WHITE,14.742882352941177,0.1698028035981601,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9047095913978496,0.385990067204301,0.385990067204301,0.9047095913978496,744,70072.19807999999,0.29779524994478285,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:SYLMAR-AC_BG_NG,29% | 20% | 13% | 10% | 7%
