node,archetype,MCC_mid,MCC_eve,import_signal,export_signal,spread,conc,marker,hours_covered
CONTROL_1_N034,RED,-96.43720727419354,-59.86450584677419,-59.86450584677419,96.43720727419354,1211.3581298529411,0.13385992436952565,filled,744
CONTROL_1_B1,RED,-96.43720727419354,-59.86450584677419,-59.86450584677419,96.43720727419354,1211.3581298529411,0.13385992436952565,filled,744
CONTROLX_1_N010,RED,-96.43720727419354,-59.86450584677419,-59.86450584677419,96.43720727419354,1211.3581298529411,0.13385992436952565,filled,744
CONTROLX_1_N009,RED,-96.43720727419354,-59.86450584677419,-59.86450584677419,96.43720727419354,1211.3581298529411,0.13385992436952565,filled,744
CONTROLX_1_N008,RED,-96.43720727419354,-59.86450584677419,-59.86450584677419,96.43720727419354,1211.3581298529411,0.13385992436952565,filled,744
CONTROLX_1_N003,RED,-96.43720727419354,-59.86450584677419,-59.86450584677419,96.43720727419354,1211.3581298529411,0.13385992436952565,filled,744
CSADIAB_7_N001,RED,-96.43720727419354,-59.86450584677419,-59.86450584677419,96.43720727419354,1211.3581298529411,0.13385992436952565,filled,744
CONTROLX_1_N005,RED,-96.43720727419354,-59.86450584677419,-59.86450584677419,96.43720727419354,1211.3581298529411,0.13385992436952565,filled,744
CONTROL_7_N021,RED,-94.33659887096775,-59.83561293010753,-59.83561293010753,94.33659887096775,1202.1877626960784,0.13518278056547395,filled,744
CONTROL_7_B1,RED,-94.33659887096775,-59.83561293010753,-59.83561293010753,94.33659887096775,1202.1877626960784,0.13518278056547395,filled,744
AVENGEN_7_N002,RED,-157.69752554301076,0.8603177419354838,0.8603177419354838,157.69752554301076,798.512858382353,0.04500333115007504,filled,744
AVENAL_6_GN003,RED,-157.69752554301076,0.8603177419354838,0.8603177419354838,157.69752554301076,798.512858382353,0.04500333115007504,filled,744
AVENAL_6_GN002,RED,-157.69752554301076,0.8603177419354838,0.8603177419354838,157.69752554301076,798.512858382353,0.04500333115007504,filled,744
AVENAL_6_GN001,RED,-157.69752554301076,0.8603177419354838,0.8603177419354838,157.69752554301076,798.512858382353,0.04500333115007504,filled,744
AVENGEN_7_N001,RED,-157.69752554301076,0.8603177419354838,0.8603177419354838,157.69752554301076,798.512858382353,0.04500333115007504,filled,744
SANLUIS2_7_B1,WHITE,50.61993740860215,2.81824999327957,2.81824999327957,-50.61993740860215,261.7937420588235,0.08373664896809255,filled,744
SANLUIS4_7_B1,WHITE,50.61993740860215,2.81824999327957,2.81824999327957,-50.61993740860215,261.7937420588235,0.08373664896809255,filled,744
SANLUIS2_7_B3,WHITE,50.61993740860215,2.81824999327957,2.81824999327957,-50.61993740860215,261.7937420588235,0.08373664896809255,filled,744
SANLUIS4_7_B3,WHITE,50.61993740860215,2.81824999327957,2.81824999327957,-50.61993740860215,261.7937420588235,0.08373664896809255,filled,744
SANLUIS6_7_B1,WHITE,50.61993740860215,2.81824999327957,2.81824999327957,-50.61993740860215,261.7937420588235,0.08373664896809255,filled,744
SANLUIS6_7_B3,WHITE,50.61993740860215,2.81824999327957,2.81824999327957,-50.61993740860215,261.7937420588235,0.08373664896809255,filled,744
SANLUIS8_7_B1,WHITE,50.61993740860215,2.81824999327957,2.81824999327957,-50.61993740860215,261.7937420588235,0.08373664896809255,filled,744
SANLUIS8_7_B3,WHITE,50.61993740860215,2.81824999327957,2.81824999327957,-50.61993740860215,261.7937420588235,0.08373664896809255,filled,744
Q0577SS_2_B1,WHITE,45.57439122043011,2.6917216061827958,2.6917216061827958,-45.57439122043011,247.20096333333333,0.08355954197195237,filled,744
2C577C1_7_N001,WHITE,45.57439122043011,2.6917216061827958,2.6917216061827958,-45.57439122043011,247.20096333333333,0.08355954197195237,filled,744
Q829GEN_7_N002,RED,-12.630542215053763,0.3025117204301073,0.3025117204301073,12.630542215053763,214.0381079901961,0.1323265372649739,filled,744
Q829GEN_7_N001,RED,-12.630542215053763,0.3025117204301073,0.3025117204301073,12.630542215053763,214.0381079901961,0.1323265372649739,filled,744
LASAGUIL_2_B1,RED,-12.630542215053763,0.3025117204301073,0.3025117204301073,12.630542215053763,214.0381079901961,0.1323265372649739,filled,744
SCHLNDLR_7_N003,RED,-18.50612787096774,0.619399502688172,0.619399502688172,18.50612787096774,204.68286460784316,0.11507276173411564,filled,744
Q526C2_7_N006,RED,-18.489748666666667,0.619399502688172,0.619399502688172,18.489748666666667,204.68286460784316,0.11510164708931177,filled,744
Q526TP_6_B1,RED,-18.489748666666667,0.619399502688172,0.619399502688172,18.489748666666667,204.68286460784316,0.11510164708931177,filled,744
Q678C2_7_N001,RED,-18.50612787096774,0.619399502688172,0.619399502688172,18.50612787096774,204.68286460784316,0.11507276173411564,filled,744
CANTGEN_7_N002,RED,-18.50612787096774,0.6959462768817205,0.6959462768817205,18.50612787096774,204.68286460784316,0.11517953529079131,filled,744
SCHINDLR_1_N021,RED,-18.50612787096774,0.619399502688172,0.619399502688172,18.50612787096774,204.68286460784316,0.11507276173411564,filled,744
SCHINDLR_1_N030,RED,-18.50612787096774,0.619399502688172,0.619399502688172,18.50612787096774,204.68286460784316,0.11507276173411564,filled,744
SCHLNDLR_7_N002,RED,-18.50612787096774,0.619399502688172,0.619399502688172,18.50612787096774,204.68286460784316,0.11507276173411564,filled,744
Q678SS_1_B1,RED,-18.50612787096774,0.619399502688172,0.619399502688172,18.50612787096774,204.68286460784316,0.11507276173411564,filled,744
Q607GEN_7_N002,RED,-20.908537139784947,0.7785830309139786,0.7785830309139786,20.908537139784947,197.36389705882348,0.1317882050215713,filled,744
SOLBGEN_7_N001,RED,-20.908537139784947,0.7785830309139786,0.7785830309139786,20.908537139784947,197.36389705882348,0.1317882050215713,filled,744
BIOMSJCT_6_GN001,RED,-20.908537139784947,0.7785830309139786,0.7785830309139786,20.908537139784947,197.36389705882348,0.1317882050215713,filled,744
BIOMSJCT_6_B1,RED,-20.908537139784947,0.7785830309139786,0.7785830309139786,20.908537139784947,197.36389705882348,0.1317882050215713,filled,744
MENDOTA_1_B1,RED,-20.908537139784947,0.7785830309139786,0.7785830309139786,20.908537139784947,197.36389705882348,0.1317882050215713,filled,744
LTBERA03_7_N001,RED,-20.908537139784947,0.7785830309139786,0.7785830309139786,20.908537139784947,197.36389705882348,0.1317882050215713,filled,744
LTBERA04_7_N001,RED,-20.908537139784947,0.7785830309139786,0.7785830309139786,20.908537139784947,197.36389705882348,0.1317882050215713,filled,744
LTBERA05_7_N002,RED,-20.908537139784947,0.7785830309139786,0.7785830309139786,20.908537139784947,197.36389705882348,0.1317882050215713,filled,744
