constraint_key,n_binding_intervals,sum_mu,sum_abs_mu,max_mu,min_mu,abs_sum_mu,type
NOM:345kV BA-DMND1|Base Case,204,24828.853769999998,24828.853769999998,297.82837,0.0,24828.853769999998,NOM
NOM:OMS 50004 IV-ML OUTAGE_NG|Base Case,110,-24346.831420000002,24346.831420000002,0.0,-562.22146,24346.831420000002,NOM
NOM:32214_RIO OSO _115_32244_BRNSWKT2_115_BR_2 _1|PG1 PALRMO-TBLMTN 230,38,23940.309090000002,23940.309090000002,1072.91033,0.0,23940.309090000002,NOM
ITC:SRP_SYSTEM_ITC|I|Base Case,383,-19750.79728,19750.79728,0.0,-1021.46724,19750.79728,ITC
NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1|PG1 PALRMO-TBLMTN 230,31,19268.078339999996,19268.078339999996,1205.37995,0.0,19268.078339999996,NOM
NOM:32214_RIO OSO _115_32244_BRNSWKT2_115_BR_2 _1|PG1 BELL-HIGGNS 115,35,19068.10713,19068.10713,1667.67808,0.0,19068.10713,NOM
NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1|PG1 LOSBNS-PNOCHE_2 230,192,17955.40655,17955.40655,212.50305,0.0,17955.40655,NOM
NOM:7450_CUYAMS_TAFT_70_1|Base Case,641,-17683.67917,17683.67917,0.0,-1275.58924,17683.67917,NOM
ITC:CZ 345kV|I|Base Case,156,17387.0489,17387.0489,360.42502,0.0,17387.0489,ITC
ITC:TEPC_BA_IMP_ITC|I|Base Case,752,-17282.04351,17282.04351,0.0,-1005.46569,17282.04351,ITC
NOM:31336_HPLND JT_60.0_31206_HPLND JT_115_XF_2|PG1 EGLRCK-CORTIN 115_M,31,17067.59994,17067.59994,1163.8857,0.0,17067.59994,NOM
NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1|PG1 BELL-HIGGNS 115,23,16855.17739,16855.17739,1241.43957,0.0,16855.17739,NOM
NOM:6110_COI_S-N|Base Case,210,-16525.82389,16525.82389,0.0,-139.69127,16525.82389,NOM
NOM:32308_COLGATE _60.0_32313_NRRWS2TP_60.0_BR_2 _1|PG1 PALRMO-COLGAT_M 230,27,15034.716950000002,15034.716950000002,1027.99895,0.0,15034.716950000002,NOM
ITC:PNM_SRP_ITC|E|Base Case,225,-13266.507519999997,13266.507519999997,0.0,-175.46377,13266.507519999997,ITC
NOM:34418_KINGSBRG_115_34419_WAUKENA _115_BR_1 _1|Base Case,538,12886.439089999998,12886.439089999998,161.33925,0.0,12886.439089999998,NOM
NOM:31334_CLER LKE_60.0_31338_KONOCTI6_60.0_BR_1 _1|PG1 EGLRK-SLVR-FLTN 115_M,15,12614.54923,12614.54923,910.32981,0.0,12614.54923,NOM
NOM:35120_NEWARK D_115_36851_NORTHERN_115_BR_1 _1|PG1 NEWARK-NWRKDST 230,37,12334.32597,12334.32597,1000.0,0.0,12334.32597,NOM
NOM:33932_MELONES _115_33936_MELNS JB_115_BR_1 _1|Base Case,23,12164.26835,12164.26835,2249.22162,0.0,12164.26835,NOM
ITC:NWMT_AMPS_EAST|I|Base Case,1087,-11950.213000000002,11950.213000000002,0.0,-70.90734,11950.213000000002,ITC
ITC:Line_MA-OD_69KV|I|SD1 NGILA-IVALLY 500,17,11639.97646,11639.97646,1347.24798,0.0,11639.97646,ITC
NOM:24723_CONTROL _115_24866_TAP189  _115_BR_1 _1|Base Case,20,11264.86543,11264.86543,1281.75543,0.0,11264.86543,NOM
NOM:34898_BAKRSFLD_70.0_34902_MAGUNDEN_70.0_BR_1 _1|Base Case,48,10551.2246,10551.2246,1165.94203,0.0,10551.2246,NOM
NOM:24087_MAGUNDEN_230_24401_ANTELOPE_230_BR_1 _1|Base Case,260,10284.38204,10284.38204,188.85913,0.0,10284.38204,NOM
ITC:BPAT_NET_ITC|E|Base Case,26,-10237.55029,10237.55029,0.0,-1000.0,10237.55029,ITC
NOM:115kv GYTH|AP1 FC-MK_1 500,16,9878.96826,9878.96826,1000.0,0.0,9878.96826,NOM
NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1|PG1 LOSBNS-MIDWAY 500 2,450,9805.74551,9805.74551,72.21053,0.0,9805.74551,NOM
NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1|Base Case,103,9157.124319999999,9157.124319999999,232.22929,0.0,9157.124319999999,NOM
NOM:MIGUEL_BKs_MXFLW_NG|Base Case,182,-8905.155200000001,8905.155200000001,0.0,-324.70517,8905.155200000001,NOM
ITC:IPPDCADLN_ITC|E|Base Case,11,-8788.721870000001,8788.721870000001,0.0,-1905.15494,8788.721870000001,ITC
ITC:EPE_SNMIC_ITC|I|Base Case,231,-8744.130819999998,8744.130819999998,0.0,-1000.0,8744.130819999998,ITC
ITC:ELDORADO_ITC|I|Base Case,435,-7985.975130000001,7985.975130000001,0.0,-118.60721,7985.975130000001,ITC
NOM:VC_TL_681B_import_NG|Base Case,741,-7925.0305100000005,7925.0305100000005,0.0,-77.65589,7925.0305100000005,NOM
NOM:34610_HAAS    _13.8_30855_HAAS    _230_XF_1|Base Case,213,7818.429249999999,7818.429249999999,103.24649,0.0,7818.429249999999,NOM
NOM:34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1|Base Case,78,7648.74666,7648.74666,500.10881,0.0,7648.74666,NOM
NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1|Base Case,7,7624.6302399999995,7624.6302399999995,1834.02273,0.0,7624.6302399999995,NOM
NOM:35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1|PG1 TESLA 500-230 BK6,15,7578.36841,7578.36841,1000.0,0.0,7578.36841,NOM
NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2 _1|Base Case,11,7497.467599999999,7497.467599999999,1025.07106,0.0,7497.467599999999,NOM
NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1|Base Case,29,7222.307940000001,7222.307940000001,1019.24889,0.0,7222.307940000001,NOM
NOM:34418_KINGSBRG_115_34405_FRWT TAP_115_BR_1 _1|PG1 KNGBRG-WAUKNA 115,60,6852.39176,6852.39176,134.20298,0.0,6852.39176,NOM
NOM:30460_VACA-DIX_230_30478_LAMBIE  _230_BR_1 _1|PG1 PEABDY-BRDSLD 230,156,6288.38704,6288.38704,63.55765,0.0,6288.38704,NOM
NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1|Base Case,57,6159.027120000001,6159.027120000001,279.10098,0.0,6159.027120000001,NOM
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1|PG1 MOSSLD-LOSBNS 500,41,5516.06985,5516.06985,270.8313,0.0,5516.06985,NOM
NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1|PG1 LOSBNS 500-230 BK1,69,5500.62707,5500.62707,274.42394,0.0,5500.62707,NOM
NOM:30705_MONTAVIS_230_30730_HICKS   _230_BR_2 _1|Base Case,12,5450.53716,5450.53716,914.88095,0.0,5450.53716,NOM
NOM:30915_MORROBAY_230_30916_SOLARSS _230_BR_2 _1|PG1 MIDWAY-CALINT 230 2,134,4522.25445,4522.25445,314.31581,0.0,4522.25445,NOM
NOM:7410_CP24_NG|Base Case,180,-4521.919809999999,4521.919809999999,0.0,-44.77054,4521.919809999999,NOM
NOM:35353_MT VIEW _115_35356_MNTA VSA_115_BR_1 _1|PG1 MNTVIS-BRITON 115,2,3863.1918,3863.1918,1968.48242,0.0,3863.1918,NOM
NOM:24801_DEVERS  _500_24151_VALLEYSC_500_BR_2 _1|Base Case,152,3677.4015400000003,3677.4015400000003,78.80471,0.0,3677.4015400000003,NOM
NOM:35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1|PG1 NEWARK-NWRKDST 230,4,3554.4069200000004,3554.4069200000004,1000.0,0.0,3554.4069200000004,NOM
NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2 _1|PG1 BELL-HIGGNS 115,4,3544.9647800000002,3544.9647800000002,1127.06739,0.0,3544.9647800000002,NOM
ITC:EPE_NET_ITC|E|Base Case,221,-3510.5445600000003,3510.5445600000003,0.0,-25.48438,3510.5445600000003,ITC
ITC:MRHL_STMW_V11712|I|Base Case,16,3346.04663,3346.04663,1000.0,0.0,3346.04663,ITC
NOM:24138_SERRANO _500_24137_SERRANO _230_XF_1 _P|SC1 SERRAN 500-230 BK3AA,28,3332.8466000000003,3332.8466000000003,388.9374,0.0,3332.8466000000003,NOM
ITC:LDWP_IPP_NORTH|E|Base Case,425,-3263.78756,3263.78756,0.0,-22.207,3263.78756,ITC
NOM:34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1|PG1 LOSBNS 500-230 BK1,6,3217.2642699999997,3217.2642699999997,1000.0,0.0,3217.2642699999997,NOM
NOM:115kv GYTH|Base Case,17,3143.0618999999997,3143.0618999999997,1000.0,0.0,3143.0618999999997,NOM
NOM:34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1|Base Case,117,3085.7995499999997,3085.7995499999997,42.301,0.0,3085.7995499999997,NOM
NOM:31374_GYSRJCT1_60.0_31382_FTCHMTNP_60.0_BR_1 _1|PG1 EGLRCK-CORTIN 115_M,10,3057.90506,3057.90506,333.8809,0.0,3057.90506,NOM
NOM:7820_TL 230S_IV-SX-OUT_NG|Base Case,28,-3041.90345,3041.90345,0.0,-882.1736,3041.90345,NOM
NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1|Base Case,50,2957.62249,2957.62249,90.49503,0.0,2957.62249,NOM
NOM:38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1|PG1 BRNTWD-KELSO 230,3,2819.04691,2819.04691,965.54226,0.0,2819.04691,NOM
NOM:VC_TL_681B_export_NG|Base Case,208,-2805.61515,2805.61515,0.0,-205.9579,2805.61515,NOM
NOM:34774_MIDWAY  _115_34225_BELRDG J_115_BR_1 _1|Base Case,84,2765.5304899999996,2765.5304899999996,48.83625,0.0,2765.5304899999996,NOM
NOM:31336_HPLND JT_60.0_31206_HPLND JT_115_XF_2|PG1 EGLRCK-GYS5X6 115,21,2745.94926,2745.94926,205.55195,0.0,2745.94926,NOM
NOM:33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1|Base Case,130,2736.1170500000003,2736.1170500000003,45.09877,0.0,2736.1170500000003,NOM
NOM:35353_MT VIEW _115_35356_MNTA VSA_115_BR_1 _1|PG1 MARTIN-JEFRSN 230,3,2720.2099,2720.2099,1000.0,0.0,2720.2099,NOM
NOM:OMS IV-SX OUTAGE_NG|Base Case,8,-2646.45443,2646.45443,0.0,-874.35557,2646.45443,NOM
NOM:33932_MELONES _115_33936_MELNS JB_115_BR_1 _1|PG1 TESLA-BELLOTA 230,4,2641.6348,2641.6348,669.60452,0.0,2641.6348,NOM
ITC:BPAT_NET_ITC|I|Base Case,117,-2639.17251,2639.17251,0.0,-64.50906,2639.17251,ITC
NOM:33962_SALDO TP_115_33961_TCHRT_T1_115_BR_1 _1|Base Case,71,2637.1801000000005,2637.1801000000005,86.38966,0.0,2637.1801000000005,NOM
NOM:30705_MONTAVIS_230_30730_HICKS   _230_BR_2 _1|PG1 METCLF-MNTVIS 230 3,9,2611.42695,2611.42695,722.09939,0.0,2611.42695,NOM
NOM:24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1|Base Case,92,2589.51028,2589.51028,72.15487,0.0,2589.51028,NOM
NOM:32214_RIO OSO _115_32244_BRNSWKT2_115_BR_2 _1|PG1 ATLNTC-GOLDHL 230,4,2358.18324,2358.18324,1167.33662,0.0,2358.18324,NOM
ITC:XFMR1    230.AIR_WASN|I|Base Case,12,2262.1643000000004,2262.1643000000004,220.68117,0.0,2262.1643000000004,ITC
NOM:7430_MEN_SNJQJ_HELM_70|Base Case,185,-2236.52322,2236.52322,0.0,-85.94948,2236.52322,NOM
NOM:35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1|Base Case,4,2235.40069,2235.40069,1000.0,0.0,2235.40069,NOM
NOM:SYLMAR-AC_BG_NG|Base Case,40,-2205.1228899999996,2205.1228899999996,0.0,-102.33333,2205.1228899999996,NOM
NOM:24087_MAGUNDEN_230_24401_ANTELOPE_230_BR_1 _1|LA1 ADL_TOL 1,28,2173.6274599999997,2173.6274599999997,111.49812,0.0,2173.6274599999997,NOM
NOM:32214_RIO OSO _115_32244_BRNSWKT2_115_BR_2 _1|PG1 PALRMO-COLGAT_M 230,2,2160.05622,2160.05622,1082.91331,0.0,2160.05622,NOM
NOM:35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1|PG1 METCLF-MNTVIS 230 3,9,2122.39455,2122.39455,491.53593,0.0,2122.39455,NOM
ITC:MALIN500_ISL|E|Base Case,253,-2040.68358,2040.68358,0.0,-27.45967,2040.68358,ITC
NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_2 _P|SC1 SERRAN-VALLEY_1 500,103,2017.19643,2017.19643,40.50722,0.0,2017.19643,NOM
NOM:6110_COI_N-S|Base Case,114,-1961.6848599999998,1961.6848599999998,0.0,-112.22765,1961.6848599999998,NOM
NOM:34716_LRDO JCT_115_34718_KERN OIL_115_BR_1 _1|Base Case,16,1953.19202,1953.19202,262.59728,0.0,1953.19202,NOM
ITC:EPE_NET_ITC|I|Base Case,61,-1822.75636,1822.75636,0.0,-993.49326,1822.75636,ITC
NOM:30915_MORROBAY_230_30916_SOLARSS _230_BR_2 _1|PG1 GATES-MIDWAY 500,78,1771.7232099999999,1771.7232099999999,55.16629,0.0,1771.7232099999999,NOM
NOM:24375_REDBLUFF_230_28195_REDBLUFF_500_XF_2 _P|Base Case,187,1711.17896,1711.17896,26.08088,0.0,1711.17896,NOM
NOM:24801_DEVERS  _500_24151_VALLEYSC_500_BR_2 _1|SC1 PVERDE-COLRIV_1 500,60,1672.52547,1672.52547,63.19899,0.0,1672.52547,NOM
NOM:7430_CP6_NG|Base Case,12,-1646.1425399999998,1646.1425399999998,0.0,-378.06911,1646.1425399999998,NOM
NOM:30275_CRESTA  _230_30330_RIO OSO _230_BR_1 _1|Base Case,9,1544.8643399999999,1544.8643399999999,357.16862,0.0,1544.8643399999999,NOM
NOM:TL687_BREGGO_NAROWS|Base Case,61,-1507.54513,1507.54513,0.0,-38.86436,1507.54513,NOM
NOM:24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1|Base Case,3,1505.6476800000003,1505.6476800000003,848.39993,0.0,1505.6476800000003,NOM
NOM:32214_RIO OSO _115_32244_BRNSWKT2_115_BR_2 _1|Base Case,3,1503.0268099999998,1503.0268099999998,996.25736,0.0,1503.0268099999998,NOM
NOM:30915_MORROBAY_230_30916_SOLARSS _230_BR_2 _1|PG1 MIDWAY 500-230 BK13,73,1465.42263,1465.42263,38.11938,0.0,1465.42263,NOM
NOM:32225_BRNSWKT1_115_32222_DTCH2TAP_115_BR_1 _1|Base Case,2,1449.7007800000001,1449.7007800000001,902.73741,0.0,1449.7007800000001,NOM
NOM:22464_MIGUEL  _230_22468_MIGUEL  _500_XF_81|SD1 MIGUEL 500-230 BK80,64,1400.8691700000002,1400.8691700000002,44.16557,0.0,1400.8691700000002,NOM
NOM:32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1|Base Case,1,1393.20644,1393.20644,1393.20644,0.0,1393.20644,NOM
ITC:TEPC_BA_EXP_ITC|E|Base Case,143,-1385.3978000000002,1385.3978000000002,0.0,-73.45109,1385.3978000000002,ITC
NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3|Base Case,69,1326.75988,1326.75988,63.95643,0.0,1326.75988,NOM
NOM:7510-PAR-PAS-OOS_NG|Base Case,49,-1237.7786,1237.7786,0.0,-51.94422,1237.7786,NOM
NOM:30055_GATES1  _500_30900_GATES   _230_XF_12_P|PG1 GATES 500-230 BK11,57,1206.34556,1206.34556,44.32162,0.0,1206.34556,NOM
ITC:LDWP_IPP_NORTH|I|Base Case,506,-1057.3515,1057.3515,0.0,-47.9468,1057.3515,ITC
ITC:CTW_SHA1|I|Base Case,19,1017.2028500000001,1017.2028500000001,79.22602,0.0,1017.2028500000001,ITC
NOM:35122_NWARK EF_115_36851_NORTHERN_115_BR_2 _1|PG1 NEWARK-NWRKDST 230,1,1000.0,1000.0,1000.0,0.0,1000.0,NOM
NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P|SC1 SERRAN-VALLEY_1 500,37,908.9981799999999,908.9981799999999,82.49856,0.0,908.9981799999999,NOM
NOM:32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1|PG1 DRUM-RIOOSO 115 2_M,4,797.9683100000001,797.9683100000001,284.24405,0.0,797.9683100000001,NOM
NOM:33932_MELONES _115_33936_MELNS JB_115_BR_1 _1|PG1 BELOTA-RBK-MELON 115_M,56,752.75287,752.75287,22.03405,0.0,752.75287,NOM
NOM:24087_MAGUNDEN_230_24401_ANTELOPE_230_BR_1 _1|SC1 MAGNDN-ANTLPE_2 230,18,726.95156,726.95156,50.08447,0.0,726.95156,NOM
NOM:34716_LRDO JCT_115_34718_KERN OIL_115_BR_1 _1|PG1 SEMTRP-MIDWAY_1 115,17,677.59445,677.59445,113.26984,0.0,677.59445,NOM
NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1|SD1 ASH-FELCTA-VLCNTR 69,12,665.84209,665.84209,82.17018,0.0,665.84209,NOM
ITC:PACE_PATHC_ITC|I|Base Case,195,-627.37898,627.37898,0.0,-10.504,627.37898,ITC
NOM:30915_MORROBAY_230_30916_SOLARSS _230_BR_2 _1|Base Case,30,622.14111,622.14111,47.02057,0.0,622.14111,NOM
NOM:34375_ULTPWRJ _115_34377_AIRPROD _115_BR_1 _1|PG1 SANGER-MALAGA 115,64,608.6413599999998,608.6413599999998,30.37521,0.0,608.6413599999998,NOM
NOM:7820_TL 230S_OVERLOAD_NG|Base Case,16,-601.60155,601.60155,0.0,-79.50366,601.60155,NOM
NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2A _1|PG1 ATLNTC-GOLDHL 230,2,596.17377,596.17377,312.21009,0.0,596.17377,NOM
NOM:7820_TL23040_IV_SPS_NG|Base Case,2,-589.68239,589.68239,0.0,-589.39092,589.68239,NOM
ITC:CAMPWILL_MERCER_345_2|I|Base Case,2,506.02741000000003,506.02741000000003,296.54978,0.0,506.02741000000003,ITC
NOM:33932_MELONES _115_33936_MELNS JB_115_BR_1 _1|PG1 TESLA-TRACY 115_M,1,472.47793,472.47793,472.47793,0.0,472.47793,NOM
ITC:LADWP_NET_ITC|E|Base Case,16,-469.61569,469.61569,0.0,-34.10825,469.61569,ITC
NOM:30460_VACA-DIX_230_30472_PEABODY _230_BR_1 _1|PG1 VACADX-LMBEPK 230,8,457.40973999999994,457.40973999999994,57.70852,0.0,457.40973999999994,NOM
ITC:NWMT_AMPS_EAST|E|Base Case,62,-449.40696,449.40696,0.0,-68.32428,449.40696,ITC
NOM:33932_MELONES _115_33500_MELNS JA_115_BR_1 _1|Base Case,3,417.74249000000003,417.74249000000003,139.79514,0.0,417.74249000000003,NOM
ITC:NEVP_NET_ITC|E|Base Case,26,-417.00293,417.00293,0.0,-25.77713,417.00293,ITC
NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1|PG1 TRACY-LOSBNS 500,41,400.12966,400.12966,29.27315,0.0,400.12966,NOM
ITC:IPCO_NET_ITC|E|Base Case,5,-379.12384,379.12384,0.0,-115.78786,379.12384,ITC
NOM:34002_SALADO  _60.0_34008_STNSLSRP_60.0_BR_1 _1|Base Case,29,373.06071,373.06071,43.88446,0.0,373.06071,NOM
ITC:ME-USAF 138|I|VE1 VEAVST-PAHRUM 138,7,349.79512,349.79512,59.96922,0.0,349.79512,ITC
ITC:SRP_SYSTEM_ITC|E|Base Case,5,-339.96497000000005,339.96497000000005,0.0,-223.58362,339.96497000000005,ITC
NOM:24087_MAGUNDEN_230_24401_ANTELOPE_230_BR_1 _1|LA1 VIC_ADL 1,6,339.87949,339.87949,65.44151,0.0,339.87949,NOM
NOM:24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1|SC1 MESAS 500-230 BK2AA,9,337.72896000000003,337.72896000000003,66.77169,0.0,337.72896000000003,NOM
ITC:PACE_FOURCORNE345_ITC|I|Base Case,61,-291.36204,291.36204,0.0,-18.64191,291.36204,ITC
ITC:Line_OC-LSS_230KV|I|AP1 LSS-WP_1 230,10,281.88365999999996,281.88365999999996,50.28627,0.0,281.88365999999996,ITC
NOM:30735_METCALF _230_30042_METCALF _500_XF_12|PG1 METCLF 500-230 BK11,3,252.77832,252.77832,86.15849,0.0,252.77832,NOM
NOM:35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1|PG1 TESLA-NEWARK 230 2_M,2,238.60953999999998,238.60953999999998,203.94627,0.0,238.60953999999998,NOM
NOM:99002_MOE-ELD _500_24042_ELDORDO _500_BR_1 _2|AP1 HDWASH-NGILA 500,10,204.33921,204.33921,48.85851,0.0,204.33921,NOM
NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2 _1|SC1 PVERDE-COLRIV_1 500,2,192.56995,192.56995,102.45453,0.0,192.56995,NOM
ITC:HA-RE_345KV|I|AP1 FC-MK_1 500,3,192.25327,192.25327,88.57592,0.0,192.25327,ITC
NOM:35202_USWP-WKR_60.0_33777_SBTAP   _60.0_BR_1 _1|Base Case,2,181.297,181.297,91.00639,0.0,181.297,NOM
ITC:WINDSTAR EXPORT TCOR|E|Base Case,25,178.23034,178.23034,11.08224,0.0,178.23034,ITC
ITC:PNM_SRP_ITC|I|Base Case,9,-169.37439,169.37439,0.0,-27.79052,169.37439,ITC
NOM:35648_LLAGAS  _115_35650_GILROY F_115_BR_1 _1|Base Case,4,155.93645,155.93645,43.87763,0.0,155.93645,NOM
NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2 _1|PG1 DRUM-RIOOSO 115 1_M,6,138.72881,138.72881,42.15313,0.0,138.72881,NOM
