constraint_key,n_binding_intervals,sum_mu,sum_abs_mu,max_mu,min_mu,abs_sum_mu,type
NOM:33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1|PG1 BELOTA BUS 1E+2E 230,33,1856.49702,1856.49702,94.82786,0.0,1856.49702,NOM
NOM:22532_MURRAY  _69.0_22306_GARFIELD_69.0_BR_1 _1|SD1 MIGUEL-JMACHA_1 69,74,1823.32357,1823.32357,40.00134,0.0,1823.32357,NOM
NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1|PG1 LOSBNS-MIDWAY 500 2,129,1810.7447700000002,1810.7447700000002,35.2954,0.0,1810.7447700000002,NOM
NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1|PG1 TRACY-LOSBNS 500,35,1774.13894,1774.13894,69.53323,0.0,1774.13894,NOM
NOM:30500_BELLOTA _230_30501_BLLTA 1M_ 1.0_XF_1|PG1 BELOTA 230-115 BK2,102,1734.04846,1734.04846,156.12772,0.0,1734.04846,NOM
NOM:30975_MDWAYR11_230_30060_MIDWAY  _500_XF_11_P|PG1 MIDWAY 500-230 BK12,66,1690.4998100000003,1690.4998100000003,56.66112,0.0,1690.4998100000003,NOM
NOM:34774_MIDWAY  _115_34225_BELRDG J_115_BR_1 _1|PG1 SANLOB-TEMBLR 115_M,33,1681.1953400000002,1681.1953400000002,98.54485,0.0,1681.1953400000002,NOM
NOM:37563_MELONES _230_30800_WILSON  _230_BR_1 _1|PG1 MNDOTA-PNOCHE 115,1,1624.29535,1624.29535,1624.29535,0.0,1624.29535,NOM
NOM:34375_ULTPWRJ _115_34377_AIRPROD _115_BR_1 _1|PG1 SANGER-MALAGA 115,113,1624.12058,1624.12058,39.04645,0.0,1624.12058,NOM
NOM:34418_KINGSBRG_115_34428_CONTADNA_115_BR_1 _1|PG1 MCCALL 230-115 BK1,14,1562.8309,1562.8309,555.83625,0.0,1562.8309,NOM
ITC:SRP_NET_ITC|E|Base Case,194,-1561.94229,1561.94229,0.0,-38.83688,1561.94229,ITC
NOM:32225_BRNSWKT1_115_32222_DTCH2TAP_115_BR_1 _1|PG1 BELL-HIGGNS 115,10,1515.58119,1515.58119,307.46987,0.0,1515.58119,NOM
NOM:24087_MAGUNDEN_230_24401_ANTELOPE_230_BR_1 _1|SC1 PARDEE-PASTRA_1 230,4,1490.88224,1490.88224,1293.55493,0.0,1490.88224,NOM
NOM:34752_KERN PWR_115_34797_KERNWTP2_115_BR_1 _1|PG1 WESTPK-COLMBS 115_M,40,1412.44018,1412.44018,149.35265,0.0,1412.44018,NOM
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|SC1 MIDWAY-VINCNT_1 500,84,1340.14011,1340.14011,75.61229,0.0,1340.14011,NOM
NOM:34752_KERN PWR_115_34797_KERNWTP2_115_BR_1 _1|PG1 WESTPK LD2 115_M,21,1314.28471,1314.28471,1000.0,0.0,1314.28471,NOM
NOM:SYLMAR-AC_BG_NG|Base Case,11,-1275.83277,1275.83277,0.0,-242.14636,1275.83277,NOM
NOM:33500_MELNS JA_115_33509_AVENATP1_115_BR_1 _1|PG1 TBLMTN 500-230 BK5,8,1142.76039,1142.76039,270.34154,0.0,1142.76039,NOM
NOM:30900_GATES   _230_30970_MIDWAY  _230_BR_1 _1|PG1 LOSBNS-MIDWAY 500 2,8,1126.31493,1126.31493,158.34914,0.0,1126.31493,NOM
ITC:PACE_FOURCORNE345_ITC|E|Base Case,190,-1124.5399300000001,1124.5399300000001,0.0,-79.03563,1124.5399300000001,ITC
ITC:EPE_NET_ITC|I|Base Case,48,-1093.4130300000002,1093.4130300000002,0.0,-984.05933,1093.4130300000002,ITC
NOM:24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1|SC1 MESAS WEST A BUS 230,15,1081.0096300000002,1081.0096300000002,156.75652,0.0,1081.0096300000002,NOM
NOM:33511_AVENATP2_115_33514_MANTECA _115_BR_1 _1|PG1 STANIS-MELONS-MANTEC 115 1,22,1075.57435,1075.57435,70.27,0.0,1075.57435,NOM
NOM:33506_STANISLS_115_33948_RVRBK J2_115_BR_1 _1|Base Case,32,1074.99767,1074.99767,40.21907,0.0,1074.99767,NOM
NOM:33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1|Base Case,19,1072.23953,1072.23953,220.0,0.0,1072.23953,NOM
NOM:24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1|SC1 MESAS 500-230 BK2AA,2,1058.49586,1058.49586,812.26035,0.0,1058.49586,NOM
NOM:30585_LS PSTAS_230_30630_NEWARK  _230_BR_1 _1|PG1 MOSSLD-LOSBNS 500,1,1000.0,1000.0,1000.0,0.0,1000.0,NOM
NOM:30585_LS PSTAS_230_30630_NEWARK  _230_BR_1 _1|PG1 PITTSP-SANMAT 230_M,1,940.35968,940.35968,940.35968,0.0,940.35968,NOM
NOM:7410_CP26_NG|Base Case,21,-933.48394,933.48394,0.0,-71.30206,933.48394,NOM
ITC:NEVP_NET_ITC|E|Base Case,11,-909.6472200000001,909.6472200000001,0.0,-184.10766,909.6472200000001,ITC
NOM:34100_CHWCHLLA_115_34101_CERTANJ2_115_BR_1 _1|PG1 HENRTA 230-115 BK3,1,874.85074,874.85074,874.85074,0.0,874.85074,NOM
NOM:34375_ULTPWRJ _115_34377_AIRPROD _115_BR_1 _1|PG1 TRNQSS-KERNEY 230_M,28,865.34006,865.34006,58.58274,0.0,865.34006,NOM
NOM:33932_MELONES _115_33500_MELNS JA_115_BR_1 _1|PG1 BELOTA-RBK-MELON 115_M,6,813.0515999999999,813.0515999999999,136.55485,0.0,813.0515999999999,NOM
NOM:34121_SHARON T_115_34128_OAKH_JCT_115_BR_1 _1|PG1 WILSON-LGRAND 115,1,781.30593,781.30593,781.30593,0.0,781.30593,NOM
NOM:30915_MORROBAY_230_30916_SOLARSS _230_BR_1 _1|PG1 MORBAY-SOLARS 230 2,14,759.389,759.389,214.69109,0.0,759.389,NOM
NOM:24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1|Base Case,12,745.9571100000001,745.9571100000001,66.41647,0.0,745.9571100000001,NOM
NOM:24386_MESA CAL_500_24394_MESA4I  _13.8_XF_4H|Base Case,7,735.5414900000001,735.5414900000001,342.83616,0.0,735.5414900000001,NOM
NOM:22056_BERNARDO_69.0_22284_FELCTATP_69.0_BR_1 _1|SD1 SXCYN-PQUTOS 230,16,733.7179799999999,733.7179799999999,132.89988,0.0,733.7179799999999,NOM
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1|PG1 LOSBNS-MIDWAY 500 2,6,723.01783,723.01783,431.71499,0.0,723.01783,NOM
ITC:WECC_Path_41|E|Base Case,74,718.6441599999999,718.6441599999999,43.81532,0.0,718.6441599999999,ITC
NOM:37563_MELONES _230_30800_WILSON  _230_BR_1 _1|PG1 GATES-MSTANS 230 1,1,676.40045,676.40045,676.40045,0.0,676.40045,NOM
NOM:24016_BARRE   _230_24154_VILLA PK_230_BR_1 _1|SC1 BARRE-LEWIS_1 230,3,664.6953900000001,664.6953900000001,335.63835,0.0,664.6953900000001,NOM
NOM:22536_N.GILA  _500_22360_IMPRLVLY_500_BR_1 _1|Base Case,11,658.5711400000001,658.5711400000001,186.98479,0.0,658.5711400000001,NOM
NOM:34716_LRDO JCT_115_34718_KERN OIL_115_BR_1 _1|PG1 KERNPP BUS 1E+2E 115_M,17,646.2599600000001,646.2599600000001,94.40265,0.0,646.2599600000001,NOM
NOM:30975_MDWAYR11_230_30060_MIDWAY  _500_XF_11_P|PG1 GATES BUS 1 500,25,638.1103,638.1103,44.34826,0.0,638.1103,NOM
NOM:7430_MEL_WIL_NG|Base Case,1,-605.93512,605.93512,0.0,-605.93512,605.93512,NOM
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1|PG1 GATES-MIDWAY 500,6,581.05074,581.05074,119.7649,0.0,581.05074,NOM
ITC:IPCO_BORAHWEST_ITC|I|Base Case,118,-558.71321,558.71321,0.0,-18.63095,558.71321,ITC
NOM:24386_MESA CAL_500_24392_MESA2I  _13.8_XF_2H|SC1 MESAS 500-230 BK4AA,6,532.31834,532.31834,118.5361,0.0,532.31834,NOM
NOM:34774_MIDWAY  _115_34225_BELRDG J_115_BR_1 _1|Base Case,10,530.42431,530.42431,75.12828,0.0,530.42431,NOM
NOM:33506_STANISLS_115_33948_RVRBK J2_115_BR_1 _1|PG1 STANIS-MELONS-MANTEC 115 1,22,497.6585,497.6585,48.42248,0.0,497.6585,NOM
NOM:30900_GATES   _230_30970_MIDWAY  _230_BR_1 _1|PG1 GATES BUS 1 500,7,497.14499,497.14499,111.36091,0.0,497.14499,NOM
NOM:30575_WND MSTR_230_38610_DELTAPMP_230_BR_1 _1|PG1 COCOPP-LASPOS 230,18,474.41182,474.41182,64.56965,0.0,474.41182,NOM
NOM:39021_SC21ATP _70.0_34888_ARVIN   _70.0_BR_1 _1|PG1 KERNPP-OLDRIV 70 1_M,1,430.30272,430.30272,430.30272,0.0,430.30272,NOM
NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1|PG1 GATES BUS 1 500,6,423.63647000000003,423.63647000000003,128.37747,0.0,423.63647000000003,NOM
NOM:34474_HELM    _70.0_34556_STRD JCT_70.0_BR_1 _1|PG1 TRNQSS-HELM 230,2,417.4502,417.4502,208.7251,0.0,417.4502,NOM
NOM:34724_KRN OL J_115_34736_MAGUNDEN_115_BR_1 _1|PG1 WESTPK LD2 115_M,56,402.26483,402.26483,29.58676,0.0,402.26483,NOM
NOM:33953_VLYHMTP2_115_33511_AVENATP2_115_BR_1 _1|PG1 STANIS-MELONS-MANTEC 115 1,12,52.80153,386.99690999999996,56.22955,-42.35656,52.80153,NOM
NOM:34519_LPNJCTSS_115_34429_GWF_HEP _115_BR_1 _1|PG1 MCCALL-MSTANS 230,13,376.40229999999997,376.40229999999997,76.17508,0.0,376.40229999999997,NOM
ITC:CISO_NET_ITC|I|Base Case,24,-311.31425,311.31425,0.0,-19.60823,311.31425,ITC
NOM:7320_CP6_NG|Base Case,46,-311.12796000000003,311.12796000000003,0.0,-24.00123,311.12796000000003,NOM
NOM:22480_MIRAMAR _69.0_22756_SCRIPPS _69.0_BR_1 _1|Base Case,7,304.31632,304.31632,43.47376,0.0,304.31632,NOM
ITC:PNM_SRP_ITC|E|Base Case,43,-299.60290000000003,299.60290000000003,0.0,-20.25889,299.60290000000003,ITC
ITC:LADWP_NET_ITC|I|Base Case,41,-297.36282,297.36282,0.0,-35.81647,297.36282,ITC
ITC:BPAT_NET_ITC|I|Base Case,32,-290.21683999999993,290.21683999999993,0.0,-42.90336,290.21683999999993,ITC
ITC:ME-USAF 138|I|VE1 VEAVST-PAHRUM 138,4,278.80018,278.80018,79.22391,0.0,278.80018,ITC
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_1 _1|PG1 LOSBNS 500-230 BK1,2,259.96166999999997,259.96166999999997,220.30172,0.0,259.96166999999997,NOM
NOM:TL687_BREGGO_NAROWS|Base Case,8,-224.55526999999998,224.55526999999998,0.0,-37.43006,224.55526999999998,NOM
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_1 _1|PG1 GATES BUS 2 500,5,222.49365,222.49365,53.5626,0.0,222.49365,NOM
NOM:34556_STRD JCT_70.0_34562_SCHLNDLR_70.0_BR_1 _1|PG1 TRNQSS-HELM 230,1,207.90767,207.90767,207.90767,0.0,207.90767,NOM
NOM:33509_AVENATP1_115_33514_MANTECA _115_BR_1 _1|PG1 BELOTA-RBK-MELON 115_M,3,192.37794,192.37794,65.70362,0.0,192.37794,NOM
ITC:LADWP_NET_ITC|E|Base Case,20,-189.30264,189.30264,0.0,-20.20228,189.30264,ITC
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_1 _1|PG1 LOSBNS-MIDWAY 500 2,7,188.76225999999997,188.76225999999997,80.12764,0.0,188.76225999999997,NOM
ITC:MALIN500_ISL|E|Base Case,47,-186.99261,186.99261,0.0,-18.53438,186.99261,ITC
NOM:35107_DUMBARTN_115_35120_NEWARK D_115_BR_1 _1|PG1 EASTSH-SANMAT 230,4,180.02387000000002,180.02387000000002,48.83298,0.0,180.02387000000002,NOM
NOM:29408_WIRLWIND_230_29402_WIRLWIND_500_XF_1 _P|Base Case,3,178.81931,178.81931,61.74966,0.0,178.81931,NOM
NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2 _1|PG1 TBLMTN 500-230 BK5,4,178.52027999999999,178.52027999999999,75.15872,0.0,178.52027999999999,NOM
ITC:BOBN-MPSN2_A|I|Base Case,5,163.4419,163.4419,58.81864,0.0,163.4419,ITC
NOM:33511_AVENATP2_115_33514_MANTECA _115_BR_1 _1|Base Case,12,161.77501,161.77501,38.04238,0.0,161.77501,NOM
ITC:CAL-DRM_2 120|I|SC1 MIDWAY-VINCNT_1 500,1,153.75841,153.75841,153.75841,0.0,153.75841,ITC
NOM:30900_GATES   _230_30970_MIDWAY  _230_BR_1 _1|PG1 MIDWAY 500-230 BK11,4,134.26702999999998,134.26702999999998,57.55972,0.0,134.26702999999998,NOM
NOM:22306_GARFIELD_69.0_22208_EL CAJON_69.0_BR_1 _1|SD1 MIGUEL-JMACHA_1 69,12,128.37208,128.37208,17.64528,0.0,128.37208,NOM
NOM:7510-PAR-PAS-WAR-OOS_NG|Base Case,3,-115.85565,115.85565,0.0,-40.33557,115.85565,NOM
ITC:PACE_FOURCORNE345_ITC|I|Base Case,44,-112.81150000000001,112.81150000000001,0.0,-24.15584,112.81150000000001,ITC
ITC:NTR-DRM_1 120|I|PG1 GATES-LOSBNS_1 500,1,103.10846,103.10846,103.10846,0.0,103.10846,ITC
NOM:22456_MIGUEL  _69.0_22364_JAMACHA _69.0_BR_1 _1|SD1 MSSION-MURRAY_2 69,9,93.20769000000001,93.20769000000001,24.74118,0.0,93.20769000000001,NOM
NOM:115kv WE_So_El|PNM1 CABEZN-RIOPUERC 345,1,66.40307,66.40307,66.40307,0.0,66.40307,NOM
ITC:NWMT_AMPS_EAST|E|Base Case,85,-61.81292,61.81292,0.0,-15.92452,61.81292,ITC
NOM:22456_MIGUEL  _69.0_22364_JAMACHA _69.0_BR_1 _1|Base Case,3,59.33700999999999,59.33700999999999,39.47593,0.0,59.33700999999999,NOM
ITC:TAR BK E|I|LA1 TAR_OLY 3,1,52.38917,52.38917,52.38917,0.0,52.38917,ITC
NOM:34366_SANGER  _115_34370_MC CALL _115_BR_3 _1|PG1 MNDOTA-PNOCHE 115,1,43.17257,43.17257,43.17257,0.0,43.17257,NOM
NOM:30495_STAGG   _230_30624_TESLA E _230_BR_1 _1|PG1 RIOOSO BUS 1 230_M,3,42.4134,42.4134,17.16832,0.0,42.4134,NOM
ITC:CISO_NET_ITC|E|Base Case,4,-41.32047,41.32047,0.0,-11.735,41.32047,ITC
ITC:LDWP_IPPDC-NS|I|Base Case,31,-32.97628999999999,32.97628999999999,0.0,-11.36022,32.97628999999999,ITC
ITC:GON-IPP 230|I|Base Case,1,30.95719,30.95719,30.95719,0.0,30.95719,ITC
NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1|PG1 BELOTA-RBK-MELON 115_M,3,28.923360000000002,28.923360000000002,9.82475,0.0,28.923360000000002,NOM
NOM:22496_MISSION _69.0_22532_MURRAY  _69.0_BR_2 _1|SD1 MIGUEL-JMACHA_1 69,6,24.46657,24.46657,5.89232,0.0,24.46657,NOM
NOM:33932_MELONES _115_33936_MELNS JB_115_BR_1 _1|PG1 BELOTA-RBK-MELON 115_M,4,15.697040000000001,15.697040000000001,5.15,0.0,15.697040000000001,NOM
ITC:NWMT_AMPS_EAST|I|Base Case,21,-13.848470000000002,13.848470000000002,0.0,-13.82447,13.848470000000002,ITC
NOM:99002_MOE-ELD _500_24042_ELDORDO _500_BR_1 _2|SD1 NGILA-IVALLY 500,1,10.56539,10.56539,10.56539,0.0,10.56539,NOM
NOM:34540_HENRITTA_70.0_30881_HENRIETA_230_XF_4|Base Case,2,5.76365,5.76365,3.55008,0.0,5.76365,NOM
ITC:IPCO_LAGRANDE_ITC|E|Base Case,1,-1.478,1.478,0.0,-1.478,1.478,ITC
ITC:MERCHANT_ITC|I|Base Case,458,-0.5311999999999999,0.5311999999999999,0.0,-0.0012,0.5311999999999999,ITC
ITC:SUMMIT_ITC|I|Base Case,458,-0.5311999999999999,0.5311999999999999,0.0,-0.0012,0.5311999999999999,ITC
NOM:30900_GATES   _230_30970_MIDWAY  _230_BR_1 _1|PG1 GATES 500-230 BK12,1,0.29412,0.29412,0.29412,0.0,0.29412,NOM
ITC:PARKER_ITC|I|Base Case,364,-0.1456,0.1456,0.0,-0.0004,0.1456,ITC
ITC:BLYTHE_ITC|I|Base Case,338,-0.13520000000000001,0.13520000000000001,0.0,-0.0004,0.13520000000000001,ITC
ITC:PARKER_ITC|E|Base Case,158,-0.11039999999999998,0.11039999999999998,0.0,-0.0012,0.11039999999999998,ITC
ITC:EPE_SNMIC_ITC|I|Base Case,1,-0.0316,0.0316,0.0,-0.0316,0.0316,ITC
ITC:LDWP_MCCULLOUG500|I|Base Case,23,-0.029199999999999997,0.029199999999999997,0.0,-0.0024,0.029199999999999997,ITC
ITC:WALC_NVE_EXPORT_ITC|E|Base Case,18,-0.0208,0.0208,0.0,-0.0012,0.0208,ITC
ITC:BLYTHE_ITC|E|Base Case,39,-0.018,0.018,0.0,-0.0012,0.018,ITC
ITC:PALOVRDE_ITC|I|Base Case,10,-0.012,0.012,0.0,-0.0012,0.012,ITC
ITC:WALC_NET_IMPORT_ITC|I|Base Case,19,-0.007600000000000001,0.007600000000000001,0.0,-0.0004,0.007600000000000001,ITC
ITC:MERCHANT_ITC|E|Base Case,4,-0.0048,0.0048,0.0,-0.0012,0.0048,ITC
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_1 _3|SC1 MIDWAY-WHIRWD_1 500,1,0.00383,0.00383,0.00383,0.0,0.00383,NOM
ITC:WALC_TEP_IMPORT_ITC|I|Base Case,6,-0.0024000000000000002,0.0024000000000000002,0.0,-0.0004,0.0024000000000000002,ITC
ITC:LDWP_CRYSTAL500|I|Base Case,2,-0.0016,0.0016,0.0,-0.0008,0.0016,ITC
ITC:WALC_MEAD230_IMPORT_ITC|I|Base Case,3,-0.0012000000000000001,0.0012000000000000001,0.0,-0.0004,0.0012000000000000001,ITC
