node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_sum_abs_mu,kstar_contribution,top5_lines,top5_shares
SANLUIS2_7_B3,WHITE,115.40964149509804,0.1302830307755689,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,22.646930827777776,2.46431475,2.46431475,-22.646930827777776,720,111315.50440000002,4.372481786651095,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | ITC:LDWP_IPP_NORTH,34% | 29% | 17% | 5% | 4%
PROXSR_7_N004,WHITE,74.60864541666666,0.1131488633615825,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,14.71652476111111,1.5559746180555554,1.5559746180555554,-14.71652476111111,720,111315.50440000002,2.2635638066703154,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,33% | 30% | 9% | 8% | 6%
SANLUIS8_7_B3,WHITE,115.40964149509804,0.1302830307755689,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,22.646930827777776,2.46431475,2.46431475,-22.646930827777776,720,111315.50440000002,4.372481786651095,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | ITC:LDWP_IPP_NORTH,34% | 29% | 17% | 5% | 4%
SANLUIS8_7_B1,WHITE,115.40964149509804,0.1302830307755689,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,22.646930827777776,2.46431475,2.46431475,-22.646930827777776,720,111315.50440000002,4.372481786651095,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | ITC:LDWP_IPP_NORTH,34% | 29% | 17% | 5% | 4%
SANLUIS4_7_B3,WHITE,115.40964149509804,0.1302830307755689,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,22.646930827777776,2.46431475,2.46431475,-22.646930827777776,720,111315.50440000002,4.372481786651095,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | ITC:LDWP_IPP_NORTH,34% | 29% | 17% | 5% | 4%
SANLUIS6_7_B3,WHITE,115.40964149509804,0.1302830307755689,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,22.646930827777776,2.46431475,2.46431475,-22.646930827777776,720,111315.50440000002,4.372481786651095,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | ITC:LDWP_IPP_NORTH,34% | 29% | 17% | 5% | 4%
SANLUIS6_7_B1,WHITE,115.40964149509804,0.1302830307755689,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,22.646930827777776,2.46431475,2.46431475,-22.646930827777776,720,111315.50440000002,4.372481786651095,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | ITC:LDWP_IPP_NORTH,34% | 29% | 17% | 5% | 4%
ORTIGAGN_7_N001,WHITE,115.40964149509804,0.1303112999589335,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,21.109510705555554,2.453193298611111,2.453193298611111,-21.109510705555554,720,111315.50440000002,4.3342622045913215,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,30% | 23% | 16% | 5% | 4%
SANLUIS2_7_B1,WHITE,115.40964149509804,0.1302830307755689,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,22.646930827777776,2.46431475,2.46431475,-22.646930827777776,720,111315.50440000002,4.372481786651095,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | ITC:LDWP_IPP_NORTH,34% | 29% | 17% | 5% | 4%
PROXSR_7_N003,WHITE,74.60864541666666,0.1131488633615825,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,14.71652476111111,1.5559746180555554,1.5559746180555554,-14.71652476111111,720,111315.50440000002,2.2635638066703154,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,33% | 30% | 9% | 8% | 6%
WRGHTPP_6_N002,WHITE,115.40964149509804,0.1303112999589335,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,21.109510705555554,2.453193298611111,2.453193298611111,-21.109510705555554,720,111315.50440000002,4.3342622045913215,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,30% | 23% | 16% | 5% | 4%
Q548_7_N001,WHITE,115.40964149509804,0.1303112999589335,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,21.109510705555554,2.453193298611111,2.453193298611111,-21.109510705555554,720,111315.50440000002,4.3342622045913215,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,30% | 23% | 16% | 5% | 4%
SANLUIS4_7_B1,WHITE,115.40964149509804,0.1302830307755689,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,22.646930827777776,2.46431475,2.46431475,-22.646930827777776,720,111315.50440000002,4.372481786651095,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | ITC:LDWP_IPP_NORTH,34% | 29% | 17% | 5% | 4%
ORTIGAGN_7_N004,WHITE,115.40964149509804,0.1303112999589335,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,21.109510705555554,2.453193298611111,2.453193298611111,-21.109510705555554,720,111315.50440000002,4.3342622045913215,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,30% | 23% | 16% | 5% | 4%
ORTIGAGN_7_N003,WHITE,115.40964149509804,0.1303112999589335,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,21.109510705555554,2.453193298611111,2.453193298611111,-21.109510705555554,720,111315.50440000002,4.3342622045913215,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,30% | 23% | 16% | 5% | 4%
PROXSR_7_N006,WHITE,74.60864541666666,0.1131488633615825,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,14.71652476111111,1.5559746180555554,1.5559746180555554,-14.71652476111111,720,111315.50440000002,2.2635638066703154,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,33% | 30% | 9% | 8% | 6%
PROXSR_7_N007,WHITE,74.60864541666666,0.1131488633615825,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,14.71652476111111,1.5559746180555554,1.5559746180555554,-14.71652476111111,720,111315.50440000002,2.2635638066703154,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,33% | 30% | 9% | 8% | 6%
PROXSR_7_N005,WHITE,74.60864541666666,0.1131488633615825,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,14.71652476111111,1.5559746180555554,1.5559746180555554,-14.71652476111111,720,111315.50440000002,2.2635638066703154,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,33% | 30% | 9% | 8% | 6%
2C577C1_7_N001,WHITE,103.76066928921568,0.1298930821140636,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,20.49999732777778,2.2071574861111114,2.2071574861111114,-20.49999732777778,720,111315.50440000002,3.843099672656984,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | ITC:LDWP_IPP_NORTH,33% | 29% | 15% | 5% | 5%
Q0577SS_2_B1,WHITE,103.76066928921568,0.1298930821140636,filled,601103723.7600001,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,20.49999732777778,2.2071574861111114,2.2071574861111114,-20.49999732777778,720,111315.50440000002,3.843099672656984,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | ITC:LDWP_IPP_NORTH,33% | 29% | 15% | 5% | 5%
TEMPLE21_7_N002,RED,77.9142387254902,0.0828606922188026,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-12.08798582777778,-3.0629597916666667,-3.0629597916666667,12.08798582777778,720,494950.52205,1.6539859223871796,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,24% | 20% | 16% | 9% | 8%
DSAMIGO_2_N011,RED,80.02026470588237,0.1043347248009488,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-11.603639616666666,-3.1326758472222225,-3.1326758472222225,11.603639616666666,720,494950.52205,3.612711967189325,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,29% | 18% | 8% | 7% | 4%
STRAUS34_7_N001,RED,84.54817269607844,0.0821564712518997,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-11.891435422222225,-2.9806535138888894,-2.9806535138888894,11.891435422222225,720,494950.52205,1.5812691158221224,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,24% | 20% | 15% | 8% | 8%
Q1470_7_N001,RED,84.54817269607844,0.0821306722111413,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-11.924064394444445,-2.982883541666667,-2.982883541666667,11.924064394444445,720,494950.52205,1.5880220377547194,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,24% | 20% | 15% | 8% | 8%
SNTAMRA_1_N001,RED,84.54817269607844,0.082155917226917,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-11.855735205555556,-2.9730834027777786,-2.9730834027777786,11.855735205555556,720,494950.52205,1.5770894657831047,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,24% | 20% | 15% | 8% | 8%
SNLSOB_7_N003,RED,81.7367612745098,0.0826663809199518,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-11.688834772222224,-2.9355544166666667,-2.9355544166666667,11.688834772222224,720,494950.52205,1.5541125427394218,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,24% | 20% | 14% | 8% | 8%
SNLSOB_1_N023,RED,81.7367612745098,0.0826663809199518,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-11.688834772222224,-2.9355544166666667,-2.9355544166666667,11.688834772222224,720,494950.52205,1.5541125427394218,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,24% | 20% | 14% | 8% | 8%
WASCO_12_N008,RED,56.85531323529412,0.0986155576387223,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.085073755555555,-2.4549874305555552,-2.4549874305555552,8.085073755555555,720,494950.52205,1.2766860725837763,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,26% | 21% | 11% | 9% | 8%
LAMBIE_2_B1,WHITE,43.79262960784314,0.1122354869788008,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,5.404332805555555,0.1929452083333333,0.1929452083333333,-5.404332805555555,720,494950.52205,1.345865384936682,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,33% | 22% | 11% | 9% | 6%
NAPA_6_N003,WHITE,43.911555612745104,0.1184296337459099,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,5.282742688888889,0.1784334166666666,0.1784334166666666,-5.282742688888889,720,494950.52205,1.373452158363857,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,34% | 22% | 11% | 8% | 5%
TEMPLETN_2_N008,RED,77.9142387254902,0.0828606922188026,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-12.08798582777778,-3.0629597916666667,-3.0629597916666667,12.08798582777778,720,494950.52205,1.6539859223871796,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,24% | 20% | 16% | 9% | 8%
NAPA_6_N002,WHITE,43.911555612745104,0.1184296337459099,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,5.282742688888889,0.1784334166666666,0.1784334166666666,-5.282742688888889,720,494950.52205,1.373452158363857,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,34% | 22% | 11% | 8% | 5%
TAFT_6_B1,RED,56.85627205882353,0.0985726973227463,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.08846728888889,-2.4552410486111116,-2.4552410486111116,8.08846728888889,720,494950.52205,1.2756244605833265,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,26% | 21% | 11% | 9% | 8%
ELKHILLS_7_N003,RED,56.85627205882353,0.0985726973227463,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.08846728888889,-2.4552410486111116,-2.4552410486111116,8.08846728888889,720,494950.52205,1.2756244605833265,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,26% | 21% | 11% | 9% | 8%
EXXONBH_7_N005,WHITE,45.24279191176471,0.1127888832845226,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,5.642469105555556,0.293922486111111,0.293922486111111,-5.642469105555556,720,494950.52205,1.4339305638698894,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,34% | 21% | 11% | 8% | 5%
FLOWD3-6_7_N101,WHITE,46.07060264705882,0.1110036823973928,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,5.679561316666667,0.2451877708333334,0.2451877708333334,-5.679561316666667,720,494950.52205,1.455739459505169,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,35% | 22% | 10% | 9% | 6%
FLOWD3-6_7_N100,WHITE,46.07060264705882,0.1110036823973928,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,5.679561316666667,0.2451877708333334,0.2451877708333334,-5.679561316666667,720,494950.52205,1.455739459505169,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,35% | 22% | 10% | 9% | 6%
S654_7_N001,RED,56.85627205882353,0.0984357081352444,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.086725461111111,-2.4346188541666667,-2.4346188541666667,8.086725461111111,720,494950.52205,1.2765989473252968,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,26% | 21% | 11% | 9% | 8%
TAFTA_J_6_B1,RED,56.85627205882353,0.0985726973227463,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.08846728888889,-2.4552410486111116,-2.4552410486111116,8.08846728888889,720,494950.52205,1.2756244605833265,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,26% | 21% | 11% | 9% | 8%
EXXONBH_7_B2,WHITE,45.24279191176471,0.1127888832845226,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,5.642469105555556,0.293922486111111,0.293922486111111,-5.642469105555556,720,494950.52205,1.4339305638698894,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,34% | 21% | 11% | 8% | 5%
S654SS_1_B1,RED,56.85627205882353,0.0984357081352444,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.086725461111111,-2.4346188541666667,-2.4346188541666667,8.086725461111111,720,494950.52205,1.2765989473252968,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,26% | 21% | 11% | 9% | 8%
