node,spread_D2,spread_D4,spread_D8,rank_D2,rank_D4,rank_D8,rank_shift_2_vs_8
ALTA6E2_7_N002,19.963252941176474,30.55453921568628,43.09508852941177,1245.0,1149.0,1061.0,184.0
ALTAD1_7_N006,19.963252941176474,30.55453921568628,43.09508852941177,1245.0,1149.0,1061.0,184.0
ALTAD2_7_N006,19.963252941176474,30.55453921568628,43.09508852941177,1245.0,1149.0,1061.0,184.0
ALTAPES_7_N001,16.262985,23.526543970588236,33.805909460784314,1600.0,1631.0,1516.0,84.0
ALTWD1_7_N003,10.49648137254902,13.075750980392158,13.66219705882353,1803.0,1803.0,1832.0,29.0
ALTWD1_7_N004,10.49648137254902,13.075750980392158,13.66219705882353,1803.0,1803.0,1832.0,29.0
AMERIGAS_1_GN001,25.5241475,40.25499730392157,59.43966833333334,826.0,796.0,774.0,52.0
AMWWD1_1_NWD1,10.49648137254902,13.075750980392158,13.690811764705883,1803.0,1803.0,1816.0,13.0
ANGELA_7_N001,32.893339117647066,57.55718637254902,78.37653431372549,567.0,476.0,479.0,88.0
ANGELA_7_N002,32.893339117647066,57.55718637254902,78.37653431372549,567.0,476.0,479.0,88.0
ANTELOPE_2_B1,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
ANTELOPE_6_B1,20.594820441176466,34.002339705882356,46.19224098039215,1011.0,902.0,859.0,152.0
APLHILGN_7_N002,26.155910931372546,43.111245,63.48425671568628,815.0,762.0,711.0,104.0
APPALOSA_3_SOLAR1GNODE,2.839622549019608,3.044669607843137,3.0538617647058826,1980.0,1980.0,1991.0,11.0
APPLEHL_1_N004,26.155910931372546,43.111245,63.48425671568628,815.0,762.0,711.0,104.0
AQUAWS_7_CN1,48.1213774509804,84.33187156862745,127.2118943137255,332.0,306.0,287.0,45.0
AQUAWS_7_N002,48.1213774509804,84.33187156862745,127.2118943137255,332.0,306.0,287.0,45.0
ARCATA_6_N001,20.285898088235292,29.059166764705886,43.74573044117647,1148.0,1314.0,1015.0,133.0
ARCATA_7_N001,20.285898088235292,29.059166764705886,43.74573044117647,1148.0,1314.0,1015.0,133.0
ARCATA_7_N003,20.285898088235292,29.059166764705886,43.74573044117647,1148.0,1314.0,1015.0,133.0
ARLNG1MV_7_N002,10.018955882352941,12.481399019607844,13.16677549019608,1869.0,1867.0,1870.0,1.0
ARLNG2MV_7_N001,10.018955882352941,12.481399019607844,13.16677549019608,1869.0,1867.0,1870.0,1.0
ARROWHE_7_GNODE1,1.060655294117647,1.3672054901960784,1.566357450980392,2117.0,2093.0,2085.0,32.0
ASHLAN_2_N001,79.82432450980392,135.7290137254902,239.71837647058823,237.0,241.0,190.0,47.0
ASHTON_6_GNODE1,1.578863725490196,2.0427637254901962,2.0887099509803924,2053.0,2058.0,2072.0,19.0
ASTORIA1_7_N001,20.38847352941177,31.728051519607842,45.134088235294115,1076.0,1014.0,948.0,128.0
ASTORIA2_7_N001,20.38847352941177,31.728051519607842,45.134088235294115,1076.0,1014.0,948.0,128.0
ATHOS_7_CN1,8.777948039215685,12.117666666666665,12.98726862745098,1902.0,1903.0,1904.0,2.0
ATHOS_7_CN13,8.777948039215685,12.117666666666665,12.98726862745098,1902.0,1903.0,1904.0,2.0
ATHOS_7_CN5,8.777948039215685,12.117666666666665,12.98726862745098,1902.0,1903.0,1904.0,2.0
ATHOS_7_CN6,8.777948039215685,12.117666666666665,12.98726862745098,1902.0,1903.0,1904.0,2.0
ATLAS2_6_N019,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATLAS2_6_N020,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATLAS2_6_N021,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATLAS2_6_N022,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATLAS2_6_N023,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATLAS2_6_N024,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATLAS2_6_N025,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATLAS2_6_N026,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATLASC_6_N019,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATLASC_6_N020,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATLASC_6_N021,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATLASC_6_N022,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATLASC_6_N023,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATLASC_6_N024,12.533505,18.7267625,24.567809166666663,1760.0,1752.0,1723.0,37.0
ATWELL_1_N001,32.893339117647066,57.55718637254902,78.37653431372549,567.0,476.0,479.0,88.0
AVENAL_6_GN001,423.2581676470588,819.3929960784313,1170.5721637254903,7.0,7.0,7.0,0.0
AVENAL_6_GN002,423.2581676470588,819.3929960784313,1170.5721637254903,7.0,7.0,7.0,0.0
AVENAL_6_GN003,423.2581676470588,819.3929960784313,1170.5721637254903,7.0,7.0,7.0,0.0
AVENGEN_7_N001,423.2581676470588,819.3929960784313,1170.5721637254903,7.0,7.0,7.0,0.0
AVENGEN_7_N002,423.2581676470588,819.3929960784313,1170.5721637254903,7.0,7.0,7.0,0.0
AVEP_7_ND001,20.38847352941177,31.728051519607842,45.134088235294115,1076.0,1014.0,948.0,128.0
AVSOLAR_7_N008,20.38847352941177,31.728051519607842,45.134088235294115,1076.0,1014.0,948.0,128.0
AZALEA_7_N001,40.40900392156862,72.73001470588237,111.28657647058824,387.0,359.0,342.0,45.0
AZALEA_7_N002,40.40900392156862,72.73001470588237,111.28657647058824,387.0,359.0,342.0,45.0
BALCH3TP_2_B1,92.11733294117649,155.6056220098039,249.71131151960788,200.0,206.0,172.0,28.0
BANGOR_6_N004,23.435000588235294,38.80886607843137,55.897742401960784,854.0,818.0,802.0,52.0
BARPKGEN_7_B1,17.2193012254902,28.361729901960786,34.76326161764706,1483.0,1406.0,1407.0,76.0
BARRE_2_N043,17.2193012254902,28.361729901960786,34.76326161764706,1483.0,1406.0,1407.0,76.0
BARRE_6_N010,17.2193012254902,28.361729901960786,34.76326161764706,1483.0,1406.0,1407.0,76.0
BARRE_6_N011,17.2193012254902,28.361729901960786,34.76326161764706,1483.0,1406.0,1407.0,76.0
BARTON_1_N001,86.72141176470589,153.35800102941178,249.7944763235294,224.0,214.0,171.0,53.0
BASELINE_GNODE1,2.839622549019608,3.044669607843137,3.0538617647058826,1980.0,1980.0,1991.0,11.0
BAYMDWS_1_N004,36.01707137254902,56.52818833333333,69.28481176470589,490.0,530.0,584.0,94.0
BCKSCRK_2_B1,28.321242499999997,46.4192925,62.033362352941175,743.0,697.0,736.0,7.0
BCKSCRK_2_N004,28.321242499999997,46.4192925,62.033362352941175,743.0,697.0,736.0,7.0
BCKSCRK_7_N002,28.321242499999997,46.4192925,62.033362352941175,743.0,697.0,736.0,7.0
BCRK1-2_1_N003,20.147500343137256,31.731241519607842,42.8972062254902,1189.0,961.0,1131.0,58.0
BCRK1-2_1_N004,20.147500343137256,31.731241519607842,42.8972062254902,1189.0,961.0,1131.0,58.0
BEARCRK_6_N001,19.12298,29.059166764705886,43.74573044117647,1418.0,1314.0,1015.0,403.0
BEARCRK_6_N010,19.12298,29.059166764705886,43.74573044117647,1418.0,1314.0,1015.0,403.0
BEARDSLY_7_B1,33.05823181372549,57.130167500000006,85.10041588235295,529.0,510.0,398.0,131.0
BELDEN_7_B1,28.321242499999997,41.186454068627455,59.14691259803922,743.0,785.0,784.0,41.0
BELLEF_7_CN01,19.963252941176474,30.55453921568628,43.09508852941177,1245.0,1149.0,1061.0,184.0
BELLEF_7_CN04,19.963252941176474,30.55453921568628,43.09508852941177,1245.0,1149.0,1061.0,184.0
BELLEF_7_CN05,19.963252941176474,30.55453921568628,43.09508852941177,1245.0,1149.0,1061.0,184.0
BELLEF_7_CN06,19.963252941176474,30.55453921568628,43.09508852941177,1245.0,1149.0,1061.0,184.0
BELLEF_7_CN07,19.963252941176474,30.55453921568628,43.09508852941177,1245.0,1149.0,1061.0,184.0
BELLEF_7_CN08,19.963252941176474,30.55453921568628,43.09508852941177,1245.0,1149.0,1061.0,184.0
BELLOTA_2_B1,33.6862238235294,50.2826163235294,67.52272259803922,512.0,583.0,607.0,95.0
BELLPGE_1_N001,27.951362500000002,42.02898833333333,63.37148186274511,760.0,780.0,719.0,41.0
BEND_NODE1,19.95452279411765,27.262453235294117,31.965694460784313,1314.0,1502.0,1630.0,316.0
BEND_NODE2,19.95452279411765,27.262453235294117,31.965694460784313,1314.0,1502.0,1630.0,316.0
BEND_NODE3,19.95452279411765,27.262453235294117,31.965694460784313,1314.0,1502.0,1630.0,316.0
BERCYN_7_N001,28.698147450980393,47.48966348039215,76.52259833333333,695.0,664.0,517.0,178.0
BERNARDO_6_N001,22.211652843137255,29.55651127450981,38.85822887254902,920.0,1300.0,1342.0,422.0
BESSGEN_7_N001,22.29882034313726,28.78247117647059,38.77270544117647,907.0,1378.0,1343.0,436.0
BESSGEN_7_N002,22.29882034313726,28.78247117647059,38.77270544117647,907.0,1378.0,1343.0,436.0
BESSGEN_7_N003,22.29882034313726,28.78247117647059,38.77270544117647,907.0,1378.0,1343.0,436.0
BESS_G1_7_N002,93.27835588235294,165.91105642156862,271.1338421568627,194.0,179.0,133.0,61.0
BGSKYGN3_7_N001,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BIGCHARL_2_UNIT1GNODE,1.3361110784313723,1.341664019607843,1.4386230882352942,2089.0,2094.0,2095.0,6.0
BIGCRK1_2_B1,20.147500343137256,31.731241519607842,42.8972062254902,1189.0,961.0,1131.0,58.0
BIGCRK2_2_B1,20.147500343137256,31.731241519607842,42.8972062254902,1189.0,961.0,1131.0,58.0
BIGCRK3_2_B1,20.147500343137256,31.731241519607842,42.8972062254902,1189.0,961.0,1131.0,58.0
BIGCRK4_2_B1,20.147500343137256,31.731241519607842,42.8972062254902,1189.0,961.0,1131.0,58.0
BIGCRK8_2_B1,20.147500343137256,31.731241519607842,42.8972062254902,1189.0,961.0,1131.0,58.0
BIGSK230_2_N022,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BIGSK230_2_N023,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BIGSK230_2_N024,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BIGSK230_2_N025,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BIGSKGN1134_7_N026,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BIGSKGN1_7_N001,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BIGSKGN2_7_N001,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BIGSKGN3_7_N001,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BIGSKGN4_7_N001,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BIGSKGN5_7_N001,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BIGSKGN6_7_N001,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BIGSKGN7_7_N001,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BIOMAS_NODEW,20.295219166666666,29.5852225,40.04055338235294,1147.0,1276.0,1312.0,165.0
BIOMSJCT_6_B1,144.62748039215685,276.871181372549,502.9889774509805,41.0,18.0,13.0,28.0
BIOMSJCT_6_GN001,144.62748039215685,276.871181372549,502.9889774509805,41.0,18.0,13.0,28.0
BKR111_7_N002,32.892481617647064,57.29995588235295,78.28551666666667,584.0,494.0,496.0,88.0
BKRSFLD_2_N001,32.892481617647064,57.29995588235295,78.28551666666667,584.0,494.0,496.0,88.0
BLACKWLL_6_B1,40.40900392156862,72.73001470588237,111.28657647058824,387.0,359.0,342.0,45.0
BLACKWLL_7_N002,40.40900392156862,72.73001470588237,111.28657647058824,387.0,359.0,342.0,45.0
BLACKWLL_7_N004,40.40900392156862,72.73001470588237,111.28657647058824,387.0,359.0,342.0,45.0
BLAST_7_N005,10.49648137254902,13.075750980392158,13.66219705882353,1803.0,1803.0,1832.0,29.0
BLCKBUTT_7_B1,19.720574166666665,29.653920588235295,44.4818987254902,1351.0,1267.0,1010.0,341.0
BLKDIA_7_N001,30.30296083333333,49.28062852941176,66.1131624509804,647.0,600.0,632.0,15.0
BLKDMDBT_7_N002,30.328670833333334,49.276667598039225,66.02693411764707,642.0,602.0,635.0,7.0
BLKDMDBT_7_N004,30.328670833333334,49.276667598039225,66.02693411764707,642.0,602.0,635.0,7.0
BLLEHVN_6_N009,36.97680946078432,56.79619916666667,71.89432828431373,471.0,525.0,566.0,95.0
BLM W_2_COSBT1GN,28.53316862745098,38.488615343137255,45.77520980392156,711.0,829.0,916.0,205.0
BLMWEST_7_N001,28.53316862745098,38.488615343137255,45.77520980392156,711.0,829.0,916.0,205.0
BLUELAKE_7_GN001,20.285898088235292,29.059166764705886,43.74573044117647,1148.0,1314.0,1015.0,133.0
BLUESKY_7_N001,20.594820441176466,34.002339705882356,46.19224098039215,1011.0,902.0,859.0,152.0
BLUNDELL_NODE1,2.839622549019608,3.044669607843137,3.0538617647058826,1980.0,1980.0,1991.0,11.0
BLUNDELL_NODE2,2.839622549019608,3.044669607843137,3.0538617647058826,1980.0,1980.0,1991.0,11.0
BLYTHES1_7_N001,10.018955882352941,12.481399019607844,13.16677549019608,1869.0,1867.0,1870.0,1.0
BLYTHES1_7_N002,10.018955882352941,12.481399019607844,13.16677549019608,1869.0,1867.0,1870.0,1.0
BLYTHESC_1_GN001,14.933013333333331,19.635102647058822,28.353711715686273,1727.0,1724.0,1660.0,67.0
BLYTHESC_1_N005,14.933013333333331,19.635102647058822,28.353711715686273,1727.0,1724.0,1660.0,67.0
BLYTHESC_1_N008,14.933013333333331,19.635102647058822,28.353711715686273,1727.0,1724.0,1660.0,67.0
BONANZA_1_SOLAR1GNODE,2.58595,3.044669607843137,3.0538617647058826,2014.0,1980.0,1991.0,23.0
BONANZA_NODET,2.58595,3.044669607843137,3.0538617647058826,2014.0,1980.0,1991.0,23.0
BONNIEN_7_N002,31.202040588235295,47.20889504901961,63.58742916666667,624.0,677.0,703.0,79.0
BORDEN_2_N008,117.23387784313726,205.28333916666668,277.3792184803922,127.0,114.0,124.0,3.0
BORDER_6_B1,22.07241725490196,29.72417156862745,33.999103725490194,948.0,1251.0,1505.0,557.0
BORREGO_6_N009,39.29951637254902,54.2303011764706,75.21582235294119,415.0,556.0,520.0,105.0
BORREGO_6_N012,39.29951637254902,54.2303011764706,75.21582235294119,415.0,556.0,520.0,105.0
BOULEVRD_1_B1,23.02332656862745,34.95144441176471,39.37146794117647,861.0,885.0,1323.0,462.0
BOULEVRD_7_N012,23.02332656862745,34.95144441176471,39.37146794117647,861.0,885.0,1323.0,462.0
BOWMAN_7_N002,30.667423088235292,47.20889504901961,61.949219166666666,633.0,677.0,746.0,113.0
BOWMNTAP_6_B1,30.667423088235292,47.20889504901961,61.949219166666666,633.0,677.0,746.0,113.0
BOXCANYN_GNODE1,21.706825392156862,29.5852225,40.157484362745095,971.0,1276.0,1307.0,336.0
BP21Z_1_N002,32.8933399509804,57.590619607843145,78.47704705882353,546.0,454.0,458.0,88.0
BPFFD_1_N002,32.8933399509804,57.590619607843145,78.47704705882353,546.0,454.0,458.0,88.0
BRDGVLLE_1_B1,20.285898088235292,29.059166764705886,43.74573044117647,1148.0,1314.0,1015.0,133.0
BRDGVLLE_6_B1,21.174825833333337,29.059166764705886,43.74573044117647,998.0,1314.0,1015.0,17.0
BRDWAYB3_7_B1,16.612536666666667,28.249713088235296,36.68196897058824,1499.0,1416.0,1367.0,132.0
BREGGEN_7_N006,39.29951637254902,54.2303011764706,75.21582235294119,415.0,556.0,520.0,105.0
BRNYFRST_7_B1,19.12298,28.748576225490197,42.99232877450981,1418.0,1383.0,1130.0,288.0
BROOKGEN_7_N002,19.963252941176474,30.55453921568628,43.09508852941177,1245.0,1149.0,1061.0,184.0
BROOKGEN_7_N003,19.963252941176474,30.55453921568628,43.09508852941177,1245.0,1149.0,1061.0,184.0
BRUNSWCK_1_N003,34.20193524509804,51.701813333333334,68.1752057352941,504.0,569.0,596.0,92.0
BSKYNGSU_2_N002,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BSKYNPM_7_N001,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BSKYNPM_7_N003,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BSKYNPM_7_N004,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BSKYNPM_7_N005,20.1919831372549,31.441790686274516,42.76045176470588,1166.0,1076.0,1193.0,27.0
BUCKWND_1_B1,10.49648137254902,13.075750980392158,13.66219705882353,1803.0,1803.0,1832.0,29.0
BUCKWND_1_N001,10.49648137254902,13.075750980392158,13.66219705882353,1803.0,1803.0,1832.0,29.0
BUCKWND_1_N101,10.49648137254902,13.075750980392158,13.66219705882353,1803.0,1803.0,1832.0,29.0
BUCKWND_1_N201,10.49648137254902,13.075750980392158,13.66219705882353,1803.0,1803.0,1832.0,29.0
BUENAVT_2_N006,62.986171568627455,105.90893519607843,156.95959215686278,299.0,272.0,276.0,23.0
BULLARD_1_N001,81.581881372549,136.18952156862747,241.6723892156863,234.0,238.0,186.0,48.0
BULLARD_1_N009,81.581881372549,136.18952156862747,241.6723892156863,234.0,238.0,186.0,48.0
BUMONT_7_N001,11.407886274509803,16.23413137254902,16.982229411764706,1774.0,1773.0,1774.0,0.0
BURNEY_7_N001,19.12298,28.633935147058825,42.84531730392156,1418.0,1395.0,1184.0,234.0
BUTTE_1_N101,20.531146911764704,35.750785,51.340326274509806,1064.0,880.0,844.0,220.0
BYUGEN_7_GNODE1,1.848588088235294,2.3142650490196077,2.3313532843137255,2028.0,2035.0,2055.0,27.0
BYUSUB_6_GNODE1,1.578863725490196,2.0427637254901962,2.0887099509803924,2053.0,2058.0,2072.0,19.0
C493GEN_7_N003,21.67022225490196,29.53553004901961,40.503699215686275,975.0,1301.0,1305.0,330.0
C590M1_7_N004,21.606948088235296,27.056900637254905,28.255595735294126,976.0,1512.0,1663.0,687.0
C643TM1_7_N001,14.386679166666667,18.95891357843137,24.203119264705883,1734.0,1745.0,1741.0,7.0
C643T_2_B1,14.386679166666667,18.95891357843137,24.203119264705883,1734.0,1745.0,1741.0,7.0
C877P1C2_7_N001,45.30907549019608,79.68828137254903,126.32259607843139,363.0,334.0,307.0,56.0
C877P2C2_7_N001,45.30907549019608,79.68828137254903,126.32259607843139,363.0,334.0,307.0,56.0
C877P2C2_7_ND002,45.30907549019608,79.68828137254903,126.32259607843139,363.0,334.0,307.0,56.0
CABALLO3_7_N001,61.18677843137255,100.13477955882354,169.3650341666667,300.0,287.0,262.0,38.0
CABALLO3_7_N002,61.18677843137255,100.13477955882354,169.3650341666667,300.0,287.0,262.0,38.0
CABRILLO_6_N011,22.12338642156863,29.895893676470585,34.871633480392155,935.0,1223.0,1404.0,469.0
CADET_6_N002,32.8933399509804,57.590619607843145,78.47704705882353,546.0,454.0,458.0,88.0
CAFLTSSS_2_B1,45.30907549019608,79.68828137254903,126.32259607843139,363.0,334.0,307.0,56.0
CALCMENT_7_N1,19.963252941176474,30.55453921568628,43.09508852941177,1245.0,1149.0,1061.0,184.0
CALGEN_7_N001,68.26075161764706,107.4571112745098,123.59311063725491,264.0,246.0,311.0,47.0
CALISTGA_6_N004,32.456159509803925,49.91367416666667,81.05469083333332,603.0,594.0,433.0,170.0
CAMANCHE_7_N001,34.94732549019608,53.402243235294115,72.60303759803921,497.0,560.0,553.0,56.0
CAMANCHE_7_N002,34.94732549019608,53.402243235294115,72.60303759803921,497.0,560.0,553.0,56.0
CAMANCHE_7_N003,34.94732549019608,53.402243235294115,72.60303759803921,497.0,560.0,553.0,56.0
CAMDEN_6_N011,89.35305078431372,152.87013029411764,258.4304215686274,215.0,215.0,143.0,72.0
CAMERON_7_N008,42.024645,70.23400828431373,87.69997161764707,373.0,379.0,392.0,19.0
CAMINO_2_N001,7.828993137254903,11.346967647058824,12.74465,1943.0,1943.0,1943.0,0.0
CAMPCOL_NODET,15.517066568627452,17.655123970588235,21.116387745098038,1696.0,1766.0,1768.0,72.0
CANTGEN_7_N002,132.40456274509805,254.07323303921572,398.20630294117643,65.0,46.0,37.0,28.0
CANYONP1_7_GN001,16.54347,26.61549397058824,34.553586176470596,1519.0,1531.0,1432.0,87.0
CANYONP2_7_GN001,16.54347,26.61549397058824,34.553586176470596,1519.0,1531.0,1432.0,87.0
CANYONP3_7_GN001,16.54347,26.61549397058824,34.553586176470596,1519.0,1531.0,1432.0,87.0
CANYONP4_7_GN001,16.54347,26.61549397058824,34.553586176470596,1519.0,1531.0,1432.0,87.0
CAPSTRNO_1_N016,20.73084906862745,29.193310343137256,33.72866784313725,1008.0,1310.0,1532.0,524.0
CAPWIND_1_B1,10.495178431372548,12.962713725490197,13.535550980392157,1861.0,1865.0,1865.0,4.0
CARABOU_7_B1,29.835321568627453,49.22972083333333,57.80249318627451,660.0,607.0,788.0,128.0
CARABOU_7_B12,20.531146911764704,34.69929416666667,51.340326274509806,1064.0,895.0,844.0,220.0
CARABOU_7_B3,29.835321568627453,49.22972083333333,57.80249318627451,660.0,607.0,788.0,128.0
CARBERRY_2_B1,18.52538583333333,28.205925588235296,42.349582500000004,1455.0,1423.0,1253.0,202.0
CARIBOU_1_B1,29.835321568627453,49.22972083333333,57.80249318627451,660.0,607.0,788.0,128.0
CARIBOU_2_B1,20.531146911764704,35.649651666666664,51.340326274509806,1064.0,884.0,844.0,220.0
CARLTNHS_1_GN001,22.132653088235294,29.88248666666667,36.97368098039216,932.0,1226.0,1363.0,431.0
CARLTNHS_1_N011,22.132653088235294,29.88248666666667,36.97368098039216,932.0,1226.0,1363.0,431.0
