constraint_key,n_binding_intervals,sum_mu,sum_abs_mu,max_mu,min_mu,abs_sum_mu,type
NOM:32314_SMRTSVLE_60.0_32316_YUBAGOLD_60.0_BR_1 _1|PG1 PALRMO-COLGAT_M 230,132,37312.13418,37312.13418,1537.17199,0.0,37312.13418,NOM
NOM:33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1|Base Case,479,36946.869119999996,36946.869119999996,190.0772,0.0,36946.869119999996,NOM
ITC:EPE_SNMIC_ITC|I|Base Case,239,-36436.89035,36436.89035,0.0,-985.60156,36436.89035,ITC
NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1|PG1 VACADX-LMBEPK 230,745,35448.77932,35448.77932,183.60941,0.0,35448.77932,NOM
ITC:WMesaWT2_448 MVA|I|PNM1 WSTMSA 345-115 BKT1,42,34716.37144,34716.37144,1404.16009,0.0,34716.37144,ITC
NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2|Base Case,916,34104.711729999995,34104.711729999995,138.14172,0.0,34104.711729999995,NOM
NOM:32214_RIO OSO _115_32244_BRNSWKT2_115_BR_2 _1|PG1 DRUM-RIOOSO 115 1_M,43,33343.94829,33343.94829,2329.07156,0.0,33343.94829,NOM
NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1|PG1 TESLA-SCHLTE_1 115_M,702,33205.66299,33205.66299,443.53918,0.0,33205.66299,NOM
NOM:34882_SAN EMDO_70.0_34904_OLD RIVR_70.0_BR_1 _1|Base Case,1269,32648.44797,32648.44797,157.26292,0.0,32648.44797,NOM
ITC:TEPC_BA_IMP_ITC|I|Base Case,729,-30507.808500000003,30507.808500000003,0.0,-8999.99309,30507.808500000003,ITC
NOM:31227_HGHLNDJ2_115_31950_CORTINA _115_BR_1 _1|PG1 EGLRK-SLVR-FLTN 115_M,188,29885.610189999996,29885.610189999996,286.44882,0.0,29885.610189999996,NOM
NOM:7450_CUYAMS_TAFT_70_1|Base Case,1771,-28501.954060000004,28501.954060000004,0.0,-67.93446,28501.954060000004,NOM
NOM:32225_BRNSWKT1_115_32222_DTCH2TAP_115_BR_1 _1|PG1 DRUM-RIOOSO 115 2_M,33,28305.83684,28305.83684,1170.59028,0.0,28305.83684,NOM
NOM:7430_CP6_NG|Base Case,408,-28191.307019999997,28191.307019999997,0.0,-602.49824,28191.307019999997,NOM
NOM:34009_CRWCRKSS_60.0_34016_CRWS LDS_60.0_BR_1 _1|Base Case,50,26086.437120000002,26086.437120000002,1000.0,0.0,26086.437120000002,NOM
ITC:SRP_NET_ITC|I|Base Case,701,-26013.77966,26013.77966,0.0,-1014.87975,26013.77966,ITC
NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1|PG1 GATES-LOSBNS_1 500,191,25988.73708,25988.73708,239.19774,0.0,25988.73708,NOM
ITC:SUMMIT_ITC|I|Base Case,131,-25000.1388,25000.1388,0.0,-1000.0,25000.1388,ITC
NOM:7430_MEN_SNJQJ_HELM_70|Base Case,1772,-24986.92193,24986.92193,0.0,-72.77892,24986.92193,NOM
NOM:33932_MELONES _115_33922_R.TRACK _115_BR_1 _1|Base Case,312,24910.77866,24910.77866,188.30285,0.0,24910.77866,NOM
NOM:32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1|PG1 DRUM-RIOOSO 115 2_M,30,24231.424669999997,24231.424669999997,1466.20167,0.0,24231.424669999997,NOM
NOM:32218_DRUM    _115_32244_BRNSWKT2_115_BR_2 _1|PG1 DRUM-RIOOSO 115 1_M,27,22705.237269999998,22705.237269999998,1000.0,0.0,22705.237269999998,NOM
NOM:TL687_BREGGO_NAROWS|Base Case,1026,-21229.57917,21229.57917,0.0,-70.71668,21229.57917,NOM
NOM:32225_BRNSWKT1_115_32222_DTCH2TAP_115_BR_1 _1|PG1 BELL-HIGGNS 115,13,20531.8179,20531.8179,2911.30273,0.0,20531.8179,NOM
NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1|Base Case,142,19949.035640000002,19949.035640000002,425.9984,0.0,19949.035640000002,NOM
NOM:30735_METCALF _230_30042_METCALF _500_XF_12|PG1 METCLF 500-230 BK11,95,19647.27,19647.27,1291.62439,0.0,19647.27,NOM
NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1|Base Case,117,18583.791139999998,18583.791139999998,439.13917,0.0,18583.791139999998,NOM
NOM:115kv WE_So_El|AP1 CH-FC_2 345,67,15977.51377,15977.51377,333.33333,0.0,15977.51377,NOM
NOM:34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1|Base Case,115,15783.54523,15783.54523,500.7061,0.0,15783.54523,NOM
NOM:115kv WE_So_El|AP1 CH-FC_1 345,66,15661.41593,15661.41593,333.33333,0.0,15661.41593,NOM
ITC:WMesaET1_448 MVA|I|PNM1 WSTMSA 345-115 BKT2,14,15625.00316,15625.00316,1649.28456,0.0,15625.00316,ITC
NOM:35618_SN JSE A_115_35616_SNJOSEB _115_BR_1 _1|PG1 TESLA 500-230 BK6,24,14582.42354,14582.42354,1000.0,0.0,14582.42354,NOM
NOM:32056_CORTINA _60.0_30451_CRTNA  M_ 1.0_XF_1|PG1 CORTIN 230-115 BK4,27,13452.079829999999,13452.079829999999,1000.0,0.0,13452.079829999999,NOM
ITC:MALIN500_ISL|E|Base Case,1049,-12938.12325,12938.12325,0.0,-47.15101,12938.12325,ITC
NOM:28727_IVANPAH _115_24778_MTN PASS_115_BR_1 _1|SC1 IVANPA 230-115 BK 3A,87,12133.70172,12133.70172,352.15879,0.0,12133.70172,NOM
NOM:7820_TL23040_IV_SPS_NG|Base Case,52,-12097.934529999999,12097.934529999999,0.0,-758.31323,12097.934529999999,NOM
NOM:32314_SMRTSVLE_60.0_32316_YUBAGOLD_60.0_BR_1 _1|PG1 PALRMO-PEASE 115,49,12050.81224,12050.81224,1000.0,0.0,12050.81224,NOM
NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1|Base Case,235,12035.55479,12035.55479,98.57793,0.0,12035.55479,NOM
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|SC1 MIDWAY-WHIRWD_1 500,784,11614.51655,11614.51655,145.24588,0.0,11614.51655,NOM
NOM:32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1|PG1 PALRMO-TBLMTN 230,21,11211.934529999999,11211.934529999999,915.56091,0.0,11211.934529999999,NOM
NOM:34540_HENRITTA_70.0_30881_HENRIETA_230_XF_4|Base Case,736,11108.493110000001,11108.493110000001,41.66064,0.0,11108.493110000001,NOM
NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1|PG1 LOSBNS-PNOCHE_2 230,80,11095.75555,11095.75555,211.43767,0.0,11095.75555,NOM
NOM:33750_CALVO   _60.0_33756_KASSON  _60.0_BR_1 _1|PG1 TRACY-KSN-VIERRA 115,27,10575.015650000001,10575.015650000001,1000.0,0.0,10575.015650000001,NOM
NOM:34418_KINGSBRG_115_34419_WAUKENA _115_BR_1 _1|Base Case,406,10205.06824,10205.06824,61.3066,0.0,10205.06824,NOM
NOM:34158_PANOCHE _115_34350_KAMM    _115_BR_1 _1|PG1 PNOCHE-EXCLSS 115 2_M,679,9943.21185,10188.374810000001,46.54989,-20.69852,9943.21185,NOM
ITC:EPE_NET_ITC|I|Base Case,92,-9632.138509999999,9632.138509999999,0.0,-982.33307,9632.138509999999,ITC
NOM:32225_BRNSWKT1_115_32222_DTCH2TAP_115_BR_1 _1|Base Case,6,9598.81896,9598.81896,1732.48906,0.0,9598.81896,NOM
NOM:32314_SMRTSVLE_60.0_32316_YUBAGOLD_60.0_BR_1 _1|PG1 RIOOSO BUS 1 230_M,76,9262.1885,9262.1885,833.6393,0.0,9262.1885,NOM
NOM:33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1|Base Case,12,9053.14801,9053.14801,1000.0,0.0,9053.14801,NOM
ITC:Line_OC-LSS_230KV|I|AP1 LSS-WP_1 230,132,8840.28128,8840.28128,1000.0,0.0,8840.28128,ITC
NOM:24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1|SC1 MESAS 500-230 BK2AA,68,8736.69601,8736.69601,541.13822,0.0,8736.69601,NOM
NOM:35618_SN JSE A_115_35616_SNJOSEB _115_BR_1 _1|Base Case,11,8653.80128,8653.80128,1261.19914,0.0,8653.80128,NOM
NOM:24375_REDBLUFF_230_28195_REDBLUFF_500_XF_2 _P|Base Case,234,8113.38587,8113.38587,116.87303,0.0,8113.38587,NOM
NOM:36851_NORTHERN_115_36852_SCOTT   _115_BR_2 _1|PG1 NRTHRN-SCOTT_1 115,11,7321.368189999999,7321.368189999999,1000.0,0.0,7321.368189999999,NOM
NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1|PG1 DOSMGO-PNOCHE 230,37,7266.25512,7266.25512,212.95198,0.0,7266.25512,NOM
NOM:33020_MORAGA  _115_35101_SN LNDRO_115_BR_2 _1|PG1 MORAGA-SANLEA 115 1,36,6443.91703,6443.91703,393.09629,0.0,6443.91703,NOM
NOM:32218_DRUM    _115_32222_DTCH2TAP_115_BR_1 _1|PG1 DRUM-RIOOSO 115 2_M,3,6342.0918,6342.0918,4342.0918,0.0,6342.0918,NOM
NOM:33031_COLSTJT _115_33033_KIRKTAP1_115_BR_1 _1|PG1 TESLA 500-230 BK6,6,6338.33305,6338.33305,1175.99334,0.0,6338.33305,NOM
NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1|PG1 LOSBNS 500-230 BK1,90,6305.13742,6305.13742,270.06663,0.0,6305.13742,NOM
NOM:24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1|Base Case,100,6287.32682,6287.32682,111.01246,0.0,6287.32682,NOM
NOM:33031_COLSTJT _115_33033_KIRKTAP1_115_BR_1 _1|PG1 PITTSP 230-115 BK12,6,6266.28234,6266.28234,1161.38479,0.0,6266.28234,NOM
ITC:EPE_NET_ITC|E|Base Case,302,-6083.332530000001,6083.332530000001,0.0,-69.67041,6083.332530000001,ITC
NOM:115kv WE_So_El|SD1 NGILA-IVALLY 500,13,5973.11924,5973.11924,676.43688,0.0,5973.11924,NOM
NOM:30105_COTTNWD _230_30245_ROUND MT_230_BR_3 _1|PG1 CTNWDW-RNDMTN_1 230,15,5938.79988,5938.79988,994.99553,0.0,5938.79988,NOM
NOM:32314_SMRTSVLE_60.0_32316_YUBAGOLD_60.0_BR_1 _1|PG1 COLGAT 230-60 BK3,20,5672.42022,5672.42022,661.04349,0.0,5672.42022,NOM
NOM:VC_TL_681B_import_NG|Base Case,606,-5608.15779,5608.15779,0.0,-53.996,5608.15779,NOM
NOM:39021_SC21ATP _70.0_34888_ARVIN   _70.0_BR_1 _1|PG1 MIDWAY BUS 1D 230_RT,21,5423.6699499999995,5423.6699499999995,434.68918,0.0,5423.6699499999995,NOM
NOM:30055_GATES1  _500_30900_GATES   _230_XF_12_P|PG1 GATES 500-230 BK11,129,5197.8238599999995,5197.8238599999995,96.86821,0.0,5197.8238599999995,NOM
NOM:34321_MCSWAINJ_70.0_34232_EXCHEQUR_70.0_BR_1 _1|PG1 WILSON-LGRAND 115,94,4892.3298700000005,4892.3298700000005,378.97421,0.0,4892.3298700000005,NOM
NOM:35202_USWP-WKR_60.0_33777_SBTAP   _60.0_BR_1 _1|Base Case,50,4548.92145,4548.92145,212.85908,0.0,4548.92145,NOM
NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1|Base Case,25,4421.911110000001,4421.911110000001,202.42289,0.0,4421.911110000001,NOM
NOM:33020_MORAGA  _115_35101_SN LNDRO_115_BR_2 _1|PG1 MORAGA-SANLEA 115 3,37,4265.31955,4265.31955,220.84892,0.0,4265.31955,NOM
NOM:24601_VICTOR  _230_24085_LUGO    _230_BR_4 _1|Base Case,49,4236.79018,4236.79018,208.87576,0.0,4236.79018,NOM
ITC:PACE_FOURCORNE345_ITC|I|Base Case,432,-4232.71867,4232.71867,0.0,-34.354,4232.71867,ITC
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1|PG1 GATES-LOSBNS_1 500,45,4231.47819,4231.47819,216.52903,0.0,4231.47819,NOM
NOM:33020_MORAGA  _115_32780_CLARMNT _115_BR_2 _1|PG1 SOBRNT-MORAGA 115,18,4166.89473,4166.89473,549.96776,0.0,4166.89473,NOM
ITC:BPAT_NET_ITC|I|Base Case,53,-3726.8029500000002,3726.8029500000002,0.0,-984.60702,3726.8029500000002,ITC
NOM:24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1|Base Case,3,3632.75832,3632.75832,1641.28463,0.0,3632.75832,NOM
NOM:30705_MONTAVIS_230_30730_HICKS   _230_BR_2 _1|PG1 TESLA 500-230 BK6,3,3000.0,3000.0,1000.0,0.0,3000.0,NOM
NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1|SD1 MURRAY-GARFLD 69,17,2668.3779200000004,2668.3779200000004,387.64532,0.0,2668.3779200000004,NOM
NOM:30622_EIGHT MI_230_30495_STAGG   _230_BR_1 _1|PG1 EIGHTM-TESLA 230,45,2625.75598,2625.75598,98.02402,0.0,2625.75598,NOM
NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1|SC1 LUGO-MOHAVE_1 500,17,2515.00747,2515.00747,334.62808,0.0,2515.00747,NOM
ITC:NEVP_NET_ITC|E|Base Case,36,-2457.19441,2457.19441,0.0,-174.89895,2457.19441,ITC
NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1|SC1 DEVERS-VALLEY_2 500,12,2427.39921,2427.39921,231.94096,0.0,2427.39921,NOM
ITC:ME-USAF 138|I|VE1 VEAVST-PAHRUM 138,62,2086.35682,2086.35682,37.63265,0.0,2086.35682,ITC
ITC:PNM_SRP_ITC|I|Base Case,31,-2031.2351399999998,2031.2351399999998,0.0,-1040.058,2031.2351399999998,ITC
NOM:35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1|Base Case,2,2000.0,2000.0,1000.0,0.0,2000.0,NOM
NOM:30900_GATES   _230_30889_CAFLTSSS_230_BR_1 _1|Base Case,128,1947.1284799999999,1947.1284799999999,35.62437,0.0,1947.1284799999999,NOM
NOM:34134_WILSONAB_115_34144_MERCED  _115_BR_1 _1|PG1 WILSON-MERCED_2 115,6,1811.14164,1811.14164,367.34155,0.0,1811.14164,NOM
ITC:PNM_NET_ITC|E|Base Case,102,-1736.70168,1736.70168,0.0,-165.02003,1736.70168,ITC
NOM:VC_TL_681B_export_NG|Base Case,214,-1700.92762,1700.92762,0.0,-67.79531,1700.92762,NOM
NOM:34162_ORO LOMA_115_34168_EL NIDO _115_BR_1 _1|PG1 FINKSS-WESTID 230,11,1679.67899,1679.67899,418.61262,0.0,1679.67899,NOM
NOM:7510-PAR-PAS-OOS_NG|Base Case,63,-1424.0754399999998,1424.0754399999998,0.0,-291.87307,1424.0754399999998,NOM
NOM:39021_SC21ATP _70.0_34888_ARVIN   _70.0_BR_1 _1|Base Case,3,1401.35551,1401.35551,780.35751,0.0,1401.35551,NOM
NOM:34898_BAKRSFLD_70.0_34902_MAGUNDEN_70.0_BR_1 _1|PG1 MIDWAY BUS 1D 230_RT,14,1385.69744,1385.69744,116.87357,0.0,1385.69744,NOM
ITC:IPCO_ID-NW_ITC|E|Base Case,168,-1352.69615,1352.69615,0.0,-67.22219,1352.69615,ITC
ITC:PACE_PATHC_ITC|I|Base Case,246,-1312.05926,1312.05926,0.0,-35.6067,1312.05926,ITC
ITC:TEPC_BA_EXP_ITC|E|Base Case,173,-1227.67575,1227.67575,0.0,-26.50121,1227.67575,ITC
ITC:CC XFMR8 A  69KV|I|AP1 CC 230-69 BK 6,3,1224.32756,1224.32756,521.69277,0.0,1224.32756,ITC
NOM:32314_SMRTSVLE_60.0_32316_YUBAGOLD_60.0_BR_1 _1|PG1 TBLMTN-PEACHT 60,1,1191.357,1191.357,1191.357,0.0,1191.357,NOM
ITC:LDWP_IPP_NORTH|I|Base Case,459,-1183.27315,1183.27315,0.0,-35.71264,1183.27315,ITC
NOM:34162_ORO LOMA_115_34168_EL NIDO _115_BR_1 _1|PG1 DAIRLD-MNDOTA 115_M,5,1132.38045,1132.38045,916.6686,0.0,1132.38045,NOM
NOM:30529_BRDSLDNG_230_30523_CC SUB  _230_BR_1 _1|Base Case,13,1110.44406,1110.44406,98.51589,0.0,1110.44406,NOM
NOM:34375_ULTPWRJ _115_34377_AIRPROD _115_BR_1 _1|PG1 SANGER-MALAGA 115,93,1073.14135,1073.14135,60.84221,0.0,1073.14135,NOM
NOM:33932_MELONES _115_33500_MELNS JA_115_BR_1 _1|Base Case,22,988.53164,988.53164,164.27454,0.0,988.53164,NOM
NOM:31334_CLER LKE_60.0_31338_KONOCTI6_60.0_BR_1 _1|Base Case,10,983.31,983.31,247.43473,0.0,983.31,NOM
NOM:32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1|SC1 MIDWAY-WHIRWD_1 500,6,932.2228,932.2228,530.77154,0.0,932.2228,NOM
NOM:33962_SALDO TP_115_33961_TCHRT_T1_115_BR_1 _1|Base Case,18,917.6722400000001,917.6722400000001,61.92214,0.0,917.6722400000001,NOM
NOM:32950_PITSBURG_115_30527_PITSBRG _230_XF_13|PG1 PITTSP 230-115 BK12,3,888.95447,888.95447,481.53033,0.0,888.95447,NOM
NOM:30915_MORROBAY_230_30916_SOLARSS _230_BR_1 _1|PG1 MORBAY-SOLARS 230 2,19,888.4724499999999,888.4724499999999,82.69253,0.0,888.4724499999999,NOM
NOM:99002_MOE-ELD _500_24042_ELDORDO _500_BR_1 _2|SC1 PVERDE-COLRIV_1 500,15,878.2964,878.2964,95.32972,0.0,878.2964,NOM
NOM:30529_BRDSLDNG_230_30523_CC SUB  _230_BR_1 _1|PG1 PEABDY-BRDSLD 230,15,850.0205799999999,850.0205799999999,60.90417,0.0,850.0205799999999,NOM
NOM:6410_CP6_NG|Base Case,83,-827.10789,827.10789,0.0,-40.02776,827.10789,NOM
NOM:30005_ROUND MT_500_30015_TABLE MT_500_BR_2 _1|Base Case,18,806.41365,806.41365,63.85008,0.0,806.41365,NOM
ITC:WMesaWT2_448 MVA|I|Base Case,3,770.1348800000001,770.1348800000001,764.51115,0.0,770.1348800000001,ITC
ITC:WMesaET1_448 MVA|I|Base Case,1,764.21731,764.21731,764.21731,0.0,764.21731,ITC
NOM:33020_MORAGA  _115_32780_CLARMNT _115_BR_1 _1|PG1 SOBRNT-MORAGA 115,1,750.27885,750.27885,750.27885,0.0,750.27885,NOM
NOM:7820_TL 230S_OVERLOAD_NG|Base Case,19,-743.0710899999999,743.0710899999999,0.0,-75.56045,743.0710899999999,NOM
NOM:33932_MELONES _115_33500_MELNS JA_115_BR_1 _1|PG1 STANIS-MELN-RIVR 115,10,609.58006,609.58006,234.2809,0.0,609.58006,NOM
NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1|PG1 COCOSB-COCOPP 230,18,596.84812,596.84812,45.26908,0.0,596.84812,NOM
NOM:34162_ORO LOMA_115_34168_EL NIDO _115_BR_1 _1|Base Case,7,579.72484,579.72484,143.47126,0.0,579.72484,NOM
NOM:32214_RIO OSO _115_32244_BRNSWKT2_115_BR_2 _1|Base Case,1,547.15747,547.15747,547.15747,0.0,547.15747,NOM
ITC:NWMT_AMPS_EAST|I|Base Case,99,-539.17921,539.17921,0.0,-14.27381,539.17921,ITC
ITC:IPCO_ID-NW_ITC|I|Base Case,85,-499.53437,499.53437,0.0,-23.74707,499.53437,ITC
ITC:PNM_NET_ITC|I|Base Case,34,-495.22675000000004,495.22675000000004,0.0,-154.69276,495.22675000000004,ITC
NOM:34157_PANOCHET_115_34156_MENDOTA _115_BR_1 _1|Base Case,25,491.51930999999996,491.51930999999996,39.96573,0.0,491.51930999999996,NOM
NOM:38605_BUENAVJ2_230_30970_MIDWAY  _230_BR_1 _1|PG1 MIDWAY BUS 1D 230_RT,40,473.77647,473.77647,17.57385,0.0,473.77647,NOM
NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2|SC1 VINCNT SOUTH BUS 500,34,450.18532000000005,450.18532000000005,30.50825,0.0,450.18532000000005,NOM
NOM:32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1|Base Case,2,418.52435,418.52435,211.78121,0.0,418.52435,NOM
NOM:99002_MOE-ELD _500_24042_ELDORDO _500_BR_1 _2|SD1 NGILA-IVALLY 500,9,408.71268000000003,408.71268000000003,94.52508,0.0,408.71268000000003,NOM
ITC:FOOTECRE_STANDPIP_230|I|Base Case,7,399.21975,399.21975,62.34148,0.0,399.21975,ITC
NOM:36850_KIFER   _115_35615_FMC     _115_BR_1 _1|PG1 TRACY-LOSBNS 500,4,397.47814000000005,397.47814000000005,124.68653,0.0,397.47814000000005,NOM
ITC:LADWP_NET_ITC|I|Base Case,45,-385.83852,385.83852,0.0,-33.31567,385.83852,ITC
NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1|SC1 DEVERS-VALLEY_1 500,3,348.86153,348.86153,140.63817,0.0,348.86153,NOM
NOM:COI_600 N-S|Base Case,9,-329.17794999999995,329.17794999999995,0.0,-126.75764,329.17794999999995,NOM
NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P|Base Case,19,308.86942,308.86942,36.03806,0.0,308.86942,NOM
NOM:34375_ULTPWRJ _115_34377_AIRPROD _115_BR_1 _1|PG1 MCCALL-SANGER_2 115,10,301.81872000000004,301.81872000000004,49.48596,0.0,301.81872000000004,NOM
NOM:29408_WIRLWIND_230_29402_WIRLWIND_500_XF_3 _P|SC1 WHIRWD 500-230 BK1AA,8,293.89394,293.89394,51.48258,0.0,293.89394,NOM
