node,archetype,MCC_mid,MCC_eve,import_signal,export_signal,spread,conc,marker,hours_covered
WHELRGPP_2_N004,RED,-29.213541263440856,-29.26560698252688,-29.26560698252688,29.213541263440856,257.44447941176475,0.0688284912556774,filled,744
GIFFEN_6_B1,RED,-40.74857299462365,-7.3768438709677415,-7.3768438709677415,40.74857299462365,242.50376852941176,0.07264992691564975,filled,744
S632_7_N001,RED,-40.74857299462365,-7.3768438709677415,-7.3768438709677415,40.74857299462365,242.50376852941176,0.07264992691564975,filled,744
GIFFGEN_7_N002,RED,-40.74857299462365,-7.3768438709677415,-7.3768438709677415,40.74857299462365,242.50376852941176,0.07264992691564975,filled,744
Q679C2_7_N001,RED,-40.74857299462365,-7.3768438709677415,-7.3768438709677415,40.74857299462365,242.50376852941176,0.07264992691564975,filled,744
S632_6_B1,RED,-40.74857299462365,-7.3768438709677415,-7.3768438709677415,40.74857299462365,242.50376852941176,0.07264992691564975,filled,744
GIFFGEN_7_N001,RED,-40.74857299462365,-7.3768438709677415,-7.3768438709677415,40.74857299462365,242.50376852941176,0.07264992691564975,filled,744
CHWCHL_7_N001,PURPLE,-5.544093838709677,26.196403797043008,26.196403797043008,5.544093838709677,228.6441254901961,0.22858243011624718,filled,744
CHWCHL_7_N002,PURPLE,-5.544093838709677,26.196403797043008,26.196403797043008,5.544093838709677,228.6441254901961,0.22858243011624718,filled,744
CHWCGN_1_B1,PURPLE,-5.529614408602151,25.384805342741938,25.384805342741938,5.529614408602151,228.60304705882353,0.2336838635616833,filled,744
CHWCHLA2_7_N001,PURPLE,-5.529614408602151,25.384805342741938,25.384805342741938,5.529614408602151,228.60304705882353,0.2336838635616833,filled,744
GWF_CT2_7_N003,RED,-22.670323623655914,-52.41833313844087,-52.41833313844087,22.670323623655914,227.2902117647059,0.2916136558353643,filled,744
GWFCT2_7_B1,RED,-22.670323623655914,-52.41833313844087,-52.41833313844087,22.670323623655914,227.2902117647059,0.2916136558353643,filled,744
GWF_CT2_7_N004,RED,-22.670323623655914,-52.41833313844087,-52.41833313844087,22.670323623655914,227.2902117647059,0.2916136558353643,filled,744
GWF_CT2_7_N002,RED,-22.670323623655914,-52.41833313844087,-52.41833313844087,22.670323623655914,227.2902117647059,0.2916136558353643,filled,744
GWFCT1_7_B1,RED,-22.670323623655914,-52.41833313844087,-52.41833313844087,22.670323623655914,227.2902117647059,0.2916136558353643,filled,744
BESS_G1_7_N002,RED,-22.055794483333333,-53.18701987500001,-53.18701987500001,22.055794483333333,225.99035049019608,0.30409059123930143,filled,720
SCHINDLR_1_N030,RED,-32.1868594623656,-9.727174267473119,-9.727174267473119,32.1868594623656,224.38266764705884,0.1265257788648845,filled,744
SCHLNDLR_7_N002,RED,-32.1868594623656,-9.727174267473119,-9.727174267473119,32.1868594623656,224.38266764705884,0.1265257788648845,filled,744
SCHLNDLR_7_N003,RED,-32.1868594623656,-9.727174267473119,-9.727174267473119,32.1868594623656,224.38266764705884,0.1265257788648845,filled,744
Q678C2_7_N001,RED,-32.1868594623656,-9.727174267473119,-9.727174267473119,32.1868594623656,224.38266764705884,0.1265257788648845,filled,744
SCHINDLR_1_N021,RED,-32.1868594623656,-9.727174267473119,-9.727174267473119,32.1868594623656,224.38266764705884,0.1265257788648845,filled,744
Q526TP_6_B1,RED,-32.1868594623656,-9.727174267473119,-9.727174267473119,32.1868594623656,224.38266764705884,0.1265257788648845,filled,744
Q526C2_7_N006,RED,-32.1868594623656,-9.727174267473119,-9.727174267473119,32.1868594623656,224.38266764705884,0.1265257788648845,filled,744
Q678SS_1_B1,RED,-32.1868594623656,-9.727174267473119,-9.727174267473119,32.1868594623656,224.38266764705884,0.1265257788648845,filled,744
PAN2TAP_1_B1,RED,-30.38291956451613,-10.004368575268817,-10.004368575268817,30.38291956451613,224.38266764705884,0.13455953073081942,filled,744
CANTGEN_7_N002,RED,-31.929186881720437,-9.652678326612904,-9.652678326612904,31.929186881720437,219.22221176470592,0.12734037922221922,filled,744
DOSPAL_7_N003,RED,-28.443384150537636,-9.443627614247312,-9.443627614247312,28.443384150537636,218.1532205882353,0.13677603858585372,filled,744
PANOCHE_1_N001,RED,-28.443384150537636,-9.443627614247312,-9.443627614247312,28.443384150537636,218.1532205882353,0.13677547993179534,filled,744
SUNHRVST_7_N001,RED,-28.443384150537636,-9.443627614247312,-9.443627614247312,28.443384150537636,218.1532205882353,0.13677603858585372,filled,744
DOSPALS_7_N002,RED,-28.443384150537636,-9.443627614247312,-9.443627614247312,28.443384150537636,218.1532205882353,0.13677603858585372,filled,744
PANOCHE_1_B1,RED,-28.443384150537636,-9.443627614247312,-9.443627614247312,28.443384150537636,218.1532205882353,0.13677547993179534,filled,744
TAPSKRN_6_B1,BLUE,12.453687258064514,21.559241055107528,21.559241055107528,-12.453687258064514,213.65000735294117,0.07562557082978644,filled,744
STHKERN_7_N001,BLUE,12.453687258064514,21.559241055107528,21.559241055107528,-12.453687258064514,213.65000735294117,0.07562557082978644,filled,744
Q885C2_7_N001,BLUE,12.453687258064514,21.559241055107528,21.559241055107528,-12.453687258064514,213.65000735294117,0.07562557082978644,filled,744
CLERLKE_6_N001,WHITE,38.89695237096774,-4.096951243279569,-4.096951243279569,-38.89695237096774,211.61799112745098,0.14557614410557743,filled,744
S517_7_N001,BLUE,14.66052230645161,21.559241055107528,21.559241055107528,-14.66052230645161,207.13131671568627,0.07810721868759984,filled,744
OLDRIVR_7_N044,BLUE,14.66052230645161,21.559241055107528,21.559241055107528,-14.66052230645161,207.13131671568627,0.07810721868759984,filled,744
OLDRIVR_6_N007,BLUE,14.66052230645161,21.559241055107528,21.559241055107528,-14.66052230645161,207.13131671568627,0.07810721868759984,filled,744
OLDRIVR_7_N033,BLUE,14.66052230645161,21.559241055107528,21.559241055107528,-14.66052230645161,207.13131671568627,0.07810721868759984,filled,744
ELCAJNGT_7_N011,BLUE,26.328191365591397,40.48092282258064,40.48092282258064,-26.328191365591397,202.64110583333334,0.18815435897470875,filled,744
VENTSO_7_N2,BLUE,26.328191365591397,40.48092282258064,40.48092282258064,-26.328191365591397,202.64110583333334,0.18815435897470875,filled,744
ELCAJON_6_GN001,BLUE,26.328191365591397,40.48092282258064,40.48092282258064,-26.328191365591397,202.64110583333334,0.18815435897470875,filled,744
ELCAJON_6_B1,BLUE,26.328191365591397,40.48092282258064,40.48092282258064,-26.328191365591397,202.64110583333334,0.18815435897470875,filled,744
ELCAJON_6_GN002,BLUE,26.328191365591397,40.48092282258064,40.48092282258064,-26.328191365591397,202.64110583333334,0.18815435897470875,filled,744
ELCAJNEG_7_GN001,BLUE,26.328191365591397,40.48092282258064,40.48092282258064,-26.328191365591397,202.64110583333334,0.18815435897470875,filled,744
CORCRAN2_7_N001,PURPLE,-17.52185624193548,20.178858971774194,20.178858971774194,17.52185624193548,196.4735137254902,0.22227699638882834,filled,744
FRWTG1_7_N001,PURPLE,-17.52185624193548,20.178858971774194,20.178858971774194,17.52185624193548,196.4735137254902,0.22227699638882834,filled,744
CORCORAN_7_N001,PURPLE,-17.52185624193548,20.178858971774194,20.178858971774194,17.52185624193548,196.4735137254902,0.22227699638882834,filled,744
CORCCITY_7_N002,PURPLE,-17.52185624193548,20.178858971774194,20.178858971774194,17.52185624193548,196.4735137254902,0.22227699638882834,filled,744
WAUKENA_7_N003,PURPLE,-17.52185624193548,20.178858971774194,20.178858971774194,17.52185624193548,196.4735137254902,0.22227699638882834,filled,744
WAUKENA_1_B1,PURPLE,-17.52185624193548,20.178858971774194,20.178858971774194,17.52185624193548,196.4735137254902,0.22227699638882834,filled,744
Q829GEN_7_N002,RED,-30.692915790322576,-6.330697930107528,-6.330697930107528,30.692915790322576,193.75211534313726,0.1213002883480414,filled,744
Q829GEN_7_N001,RED,-30.692915790322576,-6.330697930107528,-6.330697930107528,30.692915790322576,193.75211534313726,0.1213002883480414,filled,744
LASAGUIL_2_B1,RED,-30.692915790322576,-6.330697930107528,-6.330697930107528,30.692915790322576,193.75211534313726,0.1213002883480414,filled,744
PANOCHE_7_N002,RED,-27.3579175483871,-6.727044388440861,-6.727044388440861,27.3579175483871,192.23946862745098,0.11957019128962042,filled,744
PANOBS3_7_B1,RED,-27.3579175483871,-6.727044388440861,-6.727044388440861,27.3579175483871,192.23946862745098,0.11957019128962042,filled,744
PANOBS4_7_B1,RED,-27.3579175483871,-6.727044388440861,-6.727044388440861,27.3579175483871,192.23946862745098,0.11957019128962042,filled,744
PANOBS2_7_B1,RED,-27.3579175483871,-6.727044388440861,-6.727044388440861,27.3579175483871,192.23946862745098,0.11957019128962042,filled,744
PANOBS1_7_B1,RED,-27.3579175483871,-6.727044388440861,-6.727044388440861,27.3579175483871,192.23946862745098,0.11957019128962042,filled,744
MERCEDFL_7_N002,PURPLE,-5.245855424731183,57.97437133736558,57.97437133736558,5.245855424731183,190.89873024509802,0.3247231901518843,filled,744
CUYAMAGN_7_NSB1,RED,-29.756206075268818,-11.874539193548388,-11.874539193548388,29.756206075268818,190.8979568627451,0.07107383074508668,filled,744
Q356TAP_6_B1,RED,-29.756206075268818,-11.874539193548388,-11.874539193548388,29.756206075268818,190.8979568627451,0.07107383074508668,filled,744
Q356_7_N001,RED,-29.756206075268818,-11.874539193548388,-11.874539193548388,29.756206075268818,190.8979568627451,0.07107383074508668,filled,744
CUYAMAGN_7_N001,RED,-29.756206075268818,-11.874539193548388,-11.874539193548388,29.756206075268818,190.8979568627451,0.07107383074508668,filled,744
S636_7_N001,RED,-20.479439064516125,-34.02294725134408,-34.02294725134408,20.479439064516125,189.37819034313728,0.2666853045765945,filled,744
Q965C2_7_N001,RED,-20.479439064516125,-34.02294725134408,-34.02294725134408,20.479439064516125,189.37819034313728,0.2666853045765945,filled,744
LPNJCTSS_1_B1,RED,-20.479439064516125,-34.02294725134408,-34.02294725134408,20.479439064516125,189.37819034313728,0.2666853045765945,filled,744
HENRTGEN_7_N001,RED,-20.479439064516125,-34.02294725134408,-34.02294725134408,20.479439064516125,189.37819034313728,0.2666853045765945,filled,744
EXCHQRTP_7_B1,RED,-8.78164408064516,-8.485641344086023,-8.485641344086023,8.78164408064516,187.9711450980392,0.14754669637941625,filled,744
KONOCTI6_6_N001,RED,-23.2976678655914,-16.149971673387096,-16.149971673387096,23.2976678655914,187.34654397058824,0.16912864644464412,filled,744
MCSWAIN_6_N001,PURPLE,-4.9178139354838715,58.73617413306452,58.73617413306452,4.9178139354838715,185.5041532843137,0.31142860955113255,filled,744
KERCKHOF_7_B1,PURPLE,-12.622438516129032,12.081901901881722,12.081901901881722,12.622438516129032,178.88190107843135,0.17109059404608074,filled,744
MURRAYGN_7_N018,BLUE,20.229984037634413,25.25036684811828,25.25036684811828,-20.229984037634413,177.45691000000002,0.15602670212954292,filled,744
MURRAYGN_7_N021,BLUE,20.229984037634413,25.25036684811828,25.25036684811828,-20.229984037634413,177.45691000000002,0.15602670212954292,filled,744
MURRAYGN_7_N022,BLUE,20.229984037634413,25.25036684811828,25.25036684811828,-20.229984037634413,177.45691000000002,0.15602670212954292,filled,744
MURRAYGN_7_N023,BLUE,20.229984037634413,25.25036684811828,25.25036684811828,-20.229984037634413,177.45691000000002,0.15602670212954292,filled,744
MURRAYGN_7_N024,BLUE,20.229984037634413,25.25036684811828,25.25036684811828,-20.229984037634413,177.45691000000002,0.15602670212954292,filled,744
MURRAYGN_7_N025,BLUE,20.229984037634413,25.25036684811828,25.25036684811828,-20.229984037634413,177.45691000000002,0.15602670212954292,filled,744
MURRAYGN_7_N026,BLUE,20.229984037634413,25.25036684811828,25.25036684811828,-20.229984037634413,177.45691000000002,0.15602670212954292,filled,744
MURRAYGN_7_N027,BLUE,20.229984037634413,25.25036684811828,25.25036684811828,-20.229984037634413,177.45691000000002,0.15602670212954292,filled,744
KERCK1G3_7_B1,PURPLE,-12.363605021505375,12.718266626344084,12.718266626344084,12.363605021505375,176.45323892156864,0.17404022157106291,filled,744
KERCK1G2_7_B1,PURPLE,-12.363605021505375,12.709078998655912,12.709078998655912,12.363605021505375,176.45323892156864,0.17405150649976092,filled,744
KERCK1G1_7_B2,PURPLE,-12.363605021505375,12.709078998655912,12.709078998655912,12.363605021505375,176.45323892156864,0.17405150649976092,filled,744
CALPELLA_7_NSR1,WHITE,28.32167039473684,-14.333496502192983,-14.333496502192983,-28.32167039473684,174.9582605882353,0.1582075839687915,filled,456
CALPELLA_7_NBT1,WHITE,28.32167039473684,-14.333496502192983,-14.333496502192983,-28.32167039473684,174.9582605882353,0.1582075839687915,filled,456
CARIBOU_1_B1,RED,-7.3695391505376335,-25.25124588037634,-25.25124588037634,7.3695391505376335,173.9355160784314,0.11658584463673302,filled,744
CARABOU_7_B3,RED,-7.3695391505376335,-25.25124588037634,-25.25124588037634,7.3695391505376335,173.9355160784314,0.11658584463673302,filled,744
CARABOU_7_B1,RED,-7.3695391505376335,-25.25124588037634,-25.25124588037634,7.3695391505376335,173.9355160784314,0.11658584463673302,filled,744
TRNLTYSS_2_B1,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
Q643XC2_7_N001,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
LUNAVL_7_ND002,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
Q643XC2_7_N002,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
LUNAVL_7_ND001,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
SCARLT_7_CN1,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
Q1032C2_7_N004,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
Q1032C2_7_N001,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
LUNAVL_7_ND003,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
SCARLT_7_N010,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
SCARLT_7_N005,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
SCARLT_7_N002,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
SCARLT_7_N001,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
SCARLT_7_CN2,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
Q1032C2_7_N003,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
Q1032C2_7_N002,RED,-24.899632279569897,-4.561931922043011,-4.561931922043011,24.899632279569897,172.28771196078435,0.1211391929896148,filled,744
CLOVIS_1_N001,PURPLE,-13.880622177419355,10.697107190860216,10.697107190860216,13.880622177419355,168.29316568627453,0.1652560885438212,filled,744
LEGRAND_1_N018,RED,-8.14917732795699,2.6540903561827953,2.6540903561827953,8.14917732795699,159.1179774509804,0.16419427860330005,filled,744
CRESTWD_6_B1,WHITE,7.753574086021505,-2.7589121975806448,-2.7589121975806448,-7.753574086021505,158.85440166666666,0.12905075909620145,filled,744
CRELMN_7_N003,WHITE,7.753574086021505,-2.7589121975806448,-2.7589121975806448,-7.753574086021505,158.85440166666666,0.12905075909620145,filled,744
CAMERON_7_N008,WHITE,7.753574086021505,-2.7589121975806448,-2.7589121975806448,-7.753574086021505,158.85440166666666,0.12905075909620145,filled,744
SANLUIS8_7_B1,WHITE,31.687336129032253,-0.4155969825268817,-0.4155969825268817,-31.687336129032253,154.22282274509806,0.1552175617377306,filled,744
SANLUIS6_7_B1,WHITE,31.687336129032253,-0.4155969825268817,-0.4155969825268817,-31.687336129032253,154.22282274509806,0.1552175617377306,filled,744
SANLUIS4_7_B1,WHITE,31.687336129032253,-0.4155969825268817,-0.4155969825268817,-31.687336129032253,154.22282274509806,0.1552175617377306,filled,744
SANLUIS8_7_B3,WHITE,31.687336129032253,-0.4155969825268817,-0.4155969825268817,-31.687336129032253,154.22282274509806,0.1552175617377306,filled,744
SANLUIS4_7_B3,WHITE,31.687336129032253,-0.4155969825268817,-0.4155969825268817,-31.687336129032253,154.22282274509806,0.1552175617377306,filled,744
SANLUIS2_7_B1,WHITE,31.687336129032253,-0.4155969825268817,-0.4155969825268817,-31.687336129032253,154.22282274509806,0.1552175617377306,filled,744
SANLUIS2_7_B3,WHITE,31.687336129032253,-0.4155969825268817,-0.4155969825268817,-31.687336129032253,154.22282274509806,0.1552175617377306,filled,744
SANLUIS6_7_B3,WHITE,31.687336129032253,-0.4155969825268817,-0.4155969825268817,-31.687336129032253,154.22282274509806,0.1552175617377306,filled,744
GRNITE_7_N002,WHITE,9.067347010752687,0.5932030577956988,0.5932030577956988,-9.067347010752687,153.9921904411765,0.11160031361853187,filled,744
Q0577SS_2_B1,WHITE,27.797843032258065,-0.6998860483870967,-0.6998860483870967,-27.797843032258065,150.9981549019608,0.1558611055809219,filled,744
HARDWK12_7_N002,PURPLE,-13.644978344086022,20.178858971774194,20.178858971774194,13.644978344086022,149.91346544117647,0.241663447566595,filled,744
KINGSBRG_7_N002,PURPLE,-13.644978344086022,20.178858971774194,20.178858971774194,13.644978344086022,149.91346544117647,0.241663447566595,filled,744
KINGSBRG_7_N003,PURPLE,-13.644978344086022,20.178858971774194,20.178858971774194,13.644978344086022,149.91346544117647,0.241663447566595,filled,744
CAMDEN_6_N011,PURPLE,-13.644978344086022,20.178858971774194,20.178858971774194,13.644978344086022,149.91346544117647,0.241663447566595,filled,744
KRMNFCP_7_N002,RED,-22.227520903225805,-0.1681362231182798,-0.1681362231182798,22.227520903225805,148.6871599509804,0.12375151753405833,filled,744
SJ1B12_7_N003,RED,-22.227520903225805,-0.46302046370967775,-0.46302046370967775,22.227520903225805,148.6871599509804,0.12072160407843699,filled,744
KRMNFCP_7_N003,RED,-22.227520903225805,-0.1681362231182798,-0.1681362231182798,22.227520903225805,148.6871599509804,0.12375151753405833,filled,744
SANJOQN_7_N001,RED,-22.227520903225805,-0.46302046370967775,-0.46302046370967775,22.227520903225805,148.6871599509804,0.12072160407843699,filled,744
STROUD_6_N005,RED,-22.227520903225805,-0.46302046370967775,-0.46302046370967775,22.227520903225805,148.6871599509804,0.12072160407843699,filled,744
SUWSOF70_6_B1,RED,-22.227520903225805,-0.46302046370967775,-0.46302046370967775,22.227520903225805,148.6871599509804,0.12072160407843699,filled,744
STROUD_6_N003,RED,-22.227520903225805,-0.46302046370967775,-0.46302046370967775,22.227520903225805,148.6871599509804,0.12072160407843699,filled,744
SUWSOFGN_7_N001,RED,-22.227520903225805,-0.46302046370967775,-0.46302046370967775,22.227520903225805,148.6871599509804,0.12072160407843699,filled,744
KCRDCT3_7_NBT1,PURPLE,-14.648444817204302,12.069392412634409,12.069392412634409,14.648444817204302,147.552098627451,0.21036708182891453,filled,744
KCRDCT4_7_NBT2,PURPLE,-14.648444817204302,12.069392412634409,12.069392412634409,14.648444817204302,147.552098627451,0.21036708182891453,filled,744
KCRDCT2_7_NG2,PURPLE,-14.648444817204302,12.069392412634409,12.069392412634409,14.648444817204302,147.552098627451,0.21036708182891453,filled,744
KCRDCT1_7_NG1,PURPLE,-14.648444817204302,12.069392412634409,12.069392412634409,14.648444817204302,147.552098627451,0.21036708182891453,filled,744
KNGSRVR_1_B1,PURPLE,-14.440422580645158,9.441091538978494,9.441091538978494,14.440422580645158,147.19503686274513,0.1659022680329853,filled,744
SNGRJCT_6_B1,PURPLE,-14.465126440860214,9.495081431451615,9.495081431451615,14.465126440860214,147.00625269607843,0.1661966591702881,filled,744
KINGSRIV_7_B1,PURPLE,-14.497464639784948,9.538538790322583,9.538538790322583,14.497464639784948,145.8276075,0.16662578964230731,filled,744
ULTPWRJ_1_N001,PURPLE,-14.659096037634407,12.097100342741937,12.097100342741937,14.659096037634407,145.67510700980392,0.21248752631374884,filled,744
KINGSBUR_7_B1,PURPLE,-14.344939876344087,14.95228325268817,14.95228325268817,14.344939876344087,145.3988450980392,0.21206085206291522,filled,744
WSTFRSO_1_N017,PURPLE,-14.756409677419352,9.400145040322581,9.400145040322581,14.756409677419352,145.38715436274512,0.18159114494941575,filled,744
AGRICO_7_NBT1,RED,-21.923752416666666,0.23233293055555587,0.23233293055555587,21.923752416666666,144.11665181372553,0.12477173460926387,filled,720
AGRCJCT_6_B1,RED,-21.923752416666666,0.23233293055555587,0.23233293055555587,21.923752416666666,144.11665181372553,0.12477173460926387,filled,720
PINEFLT_7_B3,PURPLE,-15.838336338709677,6.236052083333334,6.236052083333334,15.838336338709677,143.27764411764707,0.1554320114205157,filled,744
HAAS_2_B1,PURPLE,-15.838336338709677,6.236052083333334,6.236052083333334,15.838336338709677,143.27764411764707,0.1554320114205157,filled,744
PINEFLT_7_B4,PURPLE,-15.838336338709677,6.236052083333334,6.236052083333334,15.838336338709677,143.27764411764707,0.1554320114205157,filled,744
PINEFLT_2_B1,PURPLE,-15.838336338709677,6.236052083333334,6.236052083333334,15.838336338709677,143.27764411764707,0.1554320114205157,filled,744
