node,spread_D2,spread_D4,spread_D8,rank_D2,rank_D4,rank_D8,rank_shift_2_vs_8
0096WD_7_N001,44.69057446078432,63.95581264705882,78.22845492647059,599.0,899.0,1218.0,619.0
1501WDC2_7_ND001,44.68716024509804,63.95239843137254,78.23086075980393,611.0,912.0,1194.0,583.0
2C559EQ2_7_N001,44.68716024509804,63.95239843137254,78.21769365196079,611.0,912.0,1225.0,614.0
2C559_1_B1,44.68716024509804,63.95239843137254,78.21769365196079,611.0,912.0,1225.0,614.0
2C577C1_7_N001,65.04616720588234,107.62187490196078,151.6324900490196,329.0,321.0,351.0,22.0
2PBLSM34_7_N001,35.274554730392154,59.56266992647059,84.8195342892157,1160.0,1144.0,1002.0,158.0
3PEAKS_GNODE1,22.97817661764706,30.454835710784316,35.80437504901961,1706.0,1817.0,1843.0,137.0
4C687C2_7_N001,41.44945009803922,73.3141294607843,102.63331112745098,764.0,541.0,554.0,210.0
4C687_1_B1,41.44945009803922,73.3141294607843,102.63331112745098,764.0,541.0,554.0,210.0
4C744C12_7_N001,44.68716024509804,63.95239843137254,78.21769365196079,611.0,912.0,1225.0,614.0
4C744C22_7_N001,44.68716024509804,63.95239843137254,78.21769365196079,611.0,912.0,1225.0,614.0
4C744C32_7_N001,44.68716024509804,63.95239843137254,78.21769365196079,611.0,912.0,1225.0,614.0
4C744C42_7_N001,44.68716024509804,63.95239843137254,78.21769365196079,611.0,912.0,1225.0,614.0
90TH.SO_GNODEPDRP1,9.78221862745098,15.112447549019606,17.652783553921566,2053.0,2031.0,2045.0,8.0
ACACIA_7_N001,40.35743397058823,63.64887090686275,91.25267825980393,808.0,954.0,801.0,7.0
ADCC_2_N001,35.47117828431372,55.57017801470589,77.060495,1139.0,1301.0,1267.0,128.0
ADERAG1_7_N001,153.9029955882353,266.6007825735294,448.9914403676471,58.0,58.0,38.0,20.0
ADRATAP_1_B1,153.9029955882353,266.6007825735294,448.9914403676471,58.0,58.0,38.0,20.0
AGATEBAY_7_GNODE1,42.07132294117647,67.26437409313726,92.01249877450981,721.0,625.0,729.0,8.0
