node,archetype,MCC_mid,MCC_eve,import_signal,export_signal,spread,conc,marker,hours_covered
AVENAL_6_GN002,RED,-142.56074273655915,-2.0223597110215055,-2.0223597110215055,142.56074273655915,755.5431231372548,0.04749991896298201,filled,744
AVENAL_6_GN001,RED,-142.56074273655915,-2.0223597110215055,-2.0223597110215055,142.56074273655915,755.5431231372548,0.04749991896298201,filled,744
AVENGEN_7_N002,RED,-142.56074273655915,-2.0223597110215055,-2.0223597110215055,142.56074273655915,755.5431231372548,0.04749991896298201,filled,744
AVENGEN_7_N001,RED,-142.56074273655915,-2.0223597110215055,-2.0223597110215055,142.56074273655915,755.5431231372548,0.04749991896298201,filled,744
AVENAL_6_GN003,RED,-142.56074273655915,-2.0223597110215055,-2.0223597110215055,142.56074273655915,755.5431231372548,0.04749991896298201,filled,744
CLERLKE_6_N001,WHITE,12.14150577419355,-40.160511713709674,-40.160511713709674,-12.14150577419355,595.0594990196079,0.0847496334221689,filled,744
KONOCTI6_6_N001,RED,-14.229897295698926,-43.04389243951613,-43.04389243951613,14.229897295698926,518.9956552941177,0.1096619662705644,filled,744
CITYUKH_1_N001,WHITE,2.82393288172043,-35.77842700940861,-35.77842700940861,-2.82393288172043,497.1651883333334,0.054575057967725285,filled,744
POTTRVLY_7_N002,WHITE,3.81832473655914,-34.84621450268817,-34.84621450268817,-3.81832473655914,483.8317717156863,0.05437151002378116,filled,744
POTTRVLY_7_N003,WHITE,3.81832473655914,-34.84621450268817,-34.84621450268817,-3.81832473655914,483.8317717156863,0.05437151002378116,filled,744
GEYERS56_1_B1,RED,-3.5343621451612903,-30.87353690188172,-30.87353690188172,3.5343621451612903,421.65148911764703,0.052483556091813,filled,744
SNDBRJT_1_B1,RED,-28.366951010752686,-30.001485725806457,-30.001485725806457,28.366951010752686,396.99638524509805,0.09013394756495152,filled,744
FBERBORD_1_N001,RED,-28.366951010752686,-30.001485725806457,-30.001485725806457,28.366951010752686,396.99638524509805,0.09013394756495152,filled,744
SPRNGGP_7_B1,RED,-28.366951010752686,-30.001485725806457,-30.001485725806457,28.366951010752686,396.99638524509805,0.09013394756495152,filled,744
BEARDSLY_7_B1,RED,-28.366951010752686,-30.001485725806457,-30.001485725806457,28.366951010752686,396.99638524509805,0.09013394756495152,filled,744
SANDBAR_7_B1,RED,-28.366951010752686,-30.001485725806457,-30.001485725806457,28.366951010752686,396.99638524509805,0.09013394756495152,filled,744
DONNELLS_7_B1,RED,-29.277081105555553,-32.06838773611111,-32.06838773611111,29.277081105555553,390.17419517156867,0.08667272867768769,filled,720
CH.STN._7_N001,RED,-22.47761912903226,-27.400617284946247,-27.400617284946247,22.47761912903226,383.4152900980393,0.1023512220281203,filled,744
CHSTN_7_B1,RED,-22.47761912903226,-27.400617284946247,-27.400617284946247,22.47761912903226,383.4152900980393,0.1023512220281203,filled,744
PHOENIX_7_N001,RED,-22.860668801075267,-27.400617284946247,-27.400617284946247,22.860668801075267,383.4152900980393,0.10190489272331849,filled,744
PEORIA_7_N003,RED,-22.47761912903226,-27.400617284946247,-27.400617284946247,22.47761912903226,383.4152900980393,0.1023512220281203,filled,744
CURTISS_1_N010,RED,-23.587256155555554,-29.38082368055556,-29.38082368055556,23.587256155555554,349.8084341176471,0.09828175321760567,filled,720
MPETAP_1_B1,WHITE,-1.8291213763440861,-33.5026101545699,-33.5026101545699,1.8291213763440861,346.8522875,0.053894897679376934,filled,744
CLOVRDLE_7_N001,WHITE,-0.7734174193548392,-35.08937985215054,-35.08937985215054,0.7734174193548392,333.5736064215687,0.054652679382934465,filled,744
EGLERCK_1_B1,RED,-3.826528383333333,-32.52816490972222,-32.52816490972222,3.826528383333333,320.31249911764706,0.05446385939660037,filled,720
HIGHLD_1_N001,RED,-4.077380553763441,-21.71646290994624,-21.71646290994624,4.077380553763441,315.51247661764705,0.05906445821605053,filled,744
HIGHLD_1_N004,RED,-4.077380553763441,-21.71646290994624,-21.71646290994624,4.077380553763441,315.51247661764705,0.05906445821605053,filled,744
CONTROL_1_N034,RED,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,312.29203294117644,0.20763509514193765,filled,720
CONTROL_1_B1,RED,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,312.29203294117644,0.20763509514193765,filled,720
CONTROLX_1_N010,RED,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,312.29203294117644,0.20763509514193765,filled,720
CONTROLX_1_N009,RED,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,312.29203294117644,0.20763509514193765,filled,720
CONTROLX_1_N008,RED,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,312.29203294117644,0.20763509514193765,filled,720
CONTROLX_1_N005,RED,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,312.29203294117644,0.20763509514193765,filled,720
CONTROLX_1_N003,RED,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,312.29203294117644,0.20763509514193765,filled,720
CSADIAB_7_N001,RED,-19.856214750000003,-12.855797993055557,-12.855797993055557,19.856214750000003,312.29203294117644,0.20763509514193765,filled,720
CONTROL_7_N021,RED,-17.445989877777777,-11.491967583333333,-11.491967583333333,17.445989877777777,279.67073509803924,0.20750309760158842,filled,720
CONTROL_7_B1,RED,-17.445989877777777,-11.491967583333333,-11.491967583333333,17.445989877777777,279.67073509803924,0.20750309760158842,filled,720
LTBERA03_7_N001,RED,-46.57123288709678,-26.99490881048387,-26.99490881048387,46.57123288709678,272.38205784313726,0.07560511888565362,filled,744
LTBERA04_7_N001,RED,-46.57123288709678,-26.99490881048387,-26.99490881048387,46.57123288709678,272.38205784313726,0.07560511888565362,filled,744
LTBERA05_7_N002,RED,-46.57123288709678,-26.99490881048387,-26.99490881048387,46.57123288709678,272.38205784313726,0.07560511888565362,filled,744
LTBERA06_7_N003,RED,-46.57123288709678,-26.99490881048387,-26.99490881048387,46.57123288709678,272.38205784313726,0.07560511888565362,filled,744
BIOMSJCT_6_B1,RED,-46.57123288709678,-26.99490881048387,-26.99490881048387,46.57123288709678,272.38205784313726,0.07560511888565362,filled,744
BIOMSJCT_6_GN001,RED,-46.57123288709678,-26.99490881048387,-26.99490881048387,46.57123288709678,272.38205784313726,0.07560511888565362,filled,744
Q607GEN_7_N002,RED,-46.57123288709678,-26.99490881048387,-26.99490881048387,46.57123288709678,272.38205784313726,0.07560511888565362,filled,744
SOLBGEN_7_N001,RED,-46.57123288709678,-26.99490881048387,-26.99490881048387,46.57123288709678,272.38205784313726,0.07560511888565362,filled,744
MENDOTA_1_B1,RED,-46.57123288709678,-26.99490881048387,-26.99490881048387,46.57123288709678,272.38205784313726,0.07560511888565362,filled,744
DAIRYLND_1_N013,RED,-42.39799675,-24.55329889583333,-24.55329889583333,42.39799675,266.84203232843134,0.08325220251147282,filled,720
DARYLDGN_7_N002,RED,-42.39799675,-24.55329889583333,-24.55329889583333,42.39799675,266.84203232843134,0.08325220251147282,filled,720
DARYLDGN_7_N003,RED,-42.39799675,-24.55329889583333,-24.55329889583333,42.39799675,266.84203232843134,0.08325220251147282,filled,720
ADRATAP_1_B1,RED,-41.084527311827955,-23.114618044354838,-23.114618044354838,41.084527311827955,265.58114460784316,0.08446928872652877,filled,744
ADERAG1_7_N001,RED,-41.084527311827955,-23.114618044354838,-23.114618044354838,41.084527311827955,265.58114460784316,0.08446928872652877,filled,744
TULLOCH_7_B4,RED,-15.808100892473119,-24.674098837365595,-24.674098837365595,15.808100892473119,263.32139813725485,0.11068637040820786,filled,744
TULLOCH_7_B2,RED,-15.808100892473119,-24.674098837365595,-24.674098837365595,15.808100892473119,263.32139813725485,0.11068637040820786,filled,744
TULLOCH_7_B1,RED,-15.808100892473119,-24.674098837365595,-24.674098837365595,15.808100892473119,263.32139813725485,0.11068637040820786,filled,744
SHILO_7_N002,RED,-3.1887048870967742,-20.229871868279574,-20.229871868279574,3.1887048870967742,240.22286823529416,0.05432279369542317,filled,744
USWINDPW_7_N009,RED,-3.1887048870967742,-20.229871868279574,-20.229871868279574,3.1887048870967742,240.22286823529416,0.05432279369542317,filled,744
USWINDPW_7_N001,RED,-3.1887048870967742,-20.229871868279574,-20.229871868279574,3.1887048870967742,240.22286823529416,0.05432279369542317,filled,744
SHILOH3_7_N002,RED,-3.1887048870967742,-20.229871868279574,-20.229871868279574,3.1887048870967742,240.22286823529416,0.05432279369542317,filled,744
SHILOH_7_B1,RED,-3.1887048870967742,-20.229871868279574,-20.229871868279574,3.1887048870967742,240.22286823529416,0.05432279369542317,filled,744
MTZUMA2_7_B1,RED,-3.1887048870967742,-20.229871868279574,-20.229871868279574,3.1887048870967742,240.22286823529416,0.05432279369542317,filled,744
HIGHWNDS_7_B1,RED,-3.1887048870967742,-20.229871868279574,-20.229871868279574,3.1887048870967742,240.22286823529416,0.05432279369542317,filled,744
HIGHWND3_7_GN001,RED,-3.1887048870967742,-20.229871868279574,-20.229871868279574,3.1887048870967742,240.22286823529416,0.05432279369542317,filled,744
RUSSEL_7_NSMUD,RED,-3.1887048870967742,-20.229871868279574,-20.229871868279574,3.1887048870967742,240.22286823529416,0.05432279369542317,filled,744
RUSSEL_7_NSMUD2,RED,-3.1887048870967742,-20.229871868279574,-20.229871868279574,3.1887048870967742,240.22286823529416,0.05432279369542317,filled,744
SHILOH3B_7_N001,RED,-3.1887048870967742,-20.229871868279574,-20.229871868279574,3.1887048870967742,240.22286823529416,0.05432279369542317,filled,744
GYSRVLLE_6_N005,BLUE,5.064440166666667,31.300181686827955,31.300181686827955,-5.064440166666667,237.09120416666667,0.05333244051404905,filled,744
KEKAWAKA_6_N001,WHITE,2.6997563494623664,-17.08014245967742,-17.08014245967742,-2.6997563494623664,225.3318754901961,0.05136754359634762,filled,744
INDIANV_7_B1,WHITE,2.7657831505376342,-13.546502782258065,-13.546502782258065,-2.7657831505376342,222.12292205882352,0.07432796675430241,filled,744
WRGTSRGN_7_N001,RED,-41.07257724731183,-5.111214045698924,-5.111214045698924,41.07257724731183,219.75496568627452,0.10955477658308192,filled,744
FROGTOWN_7_N005,WHITE,3.0151671505376343,-2.1853129301075267,-2.1853129301075267,-3.0151671505376343,200.4212368137255,0.18590552989925171,filled,744
FROGTOWN_7_N004,WHITE,3.0151671505376343,-2.1853129301075267,-2.1853129301075267,-3.0151671505376343,200.4212368137255,0.18590552989925171,filled,744
FRTSWRD_6_N004,WHITE,2.629750709677419,-14.620840322580646,-14.620840322580646,-2.629750709677419,192.69054901960783,0.05053130029689974,filled,744
FRTSWRD_6_GN001,WHITE,2.629750709677419,-14.620840322580646,-14.620840322580646,-2.629750709677419,192.69054901960783,0.05053130029689974,filled,744
LASAGUIL_2_B1,RED,-20.398611978494625,-6.806593407258064,-6.806593407258064,20.398611978494625,190.2094656862745,0.10097129586770179,filled,744
Q829GEN_7_N002,RED,-20.398611978494625,-6.806593407258064,-6.806593407258064,20.398611978494625,190.2094656862745,0.10097129586770179,filled,744
Q829GEN_7_N001,RED,-20.398611978494625,-6.806593407258064,-6.806593407258064,20.398611978494625,190.2094656862745,0.10097129586770179,filled,744
WAUKENA_1_B1,RED,-45.07779446774194,-3.2817170497311827,-3.2817170497311827,45.07779446774194,185.1428568627451,0.10268645030462732,filled,744
FRWTG1_7_N001,RED,-45.07779446774194,-3.2817170497311827,-3.2817170497311827,45.07779446774194,185.1428568627451,0.10268645030462732,filled,744
WAUKENA_7_N003,RED,-45.07779446774194,-3.2817170497311827,-3.2817170497311827,45.07779446774194,185.1428568627451,0.10268645030462732,filled,744
CORCCITY_7_N002,RED,-45.85126825555556,-3.307488652777778,-3.307488652777778,45.85126825555556,179.8648,0.10441358775845551,filled,720
CORCORAN_7_N001,RED,-45.85126825555556,-3.307488652777778,-3.307488652777778,45.85126825555556,179.8648,0.10441358775845551,filled,720
CORCRAN2_7_N001,RED,-45.85126825555556,-3.307488652777778,-3.307488652777778,45.85126825555556,179.8648,0.10441358775845551,filled,720
STANISLS_1_B1,WHITE,3.1162198440860216,-0.7947876814516133,-0.7947876814516133,-3.1162198440860216,169.11642985294117,0.18564230506922288,filled,744
SCHINDLR_1_N021,RED,-18.97839639247312,-3.868447715053764,-3.868447715053764,18.97839639247312,156.7178843137255,0.0706400088566546,filled,744
Q678C2_7_N001,RED,-18.97839639247312,-3.868447715053764,-3.868447715053764,18.97839639247312,156.7178843137255,0.0706400088566546,filled,744
SCHLNDLR_7_N003,RED,-18.97839639247312,-3.868447715053764,-3.868447715053764,18.97839639247312,156.7178843137255,0.0706400088566546,filled,744
SCHLNDLR_7_N002,RED,-18.97839639247312,-3.868447715053764,-3.868447715053764,18.97839639247312,156.7178843137255,0.0706400088566546,filled,744
Q678SS_1_B1,RED,-18.97839639247312,-3.868447715053764,-3.868447715053764,18.97839639247312,156.7178843137255,0.0706400088566546,filled,744
SCHINDLR_1_N030,RED,-18.97839639247312,-3.868447715053764,-3.868447715053764,18.97839639247312,156.7178843137255,0.0706400088566546,filled,744
Q526TP_6_B1,RED,-18.97839639247312,-3.868447715053764,-3.868447715053764,18.97839639247312,156.7178843137255,0.0706400088566546,filled,744
CANTGEN_7_N002,RED,-18.97839639247312,-3.868447715053764,-3.868447715053764,18.97839639247312,156.7178843137255,0.0706400088566546,filled,744
Q526C2_7_N006,RED,-18.97839639247312,-3.868447715053764,-3.868447715053764,18.97839639247312,156.7178843137255,0.0706400088566546,filled,744
PAULSWT_1_GN002,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
MOSSLD_1_N055,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
MOSSLDB_2_B1,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
PAULSWT_1_N001,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
ELKHRN_7_N001,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
PAULSWT_1_N013,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
ELKHRN_7_N002,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
PRUNEDLE_1_N004,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
HOLLISTR_1_N001,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
ELKHRN_7_N003,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
GONZALES_6_N004,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
HOLLISTR_7_N004,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
GRNVALY_1_N011,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
HOLLISTR_7_N001,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
SALINAS_1_N024,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
GRNVALY_1_N025,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
GRNVALY_1_N035,BLUE,14.254424516129033,6.278887607526881,6.278887607526881,-14.254424516129033,156.03250666666668,0.1111901354960512,filled,744
CSTRVLLE_1_N004,BLUE,15.072275794444444,6.750029152777777,6.750029152777777,-15.072275794444444,155.8420836764706,0.1135148970511773,filled,720
CSTRVLLE_1_N003,BLUE,15.072275794444444,6.750029152777777,6.750029152777777,-15.072275794444444,155.8420836764706,0.1135148970511773,filled,720
CSTRVLLE_1_N005,BLUE,15.072275794444444,6.750029152777777,6.750029152777777,-15.072275794444444,155.8420836764706,0.1135148970511773,filled,720
PANOBS1_7_B1,RED,-15.412768779569893,-4.115940268817204,-4.115940268817204,15.412768779569893,154.76261098039217,0.07838693250798053,filled,744
PANOBS3_7_B1,RED,-15.412768779569893,-4.115940268817204,-4.115940268817204,15.412768779569893,154.76261098039217,0.07838693250798053,filled,744
PANOBS2_7_B1,RED,-15.412768779569893,-4.115940268817204,-4.115940268817204,15.412768779569893,154.76261098039217,0.07838693250798053,filled,744
PANOBS4_7_B1,RED,-15.412768779569893,-4.115940268817204,-4.115940268817204,15.412768779569893,154.76261098039217,0.07838693250798053,filled,744
PANOCHE_7_N002,RED,-15.412768779569893,-4.115940268817204,-4.115940268817204,15.412768779569893,154.76261098039217,0.07838693250798053,filled,744
PAN2TAP_1_B1,RED,-14.888153844086021,-3.7887611290322583,-3.7887611290322583,14.888153844086021,151.13154333333335,0.07865086709650917,filled,744
PANOCHE_1_B1,RED,-14.888153844086021,-3.7887611290322583,-3.7887611290322583,14.888153844086021,151.13154333333335,0.07865086709650917,filled,744
