node,archetype,MCC_mid,MCC_eve,import_signal,export_signal,spread,conc,marker,hours_covered
LTBERA05_7_N002,RED,-47.74350619642858,1.4287706398809523,1.4287706398809523,47.74350619642858,293.9555647794117,0.0895080080991054,filled,672
Q607GEN_7_N002,RED,-47.74350619642858,1.4287706398809523,1.4287706398809523,47.74350619642858,293.9555647794117,0.0895080080991054,filled,672
LTBERA03_7_N001,RED,-47.74350619642858,1.4287706398809523,1.4287706398809523,47.74350619642858,293.9555647794117,0.0895080080991054,filled,672
LTBERA04_7_N001,RED,-47.74350619642858,1.4287706398809523,1.4287706398809523,47.74350619642858,293.9555647794117,0.0895080080991054,filled,672
BIOMSJCT_6_GN001,RED,-47.74350619642858,1.4287706398809523,1.4287706398809523,47.74350619642858,293.9555647794117,0.0895080080991054,filled,672
BIOMSJCT_6_B1,RED,-47.74350619642858,1.4287706398809523,1.4287706398809523,47.74350619642858,293.9555647794117,0.0895080080991054,filled,672
LTBERA06_7_N003,RED,-47.74350619642858,1.4287706398809523,1.4287706398809523,47.74350619642858,293.9555647794117,0.0895080080991054,filled,672
SOLBGEN_7_N001,RED,-47.74350619642858,1.4287706398809523,1.4287706398809523,47.74350619642858,293.9555647794117,0.0895080080991054,filled,672
MENDOTA_1_B1,RED,-47.74350619642858,1.4287706398809523,1.4287706398809523,47.74350619642858,293.9555647794117,0.0895080080991054,filled,672
DARYLDGN_7_N002,RED,-46.61509064285714,1.4008018526785715,1.4008018526785715,46.61509064285714,259.46049745098037,0.09293622933798878,filled,672
DAIRYLND_1_N013,RED,-46.61509064285714,1.4008018526785715,1.4008018526785715,46.61509064285714,259.46049745098037,0.09293622933798878,filled,672
DARYLDGN_7_N003,RED,-46.61509064285714,1.4008018526785715,1.4008018526785715,46.61509064285714,259.46049745098037,0.09293622933798878,filled,672
ADERAG1_7_N001,RED,-46.36920953571429,1.3962398511904761,1.3962398511904761,46.36920953571429,254.05039039215688,0.09369998761540965,filled,672
ADRATAP_1_B1,RED,-46.36920953571429,1.3962398511904761,1.3962398511904761,46.36920953571429,254.05039039215688,0.09369998761540965,filled,672
BLYTHESC_1_GN001,PURPLE,-24.13409875595238,18.816955,18.816955,24.13409875595238,253.89090544117647,0.07716051316805152,filled,672
BLYTHESC_1_N005,PURPLE,-24.13409875595238,18.816955,18.816955,24.13409875595238,253.89090544117647,0.07716051316805152,filled,672
BLYTHESC_1_N008,PURPLE,-24.13409875595238,18.816955,18.816955,24.13409875595238,253.89090544117647,0.07716051316805152,filled,672
CONTROLX_1_N008,RED,-41.98159123809524,-18.100579583333335,-18.100579583333335,41.98159123809524,247.12994887254902,0.12875946702654278,filled,672
CONTROL_1_B1,RED,-41.98159123809524,-18.100579583333335,-18.100579583333335,41.98159123809524,247.12994887254902,0.12875946702654278,filled,672
CONTROLX_1_N003,RED,-41.98159123809524,-18.100579583333335,-18.100579583333335,41.98159123809524,247.12994887254902,0.12875946702654278,filled,672
CSADIAB_7_N001,RED,-41.98159123809524,-18.100579583333335,-18.100579583333335,41.98159123809524,247.12994887254902,0.12875946702654278,filled,672
CONTROLX_1_N005,RED,-41.98159123809524,-18.100579583333335,-18.100579583333335,41.98159123809524,247.12994887254902,0.12875946702654278,filled,672
CONTROL_1_N034,RED,-41.98159123809524,-18.100579583333335,-18.100579583333335,41.98159123809524,247.12994887254902,0.12875946702654278,filled,672
CONTROLX_1_N009,RED,-41.98159123809524,-18.100579583333335,-18.100579583333335,41.98159123809524,247.12994887254902,0.12875946702654278,filled,672
CONTROLX_1_N010,RED,-41.98159123809524,-18.100579583333335,-18.100579583333335,41.98159123809524,247.12994887254902,0.12875946702654278,filled,672
CARABOU_7_B3,RED,-40.295938886904764,-18.032211041666667,-18.032211041666667,40.295938886904764,237.8246455882353,0.33309298528212034,filled,672
CARABOU_7_B1,RED,-40.295938886904764,-18.032211041666667,-18.032211041666667,40.295938886904764,237.8246455882353,0.33309298528212034,filled,672
CARIBOU_1_B1,RED,-40.295938886904764,-18.032211041666667,-18.032211041666667,40.295938886904764,237.8246455882353,0.33309298528212034,filled,672
CONTROL_7_B1,RED,-40.994481285714286,-17.015769791666663,-17.015769791666663,40.994481285714286,226.71544799019605,0.12576551041949072,filled,672
CONTROL_7_N021,RED,-40.994481285714286,-17.015769791666663,-17.015769791666663,40.994481285714286,226.71544799019605,0.12576551041949072,filled,672
ESRPP2_7_N004,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
VALLEYSC_1_N108,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
ESRPP1_7_N003,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
VALLEYSC_1_N102,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
ESRPP1_7_N004,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
ESRPP2_7_N005,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
VALLEYSC_1_N230,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445196122049496,filled,672
ESRPP1_7_N005,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
ESRPP2_7_N001,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
ESRPP1_7_N001,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
ESRPP2_7_N003,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
ROMOLA_7_N007,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445196122049496,filled,672
VALLEYSC_1_N029,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
ROMOLA_7_006,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445196122049496,filled,672
VALLEYSC_1_N101,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445196122049496,filled,672
VALLEYSC_1_N038,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
ROMOLA_7_005,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445196122049496,filled,672
VALLEYSC_1_NBT1,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445196122049496,filled,672
ROMOLA_7_004,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445196122049496,filled,672
VALLEYSC_1_N013,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
VALLEYSC_1_N001,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445196122049496,filled,672
ESRPP3_7_N001,RED,-32.694574434523815,-5.147621569940476,-5.147621569940476,32.694574434523815,190.84647686274508,0.06445317606626971,filled,672
