node,spread_D2,spread_D4,spread_D8,rank_D2,rank_D4,rank_D8,rank_shift_2_vs_8
AGRCJCT_6_B1,71.72727455882352,111.36633382352943,135.6975873039216,137.0,137.0,163.0,26.0
AGRICO_7_NBT1,71.72727455882352,111.36633382352943,135.6975873039216,137.0,137.0,163.0,26.0
AGUCALG1_7_B1,39.36636862745098,62.38208627450981,97.93985686274509,594.0,601.0,384.0,210.0
AIRPORT_GNODE1,24.434480098039217,31.93726279411765,32.186625098039215,1687.0,1809.0,1953.0,266.0
AKINGS02_7_N001,48.787570196078434,68.57117117647059,106.5863687254902,398.0,481.0,281.0,117.0
ALAMITOS_2_B1,32.81788406862745,49.87528509803922,64.97365759803921,911.0,1340.0,1206.0,295.0
ALAMIT_7_NBT2,32.81788406862745,49.87528509803922,64.97365759803921,911.0,1340.0,1206.0,295.0
ALAMOSC_7_N001,29.71705637254902,50.680508823529415,62.38347941176471,1344.0,1245.0,1476.0,132.0
ALAMT1G_7_B1,32.81788406862745,49.87528509803922,64.97365759803921,911.0,1340.0,1206.0,295.0
ALAMT2G_7_B1,32.81788406862745,49.87528509803922,64.97365759803921,911.0,1340.0,1206.0,295.0
ALAMT3G_7_B1,32.81788406862745,49.87528509803922,64.97365759803921,911.0,1340.0,1206.0,295.0
ALAMT4G_7_B1,32.81788406862745,49.87528509803922,64.97365759803921,911.0,1340.0,1206.0,295.0
ALAMT5G_7_B1,32.81788406862745,49.87528509803922,64.97365759803921,911.0,1340.0,1206.0,295.0
ALAMT6G_7_B1,32.81788406862745,49.87528509803922,64.97365759803921,911.0,1340.0,1206.0,295.0
ALASB1_7_NSB1,32.847395098039215,53.21051578431372,70.86109343137255,902.0,901.0,844.0,58.0
ALASB2_7_NSB2,31.26321803921569,49.991179411764705,62.01349215686274,1147.0,1326.0,1487.0,340.0
ALLEGHNY_6_N002,22.627943333333334,36.7459525,54.218156666666665,1786.0,1705.0,1667.0,119.0
ALMASL3_7_N001,92.79321485294119,160.0844362745098,236.74446666666668,18.0,15.0,12.0,6.0
ALMASL3_7_N002,92.79321485294119,160.0844362745098,236.74446666666668,18.0,15.0,12.0,6.0
ALMASL_7_GUB6N,92.79321485294119,160.0844362745098,236.74446666666668,18.0,15.0,12.0,6.0
ALMASL_7_GUS6N,92.79321485294119,160.0844362745098,236.74446666666668,18.0,15.0,12.0,6.0
ALMASL_7_GUS7N,92.79321485294119,160.0844362745098,236.74446666666668,18.0,15.0,12.0,6.0
ALMDACT1_7_B1,27.029813431372553,45.57955406862745,69.33559416666667,1454.0,1395.0,873.0,581.0
ALMDACT2_7_B1,27.029813431372553,45.57955406862745,69.33559416666667,1454.0,1395.0,873.0,581.0
ALMERGB2_7_N001,32.81788406862745,49.87528509803922,64.97365759803921,911.0,1340.0,1206.0,295.0
ALPAUGH_7_N001,35.4761518627451,54.166358872549026,74.40963632352943,717.0,755.0,712.0,5.0
ALTA1G_7_B1,35.68329754901961,52.517678284313725,68.1472775,711.0,1055.0,913.0,202.0
ALTA2G_7_B1,35.68329754901961,52.517678284313725,68.1472775,711.0,1055.0,913.0,202.0
ALTA6B2_7_N003,32.40038465686274,52.8400493627451,68.06266509803922,997.0,979.0,966.0,31.0
ALTA6E2_7_N002,32.40038465686274,52.8400493627451,68.06266509803922,997.0,979.0,966.0,31.0
ALTAD1_7_N006,32.40038465686274,52.8400493627451,68.06266509803922,997.0,979.0,966.0,31.0
ALTAD2_7_N006,32.40038465686274,52.8400493627451,68.06266509803922,997.0,979.0,966.0,31.0
ALTAPES_7_N001,32.63848264705882,51.405550098039214,66.95913534313725,923.0,1183.0,1115.0,192.0
ALTWD1_7_N003,41.72749965686274,65.82331176470589,90.14608083333334,548.0,535.0,545.0,3.0
ALTWD1_7_N004,41.72749965686274,65.82331176470589,90.14608083333334,548.0,535.0,545.0,3.0
AMERIGAS_1_GN001,21.502429215686274,32.895485,55.90225916666667,1817.0,1781.0,1618.0,199.0
AMWWD1_1_NWD1,41.72749965686274,65.82331176470589,90.14608083333334,548.0,535.0,545.0,3.0
ANTELOPE_2_B1,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
ANTELOPE_6_B1,30.531807647058827,51.77338519607843,64.81899328431372,1207.0,1105.0,1245.0,38.0
APLHILGN_7_N002,24.791492990196076,42.07098681372548,53.99200803921569,1643.0,1550.0,1675.0,32.0
APPALOSA_3_SOLAR1GNODE,16.6544568627451,27.00672352941176,33.376891176470586,1974.0,1929.0,1921.0,53.0
APPLEHL_1_N004,24.791492990196076,42.07098681372548,53.99200803921569,1643.0,1550.0,1675.0,32.0
AQUAWS_7_CN1,51.19715348039216,70.75960230392157,94.24750779411765,319.0,446.0,436.0,117.0
AQUAWS_7_N002,51.19715348039216,70.75960230392157,94.24750779411765,319.0,446.0,436.0,117.0
ARCATA_6_N001,19.855438333333332,29.6937025,46.524307647058826,1868.0,1877.0,1789.0,79.0
ARCATA_7_N001,19.855438333333332,29.6937025,46.524307647058826,1868.0,1877.0,1789.0,79.0
ARLNG1MV_7_N002,62.454623529411755,105.91528235294116,153.8322882352941,176.0,169.0,86.0,90.0
ARLNG2MV_7_N001,62.454623529411755,105.91528235294116,153.8322882352941,176.0,169.0,86.0,90.0
ARROWHE_7_GNODE1,11.26431200980392,16.530836519607842,21.126726470588235,2073.0,2073.0,2070.0,3.0
ASHLAN_2_N001,48.70146112745098,77.30235583333334,92.99886887254901,420.0,355.0,499.0,79.0
ASHTON_6_GNODE1,9.543499019607843,13.758124509803922,14.999955882352943,2102.0,2101.0,2117.0,15.0
ASTORIA1_7_N001,32.52449524509804,53.00834299019608,68.14165612745099,943.0,910.0,918.0,25.0
ASTORIA2_7_N001,32.52449524509804,53.00834299019608,68.14165612745099,943.0,910.0,918.0,25.0
ATHOS_7_CN1,92.79321485294119,160.0844362745098,236.74446666666668,18.0,15.0,12.0,6.0
ATHOS_7_CN13,92.79321485294119,160.0844362745098,236.74446666666668,18.0,15.0,12.0,6.0
ATHOS_7_CN5,92.79321485294119,160.0844362745098,236.74446666666668,18.0,15.0,12.0,6.0
ATHOS_7_CN6,92.79321485294119,160.0844362745098,236.74446666666668,18.0,15.0,12.0,6.0
ATLASC_6_N019,36.763822549019615,61.41174509803922,91.9046575490196,641.0,620.0,507.0,134.0
ATLASC_6_N020,36.763822549019615,61.41174509803922,91.9046575490196,641.0,620.0,507.0,134.0
ATLASC_6_N021,36.763822549019615,61.41174509803922,91.9046575490196,641.0,620.0,507.0,134.0
ATLASC_6_N022,36.763822549019615,61.41174509803922,91.9046575490196,641.0,620.0,507.0,134.0
ATLASC_6_N023,36.763822549019615,61.41174509803922,91.9046575490196,641.0,620.0,507.0,134.0
ATLASC_6_N024,36.763822549019615,61.41174509803922,91.9046575490196,641.0,620.0,507.0,134.0
ATWELL_1_N001,35.4761518627451,54.166358872549026,74.40963632352943,717.0,755.0,712.0,5.0
AVENAL_6_GN001,52.22031700980392,83.13185573529412,114.87547602941177,300.0,295.0,213.0,87.0
AVENAL_6_GN002,52.22031700980392,83.13185573529412,114.87547602941177,300.0,295.0,213.0,87.0
AVENAL_6_GN003,52.22031700980392,83.13185573529412,114.87547602941177,300.0,295.0,213.0,87.0
AVENGEN_7_N001,52.22031700980392,83.13185573529412,114.87547602941177,300.0,295.0,213.0,87.0
AVENGEN_7_N002,52.22031700980392,83.13185573529412,114.87547602941177,300.0,295.0,213.0,87.0
AVEP_7_ND001,32.52449524509804,53.00834299019608,68.14165612745099,943.0,910.0,918.0,25.0
AVSOLAR_7_N008,32.52449524509804,53.00834299019608,68.14165612745099,943.0,910.0,918.0,25.0
BALCH3TP_2_B1,54.44038485294118,88.88235372549019,111.26766627450979,243.0,241.0,226.0,17.0
BANGOR_6_N004,22.627943333333334,36.7459525,54.218156666666665,1786.0,1705.0,1667.0,119.0
BARPKGEN_7_B1,32.847395098039215,53.21051578431372,70.86109343137255,902.0,901.0,844.0,58.0
BARRE_2_N043,32.847395098039215,53.21051578431372,70.86109343137255,902.0,901.0,844.0,58.0
BARRE_6_N010,32.847395098039215,53.21051578431372,70.86109343137255,902.0,901.0,844.0,58.0
BARRE_6_N011,32.847395098039215,53.21051578431372,70.86109343137255,902.0,901.0,844.0,58.0
BARTON_1_N001,50.02755328431373,82.8070675490196,101.50797053921569,372.0,303.0,356.0,16.0
BASELINE_GNODE1,16.880033333333333,23.87676568627451,31.36982941176471,1943.0,1983.0,1990.0,47.0
BAYMDWS_1_N004,25.584695000000004,41.058126666666666,65.48019416666666,1567.0,1595.0,1188.0,379.0
BCKSCRK_2_B1,23.472307549019607,40.06999083333333,53.08873,1749.0,1638.0,1703.0,46.0
BCKSCRK_2_N004,23.472307549019607,40.06999083333333,53.08873,1749.0,1638.0,1703.0,46.0
BCKSCRK_7_N002,23.472307549019607,40.06999083333333,53.08873,1749.0,1638.0,1703.0,46.0
BCRK1-2_1_N003,29.96392593137255,50.916831127450976,62.60984318627451,1281.0,1203.0,1420.0,139.0
BCRK1-2_1_N004,29.96392593137255,50.916831127450976,62.60984318627451,1281.0,1203.0,1420.0,139.0
BEARCRK_6_N001,18.228383333333333,29.636920833333335,46.424015147058824,1896.0,1894.0,1806.0,90.0
BEARCRK_6_N010,18.228383333333333,29.636920833333335,46.424015147058824,1896.0,1894.0,1806.0,90.0
BEARDSLY_7_B1,25.831825098039214,40.35181083333333,55.517756372549016,1551.0,1614.0,1633.0,82.0
BELDEN_7_B1,20.593981666666668,31.708149166666672,49.896191176470595,1839.0,1814.0,1751.0,88.0
BELLEF_7_CN01,32.40038465686274,52.8400493627451,68.06266509803922,997.0,979.0,966.0,31.0
BELLEF_7_CN04,32.40038465686274,52.8400493627451,68.06266509803922,997.0,979.0,966.0,31.0
BELLEF_7_CN05,32.40038465686274,52.8400493627451,68.06266509803922,997.0,979.0,966.0,31.0
BELLEF_7_CN06,32.40038465686274,52.8400493627451,68.06266509803922,997.0,979.0,966.0,31.0
BELLEF_7_CN07,32.40038465686274,52.8400493627451,68.06266509803922,997.0,979.0,966.0,31.0
BELLEF_7_CN08,32.40038465686274,52.8400493627451,68.06266509803922,997.0,979.0,966.0,31.0
BELLOTA_2_B1,23.72283,36.97616333333333,52.83942196078432,1725.0,1692.0,1718.0,7.0
BELLPGE_1_N001,24.559668333333335,42.22804509803922,53.37341877450981,1680.0,1540.0,1698.0,18.0
BEND_NODE1,24.73420794117647,33.13917808823529,33.652978725490186,1653.0,1766.0,1911.0,258.0
BEND_NODE2,24.73420794117647,33.13917808823529,33.652978725490186,1653.0,1766.0,1911.0,258.0
BEND_NODE3,24.73420794117647,33.13917808823529,33.652978725490186,1653.0,1766.0,1911.0,258.0
BERCYN_7_N001,27.5990675,44.02209333333333,56.910052107843136,1441.0,1450.0,1590.0,149.0
BERNARDO_6_N001,47.50537632352941,78.44952338235295,95.11623906862745,434.0,342.0,428.0,6.0
BESSGEN_7_N001,47.33005990196079,79.02151284313726,97.7615255882353,442.0,329.0,392.0,50.0
BESSGEN_7_N002,47.33005990196079,79.02151284313726,97.7615255882353,442.0,329.0,392.0,50.0
BESSGEN_7_N003,47.33005990196079,79.02151284313726,97.7615255882353,442.0,329.0,392.0,50.0
BESS_G1_7_N002,53.09866348039216,74.66819475490198,104.94689421568627,269.0,402.0,305.0,36.0
BGSKYGN3_7_N001,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BIGCHARL_2_UNIT1GNODE,15.571142794117648,24.649630392156865,36.285303921568634,1980.0,1963.0,1862.0,118.0
BIGCRK1_2_B1,29.96392593137255,50.916831127450976,62.60984318627451,1281.0,1203.0,1420.0,139.0
BIGCRK2_2_B1,29.96392593137255,50.916831127450976,62.60984318627451,1281.0,1203.0,1420.0,139.0
BIGCRK3_2_B1,29.96392593137255,50.916831127450976,62.60984318627451,1281.0,1203.0,1420.0,139.0
BIGCRK4_2_B1,29.96392593137255,50.916831127450976,62.60984318627451,1281.0,1203.0,1420.0,139.0
BIGCRK8_2_B1,29.96392593137255,50.916831127450976,62.60984318627451,1281.0,1203.0,1420.0,139.0
BIGSK230_2_N022,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BIGSK230_2_N023,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BIGSK230_2_N024,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BIGSK230_2_N025,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BIGSKGN1134_7_N026,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BIGSKGN1_7_N001,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BIGSKGN2_7_N001,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BIGSKGN3_7_N001,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BIGSKGN4_7_N001,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BIGSKGN5_7_N001,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BIGSKGN6_7_N001,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BIGSKGN7_7_N001,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BIOMAS_NODEW,25.351022941176467,34.15189475490196,34.68082622549019,1578.0,1747.0,1889.0,311.0
BIOMSJCT_6_B1,77.43829034313724,118.27958906862744,125.04192686274511,80.0,83.0,192.0,112.0
BIOMSJCT_6_GN001,77.43829034313724,118.27958906862744,125.04192686274511,80.0,83.0,192.0,112.0
BKR111_7_N002,35.14877107843138,54.169782500000004,73.98578789215688,758.0,708.0,768.0,10.0
BKRSFLD_2_N001,35.14877107843138,54.169782500000004,73.98578789215688,758.0,708.0,768.0,10.0
BLACKWLL_6_B1,51.19715348039216,70.75960230392157,94.24750779411765,319.0,446.0,436.0,117.0
BLACKWLL_7_N002,51.19715348039216,70.75960230392157,94.24750779411765,319.0,446.0,436.0,117.0
BLACKWLL_7_N004,51.19715348039216,70.75960230392157,94.24750779411765,319.0,446.0,436.0,117.0
BLAST_7_N005,41.72749965686274,65.82331176470589,90.14608083333334,548.0,535.0,545.0,3.0
BLCKBUTT_7_B1,18.771336666666667,29.83267416666667,46.78559808823529,1893.0,1864.0,1780.0,113.0
BLKDIA_7_N001,25.032425833333335,42.24373583333333,66.297585,1610.0,1539.0,1146.0,464.0
BLKDMDBT_7_N002,26.603886323529412,44.860442647058825,68.4314,1494.0,1417.0,901.0,593.0
BLKDMDBT_7_N004,26.603886323529412,44.860442647058825,68.4314,1494.0,1417.0,901.0,593.0
BLLEHVN_6_N009,25.16378166666667,40.254960833333335,65.46423083333332,1599.0,1629.0,1189.0,410.0
BLM W_2_COSBT1GN,35.74108681372549,53.41940166666667,74.6762094117647,674.0,823.0,659.0,15.0
BLUELAKE_7_GN001,19.855438333333332,29.6937025,46.524307647058826,1868.0,1877.0,1789.0,79.0
BLUESKY_7_N001,30.531807647058827,51.77338519607843,64.81899328431372,1207.0,1105.0,1245.0,38.0
BLUNDELL_NODE1,16.882806862745102,24.153357843137258,31.61688235294118,1935.0,1974.0,1976.0,41.0
BLUNDELL_NODE2,16.882806862745102,24.153357843137258,31.61688235294118,1935.0,1974.0,1976.0,41.0
BLYTHES1_7_N001,62.454623529411755,105.91528235294116,153.8322882352941,176.0,169.0,86.0,90.0
BLYTHES1_7_N002,62.454623529411755,105.91528235294116,153.8322882352941,176.0,169.0,86.0,90.0
BLYTHESC_1_GN001,57.161119215686284,89.52438014705885,132.48787083333335,212.0,229.0,179.0,33.0
BLYTHESC_1_N005,57.161119215686284,89.52438014705885,132.48787083333335,212.0,229.0,179.0,33.0
BLYTHESC_1_N008,57.161119215686284,89.52438014705885,132.48787083333335,212.0,229.0,179.0,33.0
BONANZA_1_SOLAR1GNODE,13.764944117647058,21.778579656862746,29.07572843137255,1992.0,1991.0,2002.0,10.0
BONANZA_NODET,13.764944117647058,21.778579656862746,29.07572843137255,1992.0,1991.0,2002.0,10.0
BONNIEN_7_N002,24.949359313725488,42.26985156862745,64.20413147058824,1614.0,1523.0,1327.0,287.0
BORDEN_2_N008,47.722565686274514,77.99842843137255,89.79752004901961,431.0,346.0,594.0,163.0
BORDER_6_B1,44.921858431372556,75.21866529411764,93.01898911764708,485.0,397.0,488.0,3.0
BORREGO_6_N009,43.77385196078431,70.20203637254903,91.9573655882353,512.0,465.0,504.0,8.0
BORREGO_6_N012,43.77385196078431,70.20203637254903,91.9573655882353,512.0,465.0,504.0,8.0
BOULEVRD_1_B1,53.50390352941177,83.14656495098039,100.49129676470588,259.0,289.0,364.0,105.0
BOULEVRD_7_N012,53.50390352941177,83.14656495098039,100.49129676470588,259.0,289.0,364.0,105.0
BOWMAN_7_N002,24.949359313725488,42.26985156862745,64.20413147058824,1614.0,1523.0,1327.0,287.0
BOWMNTAP_6_B1,24.949359313725488,42.26985156862745,64.20413147058824,1614.0,1523.0,1327.0,287.0
BOXCANYN_GNODE1,27.88671544117647,39.111840588235296,39.716422058823525,1436.0,1666.0,1833.0,397.0
BP21Z_1_N002,35.4761518627451,54.166358872549026,74.41200789215686,717.0,755.0,694.0,23.0
BPFFD_1_N002,35.4761518627451,54.166358872549026,74.41200789215686,717.0,755.0,694.0,23.0
BRDGVLLE_1_B1,19.855438333333332,29.710300000000004,46.55975112745098,1868.0,1873.0,1785.0,83.0
BRDGVLLE_6_B1,19.877152696078433,29.837084166666664,46.69300112745098,1863.0,1863.0,1783.0,80.0
BRDWAYB3_7_B1,31.43274029411765,51.06770004901961,65.0033468627451,1131.0,1202.0,1205.0,74.0
BREGGEN_7_N006,43.77385196078431,70.20203637254903,91.9573655882353,512.0,465.0,504.0,8.0
BRNYFRST_7_B1,17.067508333333336,26.677883186274514,35.64175916666667,1923.0,1930.0,1869.0,54.0
BROOKGEN_7_N002,32.38267779411765,52.8400493627451,68.06266509803922,1062.0,979.0,966.0,96.0
BROOKGEN_7_N003,32.38267779411765,52.8400493627451,68.06266509803922,1062.0,979.0,966.0,96.0
BRUNSWCK_1_N003,23.646268235294116,41.03273416666667,53.27836416666667,1743.0,1596.0,1699.0,44.0
BSKYNGSU_2_N002,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BSKYNPM_7_N001,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BSKYNPM_7_N003,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BSKYNPM_7_N004,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BSKYNPM_7_N005,30.74165823529412,52.076524705882356,64.81899779411765,1184.0,1068.0,1226.0,42.0
BUCKWND_1_B1,41.72749965686274,65.82331176470589,90.14608083333334,548.0,535.0,545.0,3.0
BUCKWND_1_N001,41.72749965686274,65.82331176470589,90.14608083333334,548.0,535.0,545.0,3.0
BUCKWND_1_N101,41.72749965686274,65.82331176470589,90.14608083333334,548.0,535.0,545.0,3.0
BUCKWND_1_N201,41.72749965686274,65.82331176470589,90.14608083333334,548.0,535.0,545.0,3.0
BUENAVT_2_N006,35.14877107843138,54.169782500000004,73.98578789215688,758.0,708.0,768.0,10.0
BULLARD_1_N001,49.17812485294118,79.20321230392157,95.90048210784313,389.0,327.0,421.0,32.0
BULLARD_1_N009,49.17812485294118,79.20321230392157,95.90048210784313,389.0,327.0,421.0,32.0
BUMONT_7_N001,34.87957696078431,55.897830735294114,86.5991655882353,827.0,634.0,601.0,226.0
BURNEY_7_N001,16.999077107843135,26.630854264705885,35.50554441176471,1924.0,1931.0,1870.0,54.0
BUTTE_1_N101,20.593981666666668,31.708149166666672,49.896191176470595,1839.0,1814.0,1751.0,88.0
BYUGEN_7_GNODE1,13.336569607843138,18.60300137254902,25.42703235294118,2014.0,2018.0,2014.0,0.0
BYUSUB_6_GNODE1,9.543499019607843,13.758124509803922,14.999955882352943,2102.0,2101.0,2117.0,15.0
C493GEN_7_N003,55.47893470588235,85.80183612745097,100.23941583333333,241.0,258.0,371.0,130.0
C590M1_7_N004,55.92459892156863,94.40780980392157,110.3741375490196,223.0,207.0,234.0,11.0
C643TM1_7_N001,37.80030784313726,62.85204705882354,96.02757549019607,631.0,594.0,413.0,218.0
C643T_2_B1,37.80030784313726,62.85204705882354,96.02757549019607,631.0,594.0,413.0,218.0
C877P1C2_7_N001,50.77486470588236,68.5502155392157,94.24750779411765,348.0,503.0,436.0,88.0
C877P2C2_7_N001,50.77486470588236,68.5502155392157,94.24750779411765,348.0,503.0,436.0,88.0
C877P2C2_7_ND002,50.77486470588236,68.5502155392157,94.24750779411765,348.0,503.0,436.0,88.0
CABALLO3_7_N001,49.4706505392157,69.48502230392157,107.29607583333336,380.0,473.0,261.0,119.0
CABALLO3_7_N002,49.4706505392157,69.48502230392157,107.29607583333336,380.0,473.0,261.0,119.0
CABRILLO_6_N011,44.90358519607844,75.45103715686275,93.05256014705884,490.0,389.0,478.0,12.0
CADET_6_N002,35.4761518627451,54.166358872549026,74.41200789215686,717.0,755.0,694.0,23.0
CAFLTSSS_2_B1,50.77486470588236,68.5502155392157,94.24750779411765,348.0,503.0,436.0,88.0
CALISTGA_6_N004,28.27045862745098,44.01300166666667,56.47497215686275,1419.0,1453.0,1603.0,184.0
CAMANCHE_7_N001,23.808244166666665,37.39421333333333,52.8545455882353,1718.0,1684.0,1711.0,7.0
CAMANCHE_7_N002,23.808244166666665,37.39421333333333,52.8545455882353,1718.0,1684.0,1711.0,7.0
CAMANCHE_7_N003,23.808244166666665,37.39421333333333,52.8545455882353,1718.0,1684.0,1711.0,7.0
CAMDEN_6_N011,52.89273446078432,84.72543877450983,106.94236142156865,278.0,268.0,269.0,9.0
CAMERON_7_N008,53.99424117647059,86.15377127450981,101.41962789215687,254.0,249.0,358.0,104.0
CAMINO_2_N001,29.691968186274515,49.690691323529414,73.9524868627451,1346.0,1383.0,782.0,564.0
CAMPCOL_NODET,21.30856294117647,28.46488892156863,31.72954264705882,1828.0,1925.0,1970.0,142.0
CANTGEN_7_N002,78.36270480392159,116.75448039215686,143.97231916666667,79.0,92.0,117.0,38.0
CANYONP1_7_GN001,33.2723993627451,49.91156093137255,67.86440926470588,876.0,1336.0,1046.0,170.0
CANYONP2_7_GN001,33.2723993627451,49.91156093137255,67.86440926470588,876.0,1336.0,1046.0,170.0
CANYONP3_7_GN001,33.2723993627451,49.91156093137255,67.86440926470588,876.0,1336.0,1046.0,170.0
CANYONP4_7_GN001,33.2723993627451,49.91156093137255,67.86440926470588,876.0,1336.0,1046.0,170.0
CAPSTRNO_1_N016,43.201832696078434,69.78758406862745,95.24526088235295,522.0,470.0,427.0,95.0
CAPWIND_1_B1,40.22000161764706,65.19417446078431,90.42216112745098,591.0,587.0,540.0,51.0
CARABOU_7_B1,111.8766956862745,162.32824710784314,199.14352568627453,11.0,11.0,41.0,30.0
CARABOU_7_B12,20.593981666666668,31.708149166666672,49.896191176470595,1839.0,1814.0,1751.0,88.0
CARABOU_7_B3,111.8766956862745,162.32824710784314,199.14352568627453,11.0,11.0,41.0,30.0
CARBERRY_2_B1,16.7736231372549,26.457619019607844,35.276399803921564,1955.0,1947.0,1881.0,74.0
CARIBOU_1_B1,111.8766956862745,162.32824710784314,199.14352568627453,11.0,11.0,41.0,30.0
CARIBOU_2_B1,20.593981666666668,31.708149166666672,49.896191176470595,1839.0,1814.0,1751.0,88.0
CARLTNHS_1_GN001,44.881640343137256,75.53840406862746,93.00901950980393,494.0,386.0,492.0,2.0
CARLTNHS_1_N011,44.881640343137256,75.53840406862746,93.00901950980393,494.0,386.0,492.0,2.0
CARLTNHS_1_N012,44.881640343137256,75.53840406862746,93.00901950980393,494.0,386.0,492.0,2.0
CARODEAN_1_N010,41.72749965686274,65.82331176470589,90.14608083333334,548.0,535.0,545.0,3.0
CASCES_7_N008,25.3359575,38.33602666666667,55.202404852941186,1579.0,1671.0,1643.0,64.0
CASCES_7_N009,25.3359575,38.33602666666667,55.202404852941186,1579.0,1671.0,1643.0,64.0
CASTLSOL_6_UNIT1GNODE,13.602184803921567,21.067458333333335,29.708807843137254,1994.0,1993.0,1994.0,0.0
CATALGEN_7_N001,32.52449524509804,53.00834299019608,68.14165612745099,943.0,910.0,918.0,25.0
CATALNA2_7_N001,32.52449524509804,53.00834299019608,68.14165612745099,943.0,910.0,918.0,25.0
CATALYST_7_N002,24.5659525,35.46190411764706,53.46696955882353,1679.0,1724.0,1692.0,13.0
CAVLSRGN_7_B1,38.40233235294117,56.319624558823534,79.27097882352942,628.0,630.0,623.0,5.0
CAYETNO_2_N002,26.119661666666666,41.8572,67.15451132352942,1530.0,1565.0,1108.0,422.0
CAYETNO_2_N003,26.119661666666666,41.8572,67.15451132352942,1530.0,1565.0,1108.0,422.0
CCJCT1_1_B1,27.54280083333333,43.93799553921569,69.21867808823531,1443.0,1456.0,880.0,563.0
CCOSTA_2_B1,27.54280083333333,43.93799553921569,69.21867808823531,1443.0,1456.0,880.0,563.0
CCSUB_1_N001,27.54280083333333,43.93799553921569,69.21867808823531,1443.0,1456.0,880.0,563.0
CCSUB_6_N024,27.54280083333333,43.93799553921569,69.21867808823531,1443.0,1456.0,880.0,563.0
CEDARCRC_1_WIND1GNODE,9.543499019607843,13.758124509803922,15.84982549019608,2102.0,2101.0,2113.0,11.0
CEDARSP4_2_WIND1GNODE,13.087510784313727,16.873620588235294,22.470406862745097,2025.0,2063.0,2051.0,26.0
