constraint_key,n_binding_intervals,sum_mu,sum_abs_mu,max_mu,min_mu,abs_sum_mu,type
ITC:HWD_FAR A REA|I|LA1 NR_TAR 1,509,60424.171969999996,60424.171969999996,452.32592,0.0,60424.171969999996,ITC
NOM:30005_ROUND MT_500_30245_ROUND MT_230_XF_1 _P|Base Case,899,58663.04090000001,58663.04090000001,262.78481,0.0,58663.04090000001,NOM
ITC:CZ 345kV|I|Base Case,575,53335.58151,53335.58151,351.62074,0.0,53335.58151,ITC
NOM:6110_COI_S-N|Base Case,1100,-50237.93159,50237.93159,0.0,-368.62819,50237.93159,NOM
NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1|PG1 LOSBNS-MIDWAY 500 2,1221,49393.08618,49393.08618,254.90556,0.0,49393.08618,NOM
NOM:115 WTG at PEGS|Base Case,52,47295.4536,47295.4536,1188.10496,0.0,47295.4536,NOM
NOM:24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1|Base Case,358,43592.7543,43592.7543,1414.28702,0.0,43592.7543,NOM
NOM:MIGUEL_BKs_MXFLW_NG|Base Case,260,-39737.40738999999,39737.40738999999,0.0,-636.24283,39737.40738999999,NOM
ITC:Txfmrh1  230.KES|I|Base Case,84,36064.74971999999,36064.74971999999,659.29509,0.0,36064.74971999999,ITC
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 COCOPP-MORAGA 230 2,12,31126.923329999998,31126.923329999998,4579.69295,0.0,31126.923329999998,NOM
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 SOBRNT-MORAGA 115,82,30722.45845,30722.45845,2750.50996,0.0,30722.45845,NOM
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|Base Case,42,27481.08247,27481.08247,1474.79839,0.0,27481.08247,NOM
NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1|PG1 TESLA-METCLF 500,148,22401.628429999997,22401.628429999997,712.19851,0.0,22401.628429999997,NOM
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1|PG1 GATES-LOSBNS_1 500,86,21771.43542,21771.43542,1323.51472,0.0,21771.43542,NOM
NOM:22886_SUNCREST_230_22885_SUNCREST_500_XF_2 _S|SD1 SNCRST 500-230 BK80,149,21673.31803,21673.31803,926.35374,0.0,21673.31803,NOM
NOM:36850_KIFER   _115_35615_FMC     _115_BR_1 _1|PG1 LOSEST-NORTEC 115,50,21088.40603,21088.40603,1492.26875,0.0,21088.40603,NOM
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 COCOPP-MORAGA 230 1,13,16781.99019,16781.99019,2365.16083,0.0,16781.99019,NOM
NOM:115kv NH|Base Case,31,16329.52316,16329.52316,1163.86435,0.0,16329.52316,NOM
NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1|PG1 MOSSLD-LOSBNS 500,254,15810.566640000001,15810.566640000001,146.48717,0.0,15810.566640000001,NOM
NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1|PG1 VACADX-LMBEPK 230,209,14915.33989,14915.33989,145.87303,0.0,14915.33989,NOM
NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1|PG1 LOSBNS 500-230 BK1,161,12085.38695,12085.38695,272.49463,0.0,12085.38695,NOM
NOM:7690-INYOKN_VOLTAGE_EX_NG|Base Case,33,-11789.82918,11789.82918,0.0,-986.18791,11789.82918,NOM
NOM:22886_SUNCREST_230_22885_SUNCREST_500_XF_2 _P|SD1 ECONTY-MIGUEL 500_M,36,10871.77742,10871.77742,1157.20362,0.0,10871.77742,NOM
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 MORAGA 230-115 BK3,24,10795.108849999999,10795.108849999999,1432.89939,0.0,10795.108849999999,NOM
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 MORAGA BUS 1D 115_M_RT2,37,10581.83664,10581.83664,914.63942,0.0,10581.83664,NOM
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 EASTSH-SANMAT 230,14,9617.25155,9617.25155,1392.70564,0.0,9617.25155,NOM
ITC:NWMT_AMPS_EAST|I|Base Case,813,-9436.915959999998,9436.915959999998,0.0,-106.93308,9436.915959999998,ITC
NOM:24087_MAGUNDEN_230_24401_ANTELOPE_230_BR_1 _1|LA1 ADL_TOL 1,28,7520.75316,7520.75316,342.89952,0.0,7520.75316,NOM
ITC:PACE_PATHC_ITC|E|Base Case,1203,-7339.879919999999,7339.879919999999,0.0,-69.2588,7339.879919999999,ITC
NOM:30460_VACA-DIX_230_30478_LAMBIE  _230_BR_1 _1|PG1 PEABDY-BRDSLD 230,88,7218.855320000001,7218.855320000001,119.7552,0.0,7218.855320000001,NOM
NOM:30015_TABLE MT_500_30068_TB MT 5M_ 1.0_XF_5|PG1 EIGHTM-STIGCT 230,19,7174.252329999999,7174.252329999999,1308.78085,0.0,7174.252329999999,NOM
ITC:MALIN500_ISL|E|Base Case,189,-7105.634229999999,7105.634229999999,0.0,-145.52276,7105.634229999999,ITC
NOM:22400_LPULGS_69.0_22046_BASLNE_69.0_BR_1 _1|SD2 SANLUS-SONGS 230 1+2,6,6981.295289999999,6981.295289999999,1353.60267,0.0,6981.295289999999,NOM
ITC:NOPE|E|Base Case,46,6785.2649599999995,6785.2649599999995,328.5543,0.0,6785.2649599999995,ITC
ITC:AZPS_NET_ITC|I|Base Case,16,-6647.44109,6647.44109,0.0,-930.15935,6647.44109,ITC
ITC:EAST_WYO_EXP|E|Base Case,138,6305.90646,6305.90646,76.49449,0.0,6305.90646,ITC
NOM:OMS_17200828_23055OUT_NG|Base Case,62,-6300.80094,6300.80094,0.0,-494.84717,6300.80094,NOM
NOM:VC_TL_681B_import_NG|Base Case,542,-6180.98841,6180.98841,0.0,-62.58497,6180.98841,NOM
NOM:OMS_17417611_ML_BK80_OOS|Base Case,13,-5181.12982,5181.12982,0.0,-1467.01344,5181.12982,NOM
NOM:22464_MIGUEL  _230_22468_MIGUEL  _500_XF_81|Base Case,27,5157.32945,5157.32945,290.14548,0.0,5157.32945,NOM
NOM:32290_OLIVH J1_115_32214_RIO OSO _115_BR_1 _1|PG1 PALRMO-TBLMTN 230,23,4636.88485,4636.88485,399.73617,0.0,4636.88485,NOM
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 MORAGA 230-115 BK2,3,4576.61443,4576.61443,1543.88581,0.0,4576.61443,NOM
NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1|PG2 TRACY SOUTH DLO 500,55,4467.271839999999,4467.271839999999,132.73898,0.0,4467.271839999999,NOM
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 BRNTWD-KELSO 230,11,4383.54283,4383.54283,848.78364,0.0,4383.54283,NOM
ITC:Line_AR-ARFHT_69KV|I|SD1 NGILA-IVALLY 500,6,3878.76627,3878.76627,2396.7427,0.0,3878.76627,ITC
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 PITTSP-SANMAT 230,5,3683.0369499999997,3683.0369499999997,957.80561,0.0,3683.0369499999997,NOM
NOM:31336_HPLND JT_60.0_31206_HPLND JT_115_XF_2|PG1 EGLRK-SLVR-FLTN 115_M,8,3669.51602,3669.51602,511.72804,0.0,3669.51602,NOM
ITC:SRP_SYSTEM_ITC|I|Base Case,114,-3640.7873799999998,3640.7873799999998,0.0,-979.2107,3640.7873799999998,ITC
NOM:92321_SYCA TP2_230_22832_SYCAMORE_230_BR_2 _1|Base Case,12,3557.48013,3557.48013,500.96091,0.0,3557.48013,NOM
ITC:CAL-DRM_2 120|I|PG1 TESLA-LOSBNS 500,3,3482.7426100000002,3482.7426100000002,1482.74261,0.0,3482.7426100000002,ITC
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|SC1 MIDWAY-WHIRWD_1 500,285,3478.9063499999993,3478.9063499999993,73.82783,0.0,3478.9063499999993,NOM
NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1|Base Case,61,3230.1978599999998,3230.1978599999998,71.23234,0.0,3230.1978599999998,NOM
ITC:WINDSTAR EXPORT TCOR|E|Base Case,169,3211.01728,3211.01728,67.31137,0.0,3211.01728,ITC
NOM:OMS_16905130_Devers230Bus_NG|Base Case,100,-2788.04808,2788.04808,0.0,-78.67298,2788.04808,NOM
ITC:LDWP_IPP_NORTH|E|Base Case,101,-2717.3019299999996,2717.3019299999996,0.0,-42.69525,2717.3019299999996,ITC
NOM:24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1|Base Case,191,2682.22372,2682.22372,63.30991,0.0,2682.22372,NOM
ITC:PACE_FOURCORNE345_ITC|E|Base Case,364,-2237.51306,2237.51306,0.0,-56.95899,2237.51306,ITC
NOM:30056_GATES2  _500_30060_MIDWAY  _500_BR_2 _1|PG1 GATES-MIDWAY 500,62,2196.6003699999997,2196.6003699999997,192.90666,0.0,2196.6003699999997,NOM
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1|PG1 LOSBNS 500-230 BK1,8,2041.9076499999999,2041.9076499999999,644.78789,0.0,2041.9076499999999,NOM
NOM:30015_TABLE MT_500_30068_TB MT 5M_ 1.0_XF_5|Base Case,5,1967.3644199999999,1967.3644199999999,467.77385,0.0,1967.3644199999999,NOM
NOM:VC_TL_681B_export_NG|Base Case,93,-1586.1892699999999,1586.1892699999999,0.0,-131.22614,1586.1892699999999,NOM
ITC:PACE_FOURCORNE345_ITC|I|Base Case,84,-1573.65346,1573.65346,0.0,-58.58339,1573.65346,ITC
NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1|SD1 LCOCHS-GR-MIGUEL 69,6,1553.62307,1553.62307,340.46893,0.0,1553.62307,NOM
ITC:TID_NETINT_ITC|E|Base Case,59,-1524.10321,1524.10321,0.0,-40.79246,1524.10321,ITC
ITC:PACE_POPWEST_ITC|E|Base Case,385,-1503.74402,1503.74402,0.0,-39.56225,1503.74402,ITC
NOM:31334_CLER LKE_60.0_31338_KONOCTI6_60.0_BR_1 _1|PG1 GYS5X6-CLOVDL 115_M,1,1419.95435,1419.95435,1419.95435,0.0,1419.95435,NOM
ITC:LDWP_IPPDC-NS|I|Base Case,298,-1382.04566,1382.04566,0.0,-56.96619,1382.04566,ITC
NOM:OMS__Devers230Bus_NG|Base Case,43,-1365.2797600000001,1365.2797600000001,0.0,-53.60669,1365.2797600000001,NOM
NOM:24402_ANTELOPE_66.0_24420_NEENACH _66.0_BR_1 _1|Base Case,6,1236.2029399999997,1362.1651200000001,1298.48958,-29.39037,1236.2029399999997,NOM
NOM:24087_MAGUNDEN_230_24401_ANTELOPE_230_BR_1 _1|SC1 VINCNT 500-230 BK2AA,4,1183.27549,1183.27549,322.41895,0.0,1183.27549,NOM
NOM:24402_ANTELOPE_66.0_24420_NEENACH _66.0_BR_1 _1|LA1 ADL_TOL 1,2,975.52791,975.52791,936.90821,0.0,975.52791,NOM
NOM:30705_MONTAVIS_230_30730_HICKS   _230_BR_2 _1|PG1 METCLF-MNTVIS 230 3,5,893.64495,893.64495,416.57092,0.0,893.64495,NOM
NOM:30055_GATES1  _500_30900_GATES   _230_XF_11_P|PG1 GATES 500-230 BK12,30,856.5205800000001,856.5205800000001,69.91413,0.0,856.5205800000001,NOM
ITC:HWD_FAR B REA|I|LA1 NR_TAR 1,22,731.78304,731.78304,152.64009,0.0,731.78304,ITC
NOM:HUMBOLDT_IMP_NG|Base Case,18,-725.5141199999999,725.5141199999999,0.0,-48.94303,725.5141199999999,NOM
ITC:TEPC_BA_EXP_ITC|E|Base Case,106,-703.4360700000001,703.4360700000001,0.0,-120.19889,703.4360700000001,ITC
ITC:AEOLUS_EXP|E|Base Case,7,651.5046199999999,651.5046199999999,104.05802,0.0,651.5046199999999,ITC
NOM:OMS_16905094_Devers230Bus_NG|Base Case,38,-649.9284700000001,649.9284700000001,0.0,-70.32024,649.9284700000001,NOM
NOM:36075_COBURN  _60.0_30760_COBURN  _230_XF_1|Base Case,22,617.78337,617.78337,65.1486,0.0,617.78337,NOM
ITC:BPAT_NET_ITC|I|Base Case,29,-483.84659,483.84659,0.0,-45.79454,483.84659,ITC
ITC:CAL-DRM_2 120|I|PG1 GATES-MIDWAY 500,4,384.68118000000004,384.68118000000004,102.96237,0.0,384.68118000000004,ITC
ITC:PNM_SRP_ITC|E|Base Case,6,-343.14081,343.14081,0.0,-171.04183,343.14081,ITC
NOM:24086_LUGO    _500_26105_VICTORVL_500_BR_1 _1|SC1 LUGO-LUDLO-MOHV1 500,62,330.54429000000005,330.54429000000005,24.50166,0.0,330.54429000000005,NOM
ITC:TEPC_BA_IMP_ITC|I|Base Case,61,-304.52578,304.52578,0.0,-37.09453,304.52578,ITC
NOM:22846_SANJCP_230-22260_ESCNDO_230-BR1|SD2 SANLUS-SONGS 230 1+2,17,300.87884,300.87884,51.19769,0.0,300.87884,NOM
NOM:24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1|SC1 MESAS 500-230 BK2AA,1,280.78466,280.78466,280.78466,0.0,280.78466,NOM
NOM:22442_MELRSETP_69.0_22724_SANMRCOS_69.0_BR_1 _1|SD2 SA-MSSION 230 1+2,13,274.55537999999996,274.55537999999996,60.32929,0.0,274.55537999999996,NOM
NOM:34418_KINGSBRG_115_34428_CONTADNA_115_BR_1 _1|PG1 MCCALL-MSTANS 230,13,258.38947,258.38947,32.1482,0.0,258.38947,NOM
NOM:18999_VEAJAF  _138_18079_MERCURY _138_BR_1 _1|VE1 VEAVST-PAHRUM 138,8,247.48662000000002,247.48662000000002,47.80932,0.0,247.48662000000002,NOM
NOM:34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3|PG1 LOSBNS 500-230 BK1,4,242.27841,242.27841,89.51392,0.0,242.27841,NOM
ITC:BPAT_NET_ITC|E|Base Case,20,-213.01797999999997,213.01797999999997,0.0,-23.13546,213.01797999999997,ITC
ITC:EPE_NET_ITC|E|Base Case,17,-210.95534999999998,210.95534999999998,0.0,-28.92631,210.95534999999998,ITC
ITC:LDWP_IPP_NORTH|I|Base Case,65,-204.16054,204.16054,0.0,-12.84759,204.16054,ITC
NOM:30500_BELLOTA _230_30501_BLLTA 1M_ 1.0_XF_1|PG1 BELOTA 230-115 BK2,32,89.71603999999999,198.78874000000002,13.1916,-13.01035,89.71603999999999,NOM
NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1|Base Case,5,191.16586,191.16586,78.87116,0.0,191.16586,NOM
NOM:34610_HAAS    _13.8_30855_HAAS    _230_XF_1|Base Case,5,166.63796000000002,166.63796000000002,45.21419,0.0,166.63796000000002,NOM
NOM:99013_CAL CAPS_500_24801_DEVERS  _500_BR_1 _1|Base Case,10,161.37005000000002,161.37005000000002,43.66446,0.0,161.37005000000002,NOM
NOM:TL687_BREGGO_NAROWS|Base Case,5,-111.95397999999999,111.95397999999999,0.0,-45.3083,111.95397999999999,NOM
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1|PG1 GREGG-MSTANS 230,2,106.58569999999999,106.58569999999999,100.07627,0.0,106.58569999999999,NOM
NOM:28195_REDBLUFF_500_24375_REDBLUFF_230_XF_1_P_1|Base Case,16,102.77313,102.77313,18.71485,0.0,102.77313,NOM
NOM:COI_600 S-N|Base Case,18,-98.89160000000001,98.89160000000001,0.0,-12.51858,98.89160000000001,NOM
NOM:22124_CHCARITA_138_22437_NCMTAP  _138_BR_1 _1|SD2 SA-MSSION 230 1+2,3,89.49547,89.49547,34.17341,0.0,89.49547,NOM
NOM:PATH_19_JBW_NOMO_NPM|Base Case,18,-65.06889000000001,65.06889000000001,0.0,-6.63318,65.06889000000001,NOM
ITC:MALIN500_ISL|I|Base Case,29,-60.71138,60.71138,0.0,-5.79958,60.71138,ITC
ITC:CAL-DRM_2 120|I|PG1 LOSBNS-MIDWAY 500 2,1,49.70327,49.70327,49.70327,0.0,49.70327,ITC
NOM:COI_600 N-S|Base Case,5,-35.06715,35.06715,0.0,-17.09417,35.06715,NOM
ITC:EPE_NET_ITC|I|Base Case,5,-22.06198,22.06198,0.0,-12.61454,22.06198,ITC
ITC:PNM_SRP_ITC|I|Base Case,2,-21.938969999999998,21.938969999999998,0.0,-12.25179,21.938969999999998,ITC
NOM:22716_SANLUSRY_230_24131_S.ONOFRE_230_BR_3 _1|SD2 SANLUS-SONGS 230 1+2,4,12.800270000000001,12.800270000000001,4.65838,0.0,12.800270000000001,NOM
ITC:LADWP_NET_ITC|E|Base Case,1,-11.733,11.733,0.0,-11.733,11.733,ITC
NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3|Base Case,1,11.26326,11.26326,11.26326,0.0,11.26326,NOM
ITC:NOB_ITC|E|Base Case,3,-10.51287,10.51287,0.0,-3.50429,10.51287,ITC
ITC:IPPUTAH_ITC|I|Base Case,3,-9.39312,9.39312,0.0,-3.13104,9.39312,ITC
NOM:22831_SYCAMORE_138_22124_CHCARITA_138_BR_1 _1|SD2 SA-MSSION 230 1+2,1,8.81555,8.81555,8.81555,0.0,8.81555,NOM
ITC:NEVP_NET_ITC|E|Base Case,2,-8.41323,8.41323,0.0,-4.22142,8.41323,ITC
NOM:24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1|Base Case,6,8.014890000000001,8.014890000000001,2.43536,0.0,8.014890000000001,NOM
NOM:30056_GATES2  _500_30060_MIDWAY  _500_BR_2 _1|Base Case,1,5.72813,5.72813,5.72813,0.0,5.72813,NOM
NOM:22640_PENDLETN_69.0_22708_SANLUSRY_69.0_BR_1 _1|SD1 LILIAC-PALA 69,5,5.2886500000000005,5.2886500000000005,1.39423,0.0,5.2886500000000005,NOM
NOM:7430_KTTLM_GATES_70_1|Base Case,1,-2.71353,2.71353,0.0,-2.71353,2.71353,NOM
ITC:WECC_Path_41|E|Base Case,1,0.57524,0.57524,0.57524,0.0,0.57524,ITC
ITC:NORTHGILA500_ITC|E|Base Case,262,-0.5219999999999999,0.5219999999999999,0.0,-0.0024,0.5219999999999999,ITC
ITC:SUMMIT_ITC|I|Base Case,289,-0.3428,0.3428,0.0,-0.0012,0.3428,ITC
ITC:LDWP_MCCULLOUG500|I|Base Case,169,-0.2216,0.2216,0.0,-0.0024,0.2216,ITC
ITC:WALC_TEP_IMPORT_ITC|I|Base Case,181,-0.0836,0.0836,0.0,-0.0012,0.0836,ITC
ITC:BLYTHE_ITC|I|Base Case,95,-0.07200000000000001,0.07200000000000001,0.0,-0.0024,0.07200000000000001,ITC
ITC:PARKER_ITC|E|Base Case,105,-0.06520000000000001,0.06520000000000001,0.0,-0.0012,0.06520000000000001,ITC
ITC:PALOVRDE_ITC|I|Base Case,30,-0.046,0.046,0.0,-0.0024,0.046,ITC
ITC:SUMMIT_ITC|E|Base Case,25,-0.0456,0.0456,0.0,-0.0024,0.0456,ITC
ITC:PARKER_ITC|I|Base Case,60,-0.024000000000000004,0.024000000000000004,0.0,-0.0004,0.024000000000000004,ITC
ITC:TEPC_SPV_VAIL_ITC|I|Base Case,35,-0.022000000000000002,0.022000000000000002,0.0,-0.0016,0.022000000000000002,ITC
ITC:IPCO_BORAHWEST_ITC|I|Base Case,13,-0.0156,0.0156,0.0,-0.0012,0.0156,ITC
ITC:WALC_NET_IMPORT_ITC|I|Base Case,17,-0.0092,0.0092,0.0,-0.0016,0.0092,ITC
ITC:EPE_SNMIC_ITC|I|Base Case,2,-0.0048,0.0048,0.0,-0.0024,0.0048,ITC
ITC:IPCO_LAGRANDE_ITC|E|Base Case,2,-0.0024,0.0024,0.0,-0.0012,0.0024,ITC
ITC:MERCHANT_ITC|I|Base Case,2,-0.0015999999999999999,0.0015999999999999999,0.0,-0.0012,0.0015999999999999999,ITC
ITC:WALC_NET_EXPORT_ITC|E|Base Case,1,-0.0004,0.0004,0.0,-0.0004,0.0004,ITC
