constraint_key,n_binding_intervals,sum_mu,sum_abs_mu,max_mu,min_mu,abs_sum_mu,type
NOM:115kv EB Fron|PNM1 SANJUAN-CABEZON 345,51,28572.794449999998,28572.794449999998,795.22207,0.0,28572.794449999998,NOM
ITC:WMesaWT2_448 MVA|I|Base Case,45,28390.734809999998,28390.734809999998,1478.70737,0.0,28390.734809999998,ITC
NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1|SD1 MIGUEL-JMACHA_1 69,68,26844.54665,26844.54665,710.60951,0.0,26844.54665,NOM
NOM:115kv SOC_BeBe|PNM1 PINTADO-RIOPUERC 345,15,25803.217439999997,25803.217439999997,3701.61218,0.0,25803.217439999997,NOM
NOM:7450_CUYAMS_TAFT_70_1|Base Case,1157,-25150.90044,25150.90044,0.0,-104.47555,25150.90044,NOM
ITC:EPE_SNMIC_ITC|I|Base Case,373,-25048.007309999997,25048.007309999997,0.0,-1015.77551,25048.007309999997,ITC
NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1|SD1 BAYBLV-SLVRGT 230,177,20315.430650000002,20315.430650000002,433.61024,0.0,20315.430650000002,NOM
NOM:7410_CP24_NG|Base Case,693,-19242.08459,19242.08459,0.0,-76.58917,19242.08459,NOM
ITC:CLOVER_MONA_345_1|I|Base Case,164,18666.016,18666.016,1230.86988,0.0,18666.016,ITC
ITC:TAR BK E|I|LA1 TAR_OLY 3,91,18369.658369999997,18369.658369999997,1000.0,0.0,18369.658369999997,ITC
NOM:32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1|PG1 DRUM-RIOOSO 115 2_M,25,18039.57034,18039.57034,1000.0,0.0,18039.57034,NOM
NOM:35618_SN JSE A_115_35616_SNJOSEB _115_BR_1 _1|PG1 TESLA 500-230 BK6,20,16822.881090000003,16822.881090000003,1000.0,0.0,16822.881090000003,NOM
ITC:Arroyo_Slr Xmfr|I|Base Case,78,13738.82605,13738.82605,184.68416,0.0,13738.82605,ITC
NOM:24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1|Base Case,291,13713.646780000001,13713.646780000001,82.04531,0.0,13713.646780000001,NOM
ITC:CAL-DRM_2 120|I|PG1 TBLMTN 500-230 BK5,17,12656.606240000001,12656.606240000001,2170.053,0.0,12656.606240000001,ITC
NOM:33020_MORAGA  _115_32780_CLARMNT _115_BR_1 _1|PG1 MORAGA 230-115 BK3,12,11743.692900000002,11743.692900000002,1020.36239,0.0,11743.692900000002,NOM
ITC:TEPC_BA_IMP_ITC|I|Base Case,810,-11261.32206,11261.32206,0.0,-582.57102,11261.32206,ITC
NOM:115kv DL_Mi_Wm|PNM1 SANJUAN-CABEZON 345,36,11011.920859999998,11011.920859999998,500.0,0.0,11011.920859999998,NOM
NOM:115kv DL_Mi_Wm|PNM1 CABEZN-RIOPUERC 345,36,11011.920859999998,11011.920859999998,500.0,0.0,11011.920859999998,NOM
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 SOBRNT-MORAGA 115,67,10997.10558,10997.10558,1000.0,0.0,10997.10558,NOM
NOM:115kv SOC_BeBe|AP1 CH-FC_1 345,30,10616.588159999998,10616.588159999998,500.0,0.0,10616.588159999998,NOM
NOM:34706_WESTPARK_115_34752_KERN PWR_115_BR_1 _1|PG1 KERNPP-WESTPK_2 115,48,10383.03303,10383.03303,1000.0,0.0,10383.03303,NOM
ITC:WMesaWT2_448 MVA|I|PNM1 CABEZN-RIOPUERC 345,17,10254.16758,10254.16758,1000.0,0.0,10254.16758,ITC
NOM:31334_CLER LKE_60.0_31338_KONOCTI6_60.0_BR_1 _1|PG1 EGLRK-SLVR-FLTN 115_M,12,10181.11095,10181.11095,900.50895,0.0,10181.11095,NOM
ITC:ABO S_COMP_WESP1|I|PNM1 BA-DIAMONDTL 345 2,27,9988.90394,9988.90394,1127.84573,0.0,9988.90394,ITC
ITC:ABO S_COMP_WESP1|I|PNM1 BA-DIAMONDTL 345 1,27,9988.90394,9988.90394,1127.84573,0.0,9988.90394,ITC
NOM:31227_HGHLNDJ2_115_31950_CORTINA _115_BR_1 _1|PG1 EGLRK-SLVR-FLTN 115_M,54,9590.721710000002,9590.721710000002,202.73523,0.0,9590.721710000002,NOM
NOM:VC_TL_681B_import_NG|Base Case,895,-9583.337599999999,9583.337599999999,0.0,-42.70459,9583.337599999999,NOM
NOM:115kv DL_Mi_Wm|Base Case,18,9321.43168,9321.43168,1000.0,0.0,9321.43168,NOM
NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1|SD1 MURRAY-GARFLD 69,21,8824.8509,8824.8509,647.04839,0.0,8824.8509,NOM
NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1|Base Case,210,8794.22845,8794.22845,111.15529,0.0,8794.22845,NOM
NOM:34540_HENRITTA_70.0_30881_HENRIETA_230_XF_4|Base Case,517,8687.514790000001,8687.514790000001,49.02074,0.0,8687.514790000001,NOM
NOM:32214_RIO OSO _115_32244_BRNSWKT2_115_BR_2 _1|PG1 DRUM-RIOOSO 115 1_M,9,7985.74475,7985.74475,1000.0,0.0,7985.74475,NOM
ITC:LDWP_IPP_NORTH|E|Base Case,1253,-7877.272929999999,7877.272929999999,0.0,-30.36252,7877.272929999999,ITC
NOM:22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1|SD1 LCOCHS-GR-MIGUEL 69,25,7749.1987500000005,7749.1987500000005,405.91853,0.0,7749.1987500000005,NOM
NOM:34158_PANOCHE _115_34350_KAMM    _115_BR_1 _1|PG1 PNOCHE-EXCLSS 115 2_M,357,7258.490130000001,7509.897330000001,59.85983,-14.21743,7258.490130000001,NOM
NOM:34366_SANGER  _115_34370_MC CALL _115_BR_3 _1|PG1 MCCALL-SANGER_2 115,23,7047.479949999999,7047.479949999999,575.46877,0.0,7047.479949999999,NOM
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|SC1 MIDWAY-WHIRWD_1 500,622,7036.01191,7036.01191,176.41133,0.0,7036.01191,NOM
NOM:7410_CP26_NG|Base Case,281,-6770.91893,6770.91893,0.0,-67.0655,6770.91893,NOM
NOM:34882_SAN EMDO_70.0_34904_OLD RIVR_70.0_BR_1 _1|Base Case,133,6703.34166,6703.34166,172.04979,0.0,6703.34166,NOM
NOM:7760_DEV_RDB_ALIS|Base Case,159,-6629.73719,6629.73719,0.0,-127.18765,6629.73719,NOM
ITC:Line_CC-GT_230KV|I|AP1 LSS-WP_1 230,12,6272.52069,6272.52069,994.87216,0.0,6272.52069,ITC
NOM:24701_KRAMER  _230_24601_VICTOR  _230_BR_2 _1|Base Case,68,6119.41465,6119.41465,187.6,0.0,6119.41465,NOM
NOM:115kv WE_So_El|PNM1 LUNA 345-115 BK5X,7,6098.559140000001,6098.559140000001,1294.00275,0.0,6098.559140000001,NOM
ITC:TEPC_BA_EXP_ITC|E|Base Case,1044,-6064.80727,6064.80727,0.0,-117.69615,6064.80727,ITC
ITC:Line_MA-OD_69KV|I|AP1 AR-OD 69,19,6026.836679999999,6026.836679999999,610.01828,0.0,6026.836679999999,ITC
ITC:EPE_NET_ITC|E|Base Case,345,-5897.55403,5897.55403,0.0,-111.80565,5897.55403,ITC
ITC:WMesaWT2_448 MVA|I|PNM1 SANJUAN-CABEZON 345,11,5510.90025,5510.90025,1920.6538,0.0,5510.90025,ITC
NOM:MIGUEL_BKs_MXFLW_NG|Base Case,47,-5380.74057,5380.74057,0.0,-187.68189,5380.74057,NOM
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 MORAGA 230-115 BK1,1,5333.73043,5333.73043,5333.73043,0.0,5333.73043,NOM
NOM:18999_VEAJAF  _138_18079_MERCURY _138_BR_1 _1|VE1 VEAVST-PAHRUM 138,90,5161.375120000001,5161.375120000001,79.13096,0.0,5161.375120000001,NOM
NOM:35618_SN JSE A_115_35616_SNJOSEB _115_BR_1 _1|Base Case,5,5055.53231,5055.53231,1295.28858,0.0,5055.53231,NOM
ITC:Line_OC-LSS_230KV|I|AP1 CC 230-69 BK 6,43,4297.37731,4297.37731,469.30464,0.0,4297.37731,ITC
NOM:30900_GATES   _230_30889_CAFLTSSS_230_BR_1 _1|PG1 MIDWAY-CALINT 230 2,149,4283.08921,4283.08921,54.04632,0.0,4283.08921,NOM
ITC:TOTAL_WYOMING_EXPORT|E|Base Case,137,4271.8378,4271.8378,123.46418,0.0,4271.8378,ITC
NOM:345kV CLCR_WESP1|PNM1 WSTMSA 345-115 BKT2,7,4128.24077,4128.24077,1000.0,0.0,4128.24077,NOM
NOM:7510-PAR-PAS-OOS_NG|Base Case,126,-3885.7241400000003,3885.7241400000003,0.0,-79.10746,3885.7241400000003,NOM
NOM:33020_MORAGA  _115_32792_STATIN J_115_BR_1 _1|PG1 PITTSP-EASTSH 230,9,3797.2425599999997,3797.2425599999997,708.87021,0.0,3797.2425599999997,NOM
NOM:30915_MORROBAY_230_30916_SOLARSS _230_BR_2 _1|PG1 MIDWAY-CALINT 230 1,120,3767.1776099999997,3767.1776099999997,42.04831,0.0,3767.1776099999997,NOM
NOM:115kv WE_So_El|AP1 FC-MK_1 500,3,3533.63289,3533.63289,1533.63289,0.0,3533.63289,NOM
NOM:34366_SANGER  _115_34370_MC CALL _115_BR_3 _1|Base Case,7,3484.77128,3484.77128,1328.85897,0.0,3484.77128,NOM
NOM:35618_SN JSE A_115_35616_SNJOSEB _115_BR_1 _1|PG1 TRACY-LOSBNS 500,3,3397.13389,3397.13389,1209.56986,0.0,3397.13389,NOM
NOM:115kv WE_So_El|AP1 CH-FC_1 345,2,3372.1016,3372.1016,1934.32077,0.0,3372.1016,NOM
NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1|PG1 LOSBNS-MIDWAY 500 2,277,3345.5849100000005,3345.5849100000005,57.80214,0.0,3345.5849100000005,NOM
NOM:34375_ULTPWRJ _115_34377_AIRPROD _115_BR_1 _1|PG1 SANGER-MALAGA 115,111,3220.59629,3220.59629,155.31007,0.0,3220.59629,NOM
NOM:30900_GATES   _230_30889_CAFLTSSS_230_BR_1 _1|PG1 MIDWAY-CALINT 230 1,155,3207.23438,3207.23438,38.94867,0.0,3207.23438,NOM
NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1|Base Case,17,3144.95185,3144.95185,293.45207,0.0,3144.95185,NOM
NOM:34418_KINGSBRG_115_34419_WAUKENA _115_BR_1 _1|Base Case,191,2848.6215199999997,2848.6215199999997,39.78089,0.0,2848.6215199999997,NOM
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|Base Case,16,2826.3647499999997,2826.3647499999997,1057.04863,0.0,2826.3647499999997,NOM
ITC:IPPDCADLN_ITC|E|Base Case,26,-2765.0859299999997,2765.0859299999997,0.0,-1292.19,2765.0859299999997,ITC
ITC:WMesaET1_448 MVA|I|PNM1 CABEZN-RIOPUERC 345,3,2688.39881,2688.39881,2596.79941,0.0,2688.39881,ITC
NOM:92861_SUNC TP2_230_92321_SYCA TP2_230_BR_2 _1|Base Case,2,2670.2439,2670.2439,1335.12195,0.0,2670.2439,NOM
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 PITTSP-SANMAT 230_M,1,2633.11937,2633.11937,2633.11937,0.0,2633.11937,NOM
NOM:30529_BRDSLDNG_230_30523_CC SUB  _230_BR_1 _1|PG1 BRDSLD-COCOPP 230,48,2606.1604500000003,2606.1604500000003,83.93795,0.0,2606.1604500000003,NOM
NOM:33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1|Base Case,53,2581.72139,2581.72139,201.30092,0.0,2581.72139,NOM
ITC:Reeves XfmUnit2|I|PNM1 PAJARITO-SANDIA 345,15,2575.7267399999996,2575.7267399999996,269.6133,0.0,2575.7267399999996,ITC
ITC:Line_MA-OD_69KV|I|SD1 NGILA-IVALLY 500,62,2471.74866,2471.74866,931.26675,0.0,2471.74866,ITC
NOM:33020_MORAGA  _115_35101_SN LNDRO_115_BR_2 _1|PG1 MORAGA-SANLEA 115 3,13,2451.64412,2451.64412,330.40155,0.0,2451.64412,NOM
NOM:22644_PENSQTOS_69.0_22492_MIRAMRTP_69.0_BR_1 _1|SD1 SXCYN-SCRIPS 69,4,2444.01251,2444.01251,620.87674,0.0,2444.01251,NOM
ITC:WMesaET1_448 MVA|I|PNM1 AMBROSA-WSTMESA 230,2,2426.45517,2426.45517,1498.30316,0.0,2426.45517,ITC
ITC:LDWP_IPP_NORTH|I|Base Case,622,-2403.7049,2403.7049,0.0,-193.4399,2403.7049,ITC
NOM:30915_MORROBAY_230_30916_SOLARSS _230_BR_1 _1|PG1 MIDWAY-CALINT 230 2,102,2402.11136,2402.11136,56.72894,0.0,2402.11136,NOM
NOM:22464_MIGUEL  _230_22468_MIGUEL  _500_XF_81|SD1 MIGUEL 500-230 BK80,17,2381.86369,2381.86369,267.8911,0.0,2381.86369,NOM
NOM:22556_NAVSTMTR_69.0_22824_SWTWTRTP_69.0_BR_1 _1|SD1 BAYBLV-SLVRGT 230,4,2363.52428,2363.52428,966.47694,0.0,2363.52428,NOM
ITC:Reeves XfmUnit1|I|PNM1 PAJARITO-SANDIA 345,13,2360.65983,2360.65983,266.4233,0.0,2360.65983,ITC
NOM:35618_SN JSE A_115_35616_SNJOSEB _115_BR_1 _1|PG1 MNTVIS 230-115 BK3,2,2344.35629,2344.35629,1560.47619,0.0,2344.35629,NOM
NOM:115kv DL_Mi_Wm|PNM1 PINTADO-RIOPUERC 345,9,2264.5251000000003,2264.5251000000003,500.0,0.0,2264.5251000000003,NOM
NOM:7820_TL 230S_OVERLOAD_NG|Base Case,70,-2253.9940399999996,2253.9940399999996,0.0,-185.72953,2253.9940399999996,NOM
ITC:Line_DSN-FH_69KV|I|AP1 YU-PKX 161,2,2199.57868,2199.57868,1199.57868,0.0,2199.57868,ITC
ITC:WMesaWT2_448 MVA|I|PNM1 PINTADO-RIOPUERC 345,7,2051.0390399999997,2051.0390399999997,500.0,0.0,2051.0390399999997,ITC
NOM:32214_RIO OSO _115_32244_BRNSWKT2_115_BR_2 _1|PG1 BELL-HIGGNS 115,4,2017.17799,2017.17799,1000.0,0.0,2017.17799,NOM
ITC:Reeves XfmUnit2|I|PNM1 WSTMSA 345-115 BKT2,11,1964.14183,1964.14183,180.2412,0.0,1964.14183,ITC
ITC:Reeves XfmUnit1|I|PNM1 WSTMSA 345-115 BKT2,11,1964.14183,1964.14183,180.2412,0.0,1964.14183,ITC
NOM:VC_TL_681B_export_NG|Base Case,244,-1949.5285199999998,1949.5285199999998,0.0,-78.62643,1949.5285199999998,NOM
ITC:PACE_POPWEST_ITC|E|Base Case,204,-1843.56808,1843.56808,0.0,-25.85953,1843.56808,ITC
NOM:7760_ELD_LUG_OOS|Base Case,60,-1727.26948,1727.26948,0.0,-72.82173,1727.26948,NOM
NOM:32225_BRNSWKT1_115_32222_DTCH2TAP_115_BR_1 _1|PG1 PLACER-BELL 115,5,1685.01491,1685.01491,612.27799,0.0,1685.01491,NOM
ITC:Lordburg 115_69|I|PNM1 LRDSBUR-HIDLAGO 115,64,1668.72311,1668.72311,52.45891,0.0,1668.72311,ITC
NOM:115kv EB Fron|PNM1 FC-PINTADO 345,2,1632.30487,1632.30487,821.51816,0.0,1632.30487,NOM
NOM:33020_MORAGA  _115_32780_CLARMNT _115_BR_1 _1|PG1 MORAGA BUS 1D+2D 115,3,1520.95845,1520.95845,1000.0,0.0,1520.95845,NOM
NOM:24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1|Base Case,22,1464.1350699999998,1464.1350699999998,173.94933,0.0,1464.1350699999998,NOM
NOM:115kv WE_So_El|AP1 CH-FC_2 345,1,1437.78083,1437.78083,1437.78083,0.0,1437.78083,NOM
NOM:34752_KERN PWR_115_34797_KERNWTP2_115_BR_1 _1|PG1 WESTPK LD2 115_M,11,1416.14545,1416.14545,1000.0,0.0,1416.14545,NOM
ITC:RIPU-TAGS1 115kv|I|Base Case,16,1399.8153,1399.8153,89.92848,0.0,1399.8153,ITC
ITC:TAG_Xfms 115_13_8|I|Base Case,16,1399.8153,1399.8153,89.92848,0.0,1399.8153,ITC
NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1|PG1 STANIS-MELONS-MANTEC 115 1,67,1346.10601,1346.10601,400.42581,0.0,1346.10601,NOM
ITC:MALIN500_ISL|E|Base Case,74,-1196.59941,1196.59941,0.0,-25.91568,1196.59941,ITC
NOM:OMS_17964727_COLRIV_2AA|Base Case,90,-1174.30303,1174.30303,0.0,-47.84881,1174.30303,NOM
ITC:NEVP_NET_ITC|E|Base Case,13,-1157.45657,1157.45657,0.0,-173.50479,1157.45657,ITC
NOM:35618_SN JSE A_115_35616_SNJOSEB _115_BR_1 _1|PG1 TESLA-LOSBNS 500,1,1135.88852,1135.88852,1135.88852,0.0,1135.88852,NOM
NOM:32056_CORTINA _60.0_30451_CRTNA  M_ 1.0_XF_1|PG1 CORTIN 230-115 BK4,4,1101.0721600000002,1101.0721600000002,1000.0,0.0,1101.0721600000002,NOM
NOM:115kv EB Fron|PNM1 PINTADO-RIOPUERC 345,9,1091.29136,1091.29136,124.60713,0.0,1091.29136,NOM
ITC:WMesaWT2_448 MVA|I|PNM1 FC-PINTADO 345,4,1063.54981,1063.54981,500.0,0.0,1063.54981,ITC
NOM:7820_TL23040_IV_SPS_NG|Base Case,15,-1050.1358500000001,1050.1358500000001,0.0,-78.83317,1050.1358500000001,NOM
NOM:33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1|PG1 TRACY-KSN-VIERRA 115,3,1028.60303,1028.60303,344.16047,0.0,1028.60303,NOM
NOM:34724_KRN OL J_115_34736_MAGUNDEN_115_BR_1 _1|PG1 WESTPK LD2 115_M,2,1009.44741,1009.44741,1000.0,0.0,1009.44741,NOM
ITC:Line_MA-SLL_69KV|I|AP1 AR-OD 69,1,1000.0,1000.0,1000.0,0.0,1000.0,ITC
ITC:NOB_ITC|E|Base Case,1,-1000.0,1000.0,0.0,-1000.0,1000.0,ITC
NOM:22884_WARNERS _69.0_22736_SANTYSBL_69.0_BR_1 _1|SD1 ASH-FELCTA-VLCNTR 69,66,843.1276,973.88842,35.00346,-14.06981,843.1276,NOM
ITC:Line_MA-SLL_69KV|I|SD1 NGILA-IVALLY 500,1,931.26675,931.26675,931.26675,0.0,931.26675,ITC
NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P|SC1 DEVERS 500-230 BK2AA,66,788.1332,788.1332,28.55552,0.0,788.1332,NOM
NOM:35107_DUMBARTN_115_35120_NEWARK D_115_BR_1 _1|PG1 EASTSH-SANMAT 230,28,733.16972,733.16972,106.07048,0.0,733.16972,NOM
ITC:SRP_NET_ITC|E|Base Case,64,-705.4961800000001,705.4961800000001,0.0,-32.51467,705.4961800000001,ITC
NOM:115kv DL_Mi_Wm|PNM1 FC-PINTADO 345,3,700.66378,700.66378,431.49852,0.0,700.66378,NOM
NOM:34101_CERTANJ2_115_34116_LE GRAND_115_BR_1 _1|PG1 WILSON-LGRAND 115,6,686.14463,686.14463,144.28038,0.0,686.14463,NOM
ITC:PACE_FOURCORNE345_ITC|I|Base Case,228,-650.09365,650.09365,0.0,-21.43653,650.09365,ITC
ITC:PACE_PATHC_ITC|E|Base Case,91,-635.80132,635.80132,0.0,-20.90881,635.80132,ITC
NOM:32780_CLARMNT _115_32782_STATIN D_115_BR_1 _1|PG1 CLRMTK-OAK D 115 2,6,634.62847,634.62847,172.76162,0.0,634.62847,NOM
ITC:PATH48|E|Base Case,8,617.34194,617.34194,129.98136,0.0,617.34194,ITC
ITC:Line_DSN-FH_69KV|I|AP1 MA-OD 69,1,603.18416,603.18416,603.18416,0.0,603.18416,ITC
ITC:PATH47|E|Base Case,15,580.6781000000001,580.6781000000001,497.18855,0.0,580.6781000000001,ITC
NOM:32782_STATIN D_115_32788_STATIN L_115_BR_1 _1|PG1 MORAGA 230-115 BK3,1,579.81543,579.81543,579.81543,0.0,579.81543,NOM
